value,source,target
39.55477,"Fire, heat, and hot substances","Moderate to severe traumatic brain injury"
5.012047,"Venomous animal contact","Moderate to severe traumatic brain injury"
46.49097,"Assault by other means","Moderate to severe traumatic brain injury"
221.6381,"Other exposure to mechanical forces","Moderate to severe traumatic brain injury"
15.38925,"Non-venomous animal contact","Moderate to severe traumatic brain injury"
24.00091,"Other unintentional injuries","Moderate to severe traumatic brain injury"
17.12891,"Other road injuries","Moderate to severe traumatic brain injury"
.712016,"Pulmonary aspiration and foreign body in airway","Moderate to severe traumatic brain injury"
13.86912,"Unintentional firearm injuries","Moderate to severe traumatic brain injury"
.0511573,"Assault by firearm","Amputation of finger (excluding thumb)"
.0898195,"Non-venomous animal contact","Amputation of finger (excluding thumb)"
.0039781,"Venomous animal contact","Amputation of finger (excluding thumb)"
1.54936,"Other unintentional injuries","Amputation of finger (excluding thumb)"
1.075033,"Unintentional firearm injuries","Amputation of finger (excluding thumb)"
.6255483,"Unintentional suffocation","Amputation of finger (excluding thumb)"
.093172,"Animal contact","Amputation of finger (excluding thumb)"
28.50577,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)"
.2065651,"Fire, heat, and hot substances","Amputation of finger (excluding thumb)"
.265006,"Motor vehicle road injuries","Amputation of finger (excluding thumb)"
.0329324,"Drowning","Amputation of finger (excluding thumb)"
.3442217,"Road injuries","Amputation of finger (excluding thumb)"
.0177674,"Motorcyclist road injuries","Amputation of finger (excluding thumb)"
.0198149,"Self-harm","Amputation of finger (excluding thumb)"
.0362416,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)"
.0579564,"Foreign body in other body part","Amputation of finger (excluding thumb)"
30.20635,"Exposure to mechanical forces","Amputation of finger (excluding thumb)"
.2211024,"Falls","Amputation of finger (excluding thumb)"
1.023018,"Other transport injuries","Amputation of finger (excluding thumb)"
.1867339,"Assault by sharp object","Amputation of finger (excluding thumb)"
.0386848,"Assault by other means","Amputation of finger (excluding thumb)"
.0252068,"Cyclist road injuries","Amputation of finger (excluding thumb)"
.276576,"Interpersonal violence","Amputation of finger (excluding thumb)"
1.488917,"Drowning","Spinal cord lesion at neck level"
3.452498,"Unintentional suffocation","Spinal cord lesion at neck level"
28.73825,"Falls","Spinal cord lesion at neck level"
1.050739,"Other transport injuries","Spinal cord lesion at neck level"
.3313895,"Animal contact","Spinal cord lesion at neck level"
.069654,"Foreign body in eyes","Spinal cord lesion at neck level"
1.220196,"Fire, heat, and hot substances","Spinal cord lesion at neck level"
5.735301,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level"
.1752903,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion at neck level"
6.085035,"Unintentional firearm injuries","Spinal cord lesion at neck level"
.5226223,"Assault by sharp object","Spinal cord lesion at neck level"
.9989065,"Assault by firearm","Spinal cord lesion at neck level"
2.056779,"Cyclist road injuries","Spinal cord lesion at neck level"
.1449197,"Venomous animal contact","Spinal cord lesion at neck level"
17.13486,"Exposure to mechanical forces","Spinal cord lesion at neck level"
.2784547,"Self-harm","Spinal cord lesion at neck level"
32.21981,"Road injuries","Spinal cord lesion at neck level"
3.326524,"Motorcyclist road injuries","Spinal cord lesion at neck level"
1.297741,"Other unintentional injuries","Spinal cord lesion at neck level"
.045885,"Foreign body in other body part","Spinal cord lesion at neck level"
7.597323,"Other exposure to mechanical forces","Spinal cord lesion at neck level"
20.06778,"Motor vehicle road injuries","Spinal cord lesion at neck level"
.1864698,"Non-venomous animal contact","Spinal cord lesion at neck level"
2.979642,"Interpersonal violence","Spinal cord lesion at neck level"
1.033432,"Other road injuries","Spinal cord lesion at neck level"
.8018768,"Poisonings","Spinal cord lesion at neck level"
1.458114,"Assault by other means","Spinal cord lesion at neck level"
.6370163,"Venomous animal contact","Spinal cord lesion below neck level"
270.7744,"Non-venomous animal contact","Spinal cord lesion below neck level"
271.4113,"Animal contact","Spinal cord lesion below neck level"
115.5529,"Motorcyclist road injuries","Spinal cord lesion below neck level"
5.183613,"Foreign body in eyes","Spinal cord lesion below neck level"
8.68749,"Other transport injuries","Spinal cord lesion below neck level"
197.993,"Assault by other means","Spinal cord lesion below neck level"
.1025408,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion below neck level"
11.58515,"Drowning","Spinal cord lesion below neck level"
46.6731,"Cyclist road injuries","Spinal cord lesion below neck level"
46.40979,"Unintentional suffocation","Spinal cord lesion below neck level"
787.7919,"Road injuries","Spinal cord lesion below neck level"
13.02554,"Self-harm","Spinal cord lesion below neck level"
228.3098,"Interpersonal violence","Spinal cord lesion below neck level"
4.759046,"Assault by firearm","Spinal cord lesion below neck level"
4862.303,"Exposure to mechanical forces","Spinal cord lesion below neck level"
433.8991,"Motor vehicle road injuries","Spinal cord lesion below neck level"
2192.469,"Falls","Spinal cord lesion below neck level"
1986.476,"Fire, heat, and hot substances","Spinal cord lesion below neck level"
4763.923,"Other exposure to mechanical forces","Spinal cord lesion below neck level"
25.55777,"Assault by sharp object","Spinal cord lesion below neck level"
60.85989,"Other unintentional injuries","Spinal cord lesion below neck level"
178.0957,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level"
51.96968,"Unintentional firearm injuries","Spinal cord lesion below neck level"
13.57103,"Other road injuries","Spinal cord lesion below neck level"
.391676,"Foreign body in other body part","Spinal cord lesion below neck level"
9.837439,"Poisonings","Spinal cord lesion below neck level"
.1255892,"Self-harm","Non-fatal submersion"
.7318988,"Fire, heat, and hot substances","Non-fatal submersion"
.0304231,"Cyclist road injuries","Non-fatal submersion"
99.37862,"Drowning","Non-fatal submersion"
.2946776,"Animal contact","Non-fatal submersion"
.0031632,"Assault by firearm","Non-fatal submersion"
.041944,"Motorcyclist road injuries","Non-fatal submersion"
.0141685,"Other road injuries","Non-fatal submersion"
.0423346,"Other exposure to mechanical forces","Non-fatal submersion"
.0888775,"Non-venomous animal contact","Non-fatal submersion"
.3705445,"Exposure to mechanical forces","Non-fatal submersion"
.0139299,"Foreign body in other body part","Non-fatal submersion"
.5310588,"Road injuries","Non-fatal submersion"
.3157686,"Pulmonary aspiration and foreign body in airway","Non-fatal submersion"
.1823308,"Pedestrian road injuries by road vehicle","Non-fatal submersion"
.2603358,"Other unintentional injuries","Non-fatal submersion"
.3134225,"Unintentional suffocation","Non-fatal submersion"
.0147875,"Unintentional firearm injuries","Non-fatal submersion"
.0587126,"Assault by sharp object","Non-fatal submersion"
.1436804,"Assault by other means","Non-fatal submersion"
.8679034,"Other transport injuries","Non-fatal submersion"
.0228594,"Poisonings","Non-fatal submersion"
2.343712,"Falls","Non-fatal submersion"
.2058001,"Venomous animal contact","Non-fatal submersion"
.2055562,"Interpersonal violence","Non-fatal submersion"
.2621924,"Motor vehicle road injuries","Non-fatal submersion"
.6770855,"Unintentional suffocation","Crush injury"
191.8946,"Exposure to mechanical forces","Crush injury"
4.959972,"Other unintentional injuries","Crush injury"
.5934781,"Other road injuries","Crush injury"
66.66191,"Road injuries","Crush injury"
.2747089,"Venomous animal contact","Crush injury"
.039775,"Poisonings","Crush injury"
1.624616,"Drowning","Crush injury"
.0286761,"Pulmonary aspiration and foreign body in airway","Crush injury"
.2937189,"Self-harm","Crush injury"
8.428332,"Other transport injuries","Crush injury"
33.56861,"Falls","Crush injury"
9.783565,"Motorcyclist road injuries","Crush injury"
27.81122,"Pedestrian road injuries by road vehicle","Crush injury"
5.598849,"Cyclist road injuries","Crush injury"
.0735075,"Assault by firearm","Crush injury"
1.648188,"Non-venomous animal contact","Crush injury"
5.647628,"Fire, heat, and hot substances","Crush injury"
190.0317,"Other exposure to mechanical forces","Crush injury"
.9827166,"Foreign body in eyes","Crush injury"
1.135843,"Interpersonal violence","Crush injury"
.7326941,"Assault by other means","Crush injury"
22.87479,"Motor vehicle road injuries","Crush injury"
1.185834,"Unintentional firearm injuries","Crush injury"
1.058306,"Foreign body in other body part","Crush injury"
.329641,"Assault by sharp object","Crush injury"
1.922897,"Animal contact","Crush injury"
11.48393,"Other unintentional injuries","Injured nerves"
4.787198,"Assault by other means","Injured nerves"
2.210443,"Foreign body in eyes","Injured nerves"
12.04925,"Interpersonal violence","Injured nerves"
5.857854,"Motorcyclist road injuries","Injured nerves"
7.456334,"Other transport injuries","Injured nerves"
.7860562,"Unintentional suffocation","Injured nerves"
114.4122,"Exposure to mechanical forces","Injured nerves"
.3230418,"Pulmonary aspiration and foreign body in airway","Injured nerves"
6.045045,"Assault by sharp object","Injured nerves"
2.031513,"Venomous animal contact","Injured nerves"
98.42169,"Other exposure to mechanical forces","Injured nerves"
2.751659,"Foreign body in other body part","Injured nerves"
5.523187,"Non-venomous animal contact","Injured nerves"
10.84723,"Drowning","Injured nerves"
1.756037,"Self-harm","Injured nerves"
15.2247,"Pedestrian road injuries by road vehicle","Injured nerves"
18.09167,"Motor vehicle road injuries","Injured nerves"
107.012,"Falls","Injured nerves"
7.554699,"Animal contact","Injured nerves"
.1292188,"Poisonings","Injured nerves"
42.60616,"Road injuries","Injured nerves"
3.224426,"Cyclist road injuries","Injured nerves"
1.217007,"Assault by firearm","Injured nerves"
.2075008,"Other road injuries","Injured nerves"
15.20443,"Unintentional firearm injuries","Injured nerves"
12.32132,"Fire, heat, and hot substances","Injured nerves"
.0421674,"Poisonings","Injury to eyes (including foreign body eye)"
.4006445,"Venomous animal contact","Injury to eyes (including foreign body eye)"
.075326,"Other road injuries","Injury to eyes (including foreign body eye)"
2.054186,"Unintentional firearm injuries","Injury to eyes (including foreign body eye)"
3.733246,"Interpersonal violence","Injury to eyes (including foreign body eye)"
.4560111,"Drowning","Injury to eyes (including foreign body eye)"
13.42151,"Foreign body in other body part","Injury to eyes (including foreign body eye)"
.1454048,"Pulmonary aspiration and foreign body in airway","Injury to eyes (including foreign body eye)"
12.71246,"Non-venomous animal contact","Injury to eyes (including foreign body eye)"
2.126579,"Assault by other means","Injury to eyes (including foreign body eye)"
55.82827,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)"
.1575041,"Self-harm","Injury to eyes (including foreign body eye)"
.4247325,"Assault by firearm","Injury to eyes (including foreign body eye)"
8.247203,"Foreign body in eyes","Injury to eyes (including foreign body eye)"
57.88245,"Exposure to mechanical forces","Injury to eyes (including foreign body eye)"
5.708595,"Fire, heat, and hot substances","Injury to eyes (including foreign body eye)"
3.039595,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)"
13.1131,"Animal contact","Injury to eyes (including foreign body eye)"
.7856892,"Other transport injuries","Injury to eyes (including foreign body eye)"
3.326862,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)"
12.21618,"Falls","Injury to eyes (including foreign body eye)"
.8150104,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)"
2.358844,"Other unintentional injuries","Injury to eyes (including foreign body eye)"
.6253434,"Cyclist road injuries","Injury to eyes (including foreign body eye)"
1.181933,"Assault by sharp object","Injury to eyes (including foreign body eye)"
7.882137,"Road injuries","Injury to eyes (including foreign body eye)"
2424.114,"Exposure to mechanical forces","Open wound"
21.92541,"Assault by firearm","Open wound"
.6370029,"Pulmonary aspiration and foreign body in airway","Open wound"
187.0085,"Interpersonal violence","Open wound"
55.38358,"Assault by sharp object","Open wound"
80.17622,"Motorcyclist road injuries","Open wound"
1314.236,"Non-venomous animal contact","Open wound"
9.688419,"Self-harm","Open wound"
2.272462,"Foreign body in eyes","Open wound"
76.17714,"Other transport injuries","Open wound"
921.217,"Falls","Open wound"
45.35773,"Venomous animal contact","Open wound"
97.78771,"Fire, heat, and hot substances","Open wound"
1359.594,"Animal contact","Open wound"
210.0382,"Motor vehicle road injuries","Open wound"
2291.773,"Other exposure to mechanical forces","Open wound"
.7302054,"Poisonings","Open wound"
556.8669,"Road injuries","Open wound"
90.02568,"Foreign body in other body part","Open wound"
41.96637,"Unintentional suffocation","Open wound"
155.8971,"Cyclist road injuries","Open wound"
9.014992,"Drowning","Open wound"
2.116546,"Other road injuries","Open wound"
90.37512,"Unintentional firearm injuries","Open wound"
108.6389,"Pedestrian road injuries by road vehicle","Open wound"
157.4107,"Other unintentional injuries","Open wound"
109.6995,"Assault by other means","Open wound"
67.25496,"Non-venomous animal contact","Poisoning"
.1380237,"Other road injuries","Poisoning"
51.70733,"Other exposure to mechanical forces","Poisoning"
879.6716,"Venomous animal contact","Poisoning"
31.82965,"Drowning","Poisoning"
6.331346,"Assault by sharp object","Poisoning"
24.32075,"Road injuries","Poisoning"
12.6315,"Pulmonary aspiration and foreign body in airway","Poisoning"
21.08549,"Unintentional suffocation","Poisoning"
16.74524,"Pedestrian road injuries by road vehicle","Poisoning"
93.58478,"Exposure to mechanical forces","Poisoning"
71.46832,"Foreign body in other body part","Poisoning"
.9816742,"Foreign body in eyes","Poisoning"
75.77272,"Assault by other means","Poisoning"
92.5307,"Other transport injuries","Poisoning"
946.9265,"Animal contact","Poisoning"
655.2787,"Poisonings","Poisoning"
1.315429,"Motorcyclist road injuries","Poisoning"
4.810475,"Motor vehicle road injuries","Poisoning"
322.9638,"Other unintentional injuries","Poisoning"
96.53734,"Interpersonal violence","Poisoning"
14.43327,"Assault by firearm","Poisoning"
161.4154,"Self-harm","Poisoning"
1.311585,"Cyclist road injuries","Poisoning"
20.79195,"Unintentional firearm injuries","Poisoning"
278.3904,"Fire, heat, and hot substances","Poisoning"
81.44334,"Falls","Poisoning"
.6949486,"Assault by firearm","Severe chest Injury"
.4628975,"Drowning","Severe chest Injury"
.0148012,"Foreign body in eyes","Severe chest Injury"
.3296896,"Pulmonary aspiration and foreign body in airway","Severe chest Injury"
4.256922,"Pedestrian road injuries by road vehicle","Severe chest Injury"
.5064765,"Unintentional suffocation","Severe chest Injury"
2.230587,"Unintentional firearm injuries","Severe chest Injury"
.7593824,"Non-venomous animal contact","Severe chest Injury"
1.424092,"Motorcyclist road injuries","Severe chest Injury"
.0622809,"Poisonings","Severe chest Injury"
19.40117,"Road injuries","Severe chest Injury"
4.122211,"Other transport injuries","Severe chest Injury"
20.45522,"Falls","Severe chest Injury"
1.469668,"Assault by sharp object","Severe chest Injury"
1.195084,"Animal contact","Severe chest Injury"
7.353307,"Exposure to mechanical forces","Severe chest Injury"
.1490214,"Self-harm","Severe chest Injury"
.7705466,"Assault by other means","Severe chest Injury"
2.935163,"Interpersonal violence","Severe chest Injury"
.9842912,"Cyclist road injuries","Severe chest Injury"
4.616243,"Other exposure to mechanical forces","Severe chest Injury"
.8060503,"Foreign body in other body part","Severe chest Injury"
.4357017,"Venomous animal contact","Severe chest Injury"
2.070219,"Fire, heat, and hot substances","Severe chest Injury"
.2537156,"Other road injuries","Severe chest Injury"
11.18027,"Other unintentional injuries","Severe chest Injury"
12.48215,"Motor vehicle road injuries","Severe chest Injury"
17.38237,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis"
8.627769,"Unintentional suffocation","Internal hemorrhage in abdomen or pelvis"
1.916347,"Self-harm","Internal hemorrhage in abdomen or pelvis"
68.92356,"Animal contact","Internal hemorrhage in abdomen or pelvis"
3.814068,"Poisonings","Internal hemorrhage in abdomen or pelvis"
42.49899,"Interpersonal violence","Internal hemorrhage in abdomen or pelvis"
8.128636,"Assault by firearm","Internal hemorrhage in abdomen or pelvis"
12.97108,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis"
83.83123,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis"
584.0084,"Exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
47.68042,"Foreign body in other body part","Internal hemorrhage in abdomen or pelvis"
506.578,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
16.98797,"Assault by other means","Internal hemorrhage in abdomen or pelvis"
68.8026,"Unintentional firearm injuries","Internal hemorrhage in abdomen or pelvis"
140.5262,"Falls","Internal hemorrhage in abdomen or pelvis"
1.990145,"Other road injuries","Internal hemorrhage in abdomen or pelvis"
614.9267,"Fire, heat, and hot substances","Internal hemorrhage in abdomen or pelvis"
87.30853,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis"
27.71711,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis"
62.96907,"Other transport injuries","Internal hemorrhage in abdomen or pelvis"
1.324847,"Pulmonary aspiration and foreign body in airway","Internal hemorrhage in abdomen or pelvis"
107.2486,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis"
239.0394,"Road injuries","Internal hemorrhage in abdomen or pelvis"
10.10375,"Foreign body in eyes","Internal hemorrhage in abdomen or pelvis"
41.20644,"Venomous animal contact","Internal hemorrhage in abdomen or pelvis"
29.52102,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis"
11.31973,"Drowning","Internal hemorrhage in abdomen or pelvis"
2.310967,"Assault by sharp object","Contusion"
150.8396,"Road injuries","Contusion"
.4386929,"Poisonings","Contusion"
13.69909,"Animal contact","Contusion"
54.52709,"Other unintentional injuries","Contusion"
2.190882,"Assault by firearm","Contusion"
4.138414,"Foreign body in other body part","Contusion"
5.33529,"Venomous animal contact","Contusion"
.5799447,"Self-harm","Contusion"
5.438773,"Unintentional suffocation","Contusion"
24.83826,"Interpersonal violence","Contusion"
8.363798,"Non-venomous animal contact","Contusion"
20.33641,"Assault by other means","Contusion"
683.9789,"Other exposure to mechanical forces","Contusion"
8.182485,"Fire, heat, and hot substances","Contusion"
1.134849,"Other road injuries","Contusion"
8.174709,"Motorcyclist road injuries","Contusion"
.4497101,"Foreign body in eyes","Contusion"
14.72652,"Cyclist road injuries","Contusion"
32.79596,"Pedestrian road injuries by road vehicle","Contusion"
700.7414,"Exposure to mechanical forces","Contusion"
94.00754,"Motor vehicle road injuries","Contusion"
11.32366,"Unintentional firearm injuries","Contusion"
.0754687,"Pulmonary aspiration and foreign body in airway","Contusion"
44.33624,"Other transport injuries","Contusion"
2.35454,"Drowning","Contusion"
166.3038,"Falls","Contusion"
.6666964,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
8.58672,"Falls","Environmental factors (e.g. temperature, pressure, electricity)"
.128436,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
2.189408,"Interpersonal violence","Environmental factors (e.g. temperature, pressure, electricity)"
4.782081,"Road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
69.32281,"Fire, heat, and hot substances","Environmental factors (e.g. temperature, pressure, electricity)"
.2975841,"Pulmonary aspiration and foreign body in airway","Environmental factors (e.g. temperature, pressure, electricity)"
.1434072,"Assault by firearm","Environmental factors (e.g. temperature, pressure, electricity)"
1.695008,"Assault by other means","Environmental factors (e.g. temperature, pressure, electricity)"
2.410716,"Animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.5516437,"Unintentional firearm injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.363499,"Foreign body in other body part","Environmental factors (e.g. temperature, pressure, electricity)"
.3509924,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)"
6.089683,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.0211168,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.199619,"Self-harm","Environmental factors (e.g. temperature, pressure, electricity)"
.6740132,"Unintentional suffocation","Environmental factors (e.g. temperature, pressure, electricity)"
1.629884,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.414139,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.74402,"Venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.8268359,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)"
3.604969,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
.0816705,"Foreign body in eyes","Environmental factors (e.g. temperature, pressure, electricity)"
13.23044,"Drowning","Environmental factors (e.g. temperature, pressure, electricity)"
2.039771,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)"
4.830626,"Exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
1.178618,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
150.6777,"Exposure to mechanical forces","Complications of medical treatment"
56.62134,"Other unintentional injuries","Complications of medical treatment"
3.347118,"Other road injuries","Complications of medical treatment"
11.48698,"Self-harm","Complications of medical treatment"
27.22892,"Assault by other means","Complications of medical treatment"
2.214375,"Unintentional suffocation","Complications of medical treatment"
38.72183,"Foreign body in eyes","Complications of medical treatment"
416.2846,"Falls","Complications of medical treatment"
45.67963,"Animal contact","Complications of medical treatment"
17.94809,"Foreign body in other body part","Complications of medical treatment"
8.115833,"Cyclist road injuries","Complications of medical treatment"
42.90159,"Interpersonal violence","Complications of medical treatment"
12.48296,"Assault by sharp object","Complications of medical treatment"
238.8423,"Fire, heat, and hot substances","Complications of medical treatment"
187.423,"Road injuries","Complications of medical treatment"
69.84106,"Drowning","Complications of medical treatment"
5.742515,"Poisonings","Complications of medical treatment"
7344.251,"Adverse effects of medical treatment","Complications of medical treatment"
21.4351,"Motor vehicle road injuries","Complications of medical treatment"
12.24551,"Non-venomous animal contact","Complications of medical treatment"
3.1897,"Assault by firearm","Complications of medical treatment"
122.2863,"Other exposure to mechanical forces","Complications of medical treatment"
22.33608,"Motorcyclist road injuries","Complications of medical treatment"
132.1888,"Pedestrian road injuries by road vehicle","Complications of medical treatment"
149.6858,"Other transport injuries","Complications of medical treatment"
8.095036,"Pulmonary aspiration and foreign body in airway","Complications of medical treatment"
26.177,"Unintentional firearm injuries","Complications of medical treatment"
33.4341,"Venomous animal contact","Complications of medical treatment"
.0001732,"Unintentional suffocation","Multiple significant injuries"
4.168931,"Pulmonary aspiration and foreign body in airway","Multiple significant injuries"
.3166923,"Foreign body in eyes","Multiple significant injuries"
1617.404,"Falls","Multiple significant injuries"
46.02886,"Non-venomous animal contact","Multiple significant injuries"
1099.105,"Pedestrian road injuries by road vehicle","Multiple significant injuries"
105.6769,"Fire, heat, and hot substances","Multiple significant injuries"
2942.254,"Road injuries","Multiple significant injuries"
40.91114,"Venomous animal contact","Multiple significant injuries"
14.65553,"Assault by sharp object","Multiple significant injuries"
9.040239,"Assault by firearm","Multiple significant injuries"
33.43604,"Other unintentional injuries","Multiple significant injuries"
311.7531,"Exposure to mechanical forces","Multiple significant injuries"
39.64462,"Drowning","Multiple significant injuries"
3.38365,"Foreign body in other body part","Multiple significant injuries"
186.9606,"Other transport injuries","Multiple significant injuries"
135.3264,"Cyclist road injuries","Multiple significant injuries"
6.663829,"Self-harm","Multiple significant injuries"
1240.437,"Motor vehicle road injuries","Multiple significant injuries"
273.8727,"Other exposure to mechanical forces","Multiple significant injuries"
14.50115,"Other road injuries","Multiple significant injuries"
37.88024,"Unintentional firearm injuries","Multiple significant injuries"
86.94002,"Animal contact","Multiple significant injuries"
103.0258,"Assault by other means","Multiple significant injuries"
126.7215,"Interpersonal violence","Multiple significant injuries"
2.402243,"Poisonings","Multiple significant injuries"
452.885,"Motorcyclist road injuries","Multiple significant injuries"
1.386423,"Cyclist road injuries","Burns with <20% total burned surface area"
40.61656,"Falls","Burns with <20% total burned surface area"
.8552008,"Assault by firearm","Burns with <20% total burned surface area"
5.801024,"Venomous animal contact","Burns with <20% total burned surface area"
.3150776,"Foreign body in eyes","Burns with <20% total burned surface area"
8.14759,"Motor vehicle road injuries","Burns with <20% total burned surface area"
20.07565,"Assault by other means","Burns with <20% total burned surface area"
22.47565,"Interpersonal violence","Burns with <20% total burned surface area"
.1310869,"Other road injuries","Burns with <20% total burned surface area"
78.32313,"Exposure to mechanical forces","Burns with <20% total burned surface area"
37.68296,"Other unintentional injuries","Burns with <20% total burned surface area"
1183.743,"Fire, heat, and hot substances","Burns with <20% total burned surface area"
3.576329,"Poisonings","Burns with <20% total burned surface area"
5.925426,"Drowning","Burns with <20% total burned surface area"
43.19706,"Other transport injuries","Burns with <20% total burned surface area"
10.8649,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area"
2.409344,"Non-venomous animal contact","Burns with <20% total burned surface area"
12.2592,"Motorcyclist road injuries","Burns with <20% total burned surface area"
8.210369,"Animal contact","Burns with <20% total burned surface area"
1.544797,"Assault by sharp object","Burns with <20% total burned surface area"
2.076815,"Self-harm","Burns with <20% total burned surface area"
66.80207,"Other exposure to mechanical forces","Burns with <20% total burned surface area"
.8171408,"Foreign body in other body part","Burns with <20% total burned surface area"
.4377789,"Pulmonary aspiration and foreign body in airway","Burns with <20% total burned surface area"
.387243,"Unintentional suffocation","Burns with <20% total burned surface area"
11.13381,"Unintentional firearm injuries","Burns with <20% total burned surface area"
32.78921,"Road injuries","Burns with <20% total burned surface area"
6.789672,"Drowning","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.3264743,"Foreign body in other body part","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.4459153,"Foreign body in eyes","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
25.10901,"Interpersonal violence","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
14.54529,"Venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
19.52331,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
18.00383,"Animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
4.811376,"Unintentional firearm injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1.929801,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.5684983,"Pulmonary aspiration and foreign body in airway","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.45854,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
79.14398,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
32.36164,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
5.065014,"Self-harm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
12.46973,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.510446,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
83.9757,"Exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.1294578,"Unintentional suffocation","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.9591861,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
2325.963,"Fire, heat, and hot substances","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
43.59567,"Falls","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.1463262,"Assault by firearm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
24.0035,"Assault by other means","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
6.193013,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
61.65985,"Road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.100571,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
13.21747,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
