value,source,target
14.62865,"Assault by sharp object","Moderate to severe traumatic brain injury"
96.25572,"Assault by other means","Moderate to severe traumatic brain injury"
21.41443,"Venomous animal contact","Moderate to severe traumatic brain injury"
27.65433,"Drowning","Moderate to severe traumatic brain injury"
2.417901,"Foreign body in other body part","Moderate to severe traumatic brain injury"
69.87428,"Non-venomous animal contact","Moderate to severe traumatic brain injury"
402.5341,"Other exposure to mechanical forces","Moderate to severe traumatic brain injury"
1.066259,"Pulmonary aspiration and foreign body in airway","Moderate to severe traumatic brain injury"
1379.426,"Falls","Moderate to severe traumatic brain injury"
.3728118,"Falls","Amputation of finger (excluding thumb)"
.0988543,"Self-harm","Amputation of finger (excluding thumb)"
.1473646,"Motorcyclist road injuries","Amputation of finger (excluding thumb)"
100.783,"Exposure to mechanical forces","Amputation of finger (excluding thumb)"
.0962133,"Assault by other means","Amputation of finger (excluding thumb)"
.5490801,"Non-venomous animal contact","Amputation of finger (excluding thumb)"
.2052006,"Fire, heat, and hot substances","Amputation of finger (excluding thumb)"
.5503633,"Assault by sharp object","Amputation of finger (excluding thumb)"
.0002228,"Other road injuries","Amputation of finger (excluding thumb)"
.9782391,"Unintentional firearm injuries","Amputation of finger (excluding thumb)"
.3853722,"Foreign body in other body part","Amputation of finger (excluding thumb)"
.4661624,"Unintentional suffocation","Amputation of finger (excluding thumb)"
1.13608,"Road injuries","Amputation of finger (excluding thumb)"
99.33855,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)"
3.270853,"Other transport injuries","Amputation of finger (excluding thumb)"
.0977191,"Assault by firearm","Amputation of finger (excluding thumb)"
.0510393,"Drowning","Amputation of finger (excluding thumb)"
.1555582,"Cyclist road injuries","Amputation of finger (excluding thumb)"
.5490801,"Animal contact","Amputation of finger (excluding thumb)"
.7113858,"Motor vehicle road injuries","Amputation of finger (excluding thumb)"
.1215483,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)"
12.74958,"Other unintentional injuries","Amputation of finger (excluding thumb)"
.7442957,"Interpersonal violence","Amputation of finger (excluding thumb)"
7.895331,"Cyclist road injuries","Spinal cord lesion at neck level"
6.056509,"Interpersonal violence","Spinal cord lesion at neck level"
.5024562,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion at neck level"
82.52983,"Road injuries","Spinal cord lesion at neck level"
1.403424,"Fire, heat, and hot substances","Spinal cord lesion at neck level"
2.08501,"Assault by firearm","Spinal cord lesion at neck level"
.8114433,"Venomous animal contact","Spinal cord lesion at neck level"
2.652234,"Other transport injuries","Spinal cord lesion at neck level"
3.760851,"Other unintentional injuries","Spinal cord lesion at neck level"
1.620891,"Other road injuries","Spinal cord lesion at neck level"
5.525481,"Unintentional suffocation","Spinal cord lesion at neck level"
4.151078,"Animal contact","Spinal cord lesion at neck level"
.8635424,"Poisonings","Spinal cord lesion at neck level"
.2274214,"Foreign body in other body part","Spinal cord lesion at neck level"
34.94098,"Other exposure to mechanical forces","Spinal cord lesion at neck level"
18.96705,"Motorcyclist road injuries","Spinal cord lesion at neck level"
40.82041,"Motor vehicle road injuries","Spinal cord lesion at neck level"
48.31859,"Exposure to mechanical forces","Spinal cord lesion at neck level"
55.80586,"Falls","Spinal cord lesion at neck level"
7.852135,"Unintentional firearm injuries","Spinal cord lesion at neck level"
.8779869,"Self-harm","Spinal cord lesion at neck level"
8.011727,"Drowning","Spinal cord lesion at neck level"
13.22617,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level"
319.5997,"Foreign body in eyes","Spinal cord lesion at neck level"
2.862483,"Assault by other means","Spinal cord lesion at neck level"
1.109017,"Assault by sharp object","Spinal cord lesion at neck level"
3.339634,"Non-venomous animal contact","Spinal cord lesion at neck level"
1061.494,"Fire, heat, and hot substances","Spinal cord lesion below neck level"
455.2767,"Interpersonal violence","Spinal cord lesion below neck level"
359.3962,"Assault by other means","Spinal cord lesion below neck level"
33.71374,"Other road injuries","Spinal cord lesion below neck level"
265.487,"Foreign body in eyes","Spinal cord lesion below neck level"
23.52254,"Drowning","Spinal cord lesion below neck level"
136.7576,"Other unintentional injuries","Spinal cord lesion below neck level"
385.4354,"Motorcyclist road injuries","Spinal cord lesion below neck level"
16.02295,"Other transport injuries","Spinal cord lesion below neck level"
8205.462,"Other exposure to mechanical forces","Spinal cord lesion below neck level"
12.58208,"Unintentional suffocation","Spinal cord lesion below neck level"
5.44236,"Venomous animal contact","Spinal cord lesion below neck level"
1252.337,"Road injuries","Spinal cord lesion below neck level"
597.8141,"Animal contact","Spinal cord lesion below neck level"
10.96497,"Assault by firearm","Spinal cord lesion below neck level"
8245.989,"Exposure to mechanical forces","Spinal cord lesion below neck level"
9.17053,"Poisonings","Spinal cord lesion below neck level"
27.94493,"Unintentional firearm injuries","Spinal cord lesion below neck level"
3090.575,"Falls","Spinal cord lesion below neck level"
1.443772,"Foreign body in other body part","Spinal cord lesion below neck level"
84.91547,"Assault by sharp object","Spinal cord lesion below neck level"
65.16446,"Cyclist road injuries","Spinal cord lesion below neck level"
566.8693,"Motor vehicle road injuries","Spinal cord lesion below neck level"
.9480842,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion below neck level"
201.1537,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level"
18.10427,"Self-harm","Spinal cord lesion below neck level"
592.3718,"Non-venomous animal contact","Spinal cord lesion below neck level"
.866886,"Animal contact","Non-fatal submersion"
.4870767,"Pulmonary aspiration and foreign body in airway","Non-fatal submersion"
.5062095,"Other unintentional injuries","Non-fatal submersion"
.3027979,"Pedestrian road injuries by road vehicle","Non-fatal submersion"
.1190772,"Other exposure to mechanical forces","Non-fatal submersion"
.0514784,"Cyclist road injuries","Non-fatal submersion"
.0060189,"Assault by firearm","Non-fatal submersion"
.0264857,"Motorcyclist road injuries","Non-fatal submersion"
1.116699,"Other transport injuries","Non-fatal submersion"
.0058057,"Other road injuries","Non-fatal submersion"
3.968296,"Falls","Non-fatal submersion"
.3329036,"Interpersonal violence","Non-fatal submersion"
.074542,"Poisonings","Non-fatal submersion"
.4729931,"Venomous animal contact","Non-fatal submersion"
.5481693,"Fire, heat, and hot substances","Non-fatal submersion"
.3555944,"Motor vehicle road injuries","Non-fatal submersion"
.0516546,"Assault by sharp object","Non-fatal submersion"
.1766362,"Self-harm","Non-fatal submersion"
154.3626,"Drowning","Non-fatal submersion"
.0656102,"Foreign body in other body part","Non-fatal submersion"
.742162,"Road injuries","Non-fatal submersion"
.0175343,"Unintentional firearm injuries","Non-fatal submersion"
.5062693,"Unintentional suffocation","Non-fatal submersion"
.3938929,"Non-venomous animal contact","Non-fatal submersion"
.2752301,"Assault by other means","Non-fatal submersion"
.6428809,"Exposure to mechanical forces","Non-fatal submersion"
1.60193,"Foreign body in eyes","Crush injury"
1.278049,"Self-harm","Crush injury"
1.082726,"Assault by sharp object","Crush injury"
1.102822,"Other road injuries","Crush injury"
28.15013,"Other transport injuries","Crush injury"
121.0521,"Road injuries","Crush injury"
.959394,"Unintentional suffocation","Crush injury"
40.04528,"Motorcyclist road injuries","Crush injury"
.0816313,"Pulmonary aspiration and foreign body in airway","Crush injury"
3.490278,"Non-venomous animal contact","Crush injury"
50.90709,"Falls","Crush injury"
2.88994,"Interpersonal violence","Crush injury"
9.204943,"Cyclist road injuries","Crush injury"
430.9989,"Other exposure to mechanical forces","Crush injury"
1.338131,"Unintentional firearm injuries","Crush injury"
1.087987,"Drowning","Crush injury"
17.04873,"Other unintentional injuries","Crush injury"
.0872874,"Poisonings","Crush injury"
1.527402,"Assault by other means","Crush injury"
30.6955,"Motor vehicle road injuries","Crush injury"
1.245693,"Venomous animal contact","Crush injury"
.2798119,"Assault by firearm","Crush injury"
40.00359,"Pedestrian road injuries by road vehicle","Crush injury"
2.02548,"Foreign body in other body part","Crush injury"
433.2964,"Exposure to mechanical forces","Crush injury"
4.735972,"Animal contact","Crush injury"
5.981275,"Fire, heat, and hot substances","Crush injury"
8.270069,"Assault by other means","Injured nerves"
18.00247,"Unintentional firearm injuries","Injured nerves"
.5462739,"Pulmonary aspiration and foreign body in airway","Injured nerves"
5.901185,"Self-harm","Injured nerves"
90.56393,"Road injuries","Injured nerves"
225.8287,"Other exposure to mechanical forces","Injured nerves"
13.43882,"Other transport injuries","Injured nerves"
12.17435,"Assault by sharp object","Injured nerves"
12.78056,"Drowning","Injured nerves"
25.10477,"Motorcyclist road injuries","Injured nerves"
4.410248,"Venomous animal contact","Injured nerves"
3.206468,"Assault by firearm","Injured nerves"
23.35785,"Pedestrian road injuries by road vehicle","Injured nerves"
4.976351,"Foreign body in eyes","Injured nerves"
244.4667,"Exposure to mechanical forces","Injured nerves"
.6354208,"Unintentional suffocation","Injured nerves"
34.30114,"Motor vehicle road injuries","Injured nerves"
18.32203,"Other unintentional injuries","Injured nerves"
6.849419,"Cyclist road injuries","Injured nerves"
.2359829,"Poisonings","Injured nerves"
5.74863,"Foreign body in other body part","Injured nerves"
11.2104,"Fire, heat, and hot substances","Injured nerves"
12.20843,"Non-venomous animal contact","Injured nerves"
16.61868,"Animal contact","Injured nerves"
.9507395,"Other road injuries","Injured nerves"
23.65089,"Interpersonal violence","Injured nerves"
129.343,"Falls","Injured nerves"
36.37983,"Animal contact","Injury to eyes (including foreign body eye)"
4.815702,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)"
3.307229,"Assault by other means","Injury to eyes (including foreign body eye)"
106.7805,"Exposure to mechanical forces","Injury to eyes (including foreign body eye)"
5.921966,"Interpersonal violence","Injury to eyes (including foreign body eye)"
.8308614,"Other transport injuries","Injury to eyes (including foreign body eye)"
34.99931,"Non-venomous animal contact","Injury to eyes (including foreign body eye)"
31.36988,"Foreign body in other body part","Injury to eyes (including foreign body eye)"
16.06783,"Falls","Injury to eyes (including foreign body eye)"
15.1801,"Road injuries","Injury to eyes (including foreign body eye)"
.9373428,"Drowning","Injury to eyes (including foreign body eye)"
.5253328,"Assault by firearm","Injury to eyes (including foreign body eye)"
9.341471,"Other unintentional injuries","Injury to eyes (including foreign body eye)"
3.050908,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)"
2.623822,"Unintentional firearm injuries","Injury to eyes (including foreign body eye)"
104.1567,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)"
.2014961,"Other road injuries","Injury to eyes (including foreign body eye)"
.1054397,"Poisonings","Injury to eyes (including foreign body eye)"
8.676465,"Fire, heat, and hot substances","Injury to eyes (including foreign body eye)"
.1175295,"Pulmonary aspiration and foreign body in airway","Injury to eyes (including foreign body eye)"
1.380526,"Venomous animal contact","Injury to eyes (including foreign body eye)"
10.05871,"Foreign body in eyes","Injury to eyes (including foreign body eye)"
2.089404,"Assault by sharp object","Injury to eyes (including foreign body eye)"
.3487696,"Self-harm","Injury to eyes (including foreign body eye)"
1.651847,"Cyclist road injuries","Injury to eyes (including foreign body eye)"
5.460145,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)"
1255.84,"Falls","Open wound"
117.561,"Venomous animal contact","Open wound"
1.718013,"Foreign body in eyes","Open wound"
229.1184,"Motorcyclist road injuries","Open wound"
4618.641,"Exposure to mechanical forces","Open wound"
97.39576,"Fire, heat, and hot substances","Open wound"
307.5578,"Interpersonal violence","Open wound"
203.052,"Pedestrian road injuries by road vehicle","Open wound"
110.5728,"Assault by sharp object","Open wound"
1079.278,"Road injuries","Open wound"
7.350132,"Other road injuries","Open wound"
3395.708,"Non-venomous animal contact","Open wound"
289.0108,"Cyclist road injuries","Open wound"
4475.782,"Other exposure to mechanical forces","Open wound"
485.8387,"Other unintentional injuries","Open wound"
103.9472,"Unintentional firearm injuries","Open wound"
144.5121,"Foreign body in other body part","Open wound"
82.72692,"Other transport injuries","Open wound"
14.78451,"Drowning","Open wound"
34.72572,"Assault by firearm","Open wound"
.861267,"Poisonings","Open wound"
25.08028,"Self-harm","Open wound"
350.7468,"Motor vehicle road injuries","Open wound"
38.91131,"Unintentional suffocation","Open wound"
162.2592,"Assault by other means","Open wound"
3513.269,"Animal contact","Open wound"
.8521439,"Pulmonary aspiration and foreign body in airway","Open wound"
95.63242,"Exposure to mechanical forces","Poisoning"
56.62334,"Assault by other means","Poisoning"
2886.676,"Animal contact","Poisoning"
16.76352,"Unintentional firearm injuries","Poisoning"
10.0671,"Assault by firearm","Poisoning"
159.6068,"Self-harm","Poisoning"
11.38313,"Motor vehicle road injuries","Poisoning"
12.93389,"Pulmonary aspiration and foreign body in airway","Poisoning"
3.92197,"Motorcyclist road injuries","Poisoning"
39.39951,"Road injuries","Poisoning"
39.53679,"Drowning","Poisoning"
706.2104,"Poisonings","Poisoning"
.9442023,"Foreign body in eyes","Poisoning"
793.1217,"Other unintentional injuries","Poisoning"
75.63019,"Falls","Poisoning"
2701.894,"Venomous animal contact","Poisoning"
184.7812,"Non-venomous animal contact","Poisoning"
18.05638,"Unintentional suffocation","Poisoning"
99.09576,"Foreign body in other body part","Poisoning"
.3031137,"Other road injuries","Poisoning"
2.115573,"Cyclist road injuries","Poisoning"
21.67573,"Pedestrian road injuries by road vehicle","Poisoning"
4.048873,"Assault by sharp object","Poisoning"
295.0075,"Fire, heat, and hot substances","Poisoning"
81.30583,"Other transport injuries","Poisoning"
60.81252,"Other exposure to mechanical forces","Poisoning"
70.73933,"Interpersonal violence","Poisoning"
17.39503,"Other exposure to mechanical forces","Severe chest Injury"
.6488673,"Foreign body in other body part","Severe chest Injury"
1.424159,"Venomous animal contact","Severe chest Injury"
5.008376,"Unintentional firearm injuries","Severe chest Injury"
.7930163,"Self-harm","Severe chest Injury"
44.80608,"Road injuries","Severe chest Injury"
8.057418,"Motorcyclist road injuries","Severe chest Injury"
2.003534,"Assault by firearm","Severe chest Injury"
.2751999,"Pulmonary aspiration and foreign body in airway","Severe chest Injury"
2.159504,"Fire, heat, and hot substances","Severe chest Injury"
4.465058,"Animal contact","Severe chest Injury"
14.98551,"Other unintentional injuries","Severe chest Injury"
28.39047,"Falls","Severe chest Injury"
.0814292,"Foreign body in eyes","Severe chest Injury"
.3602157,"Unintentional suffocation","Severe chest Injury"
23.80424,"Motor vehicle road injuries","Severe chest Injury"
.7580661,"Drowning","Severe chest Injury"
.6421654,"Other road injuries","Severe chest Injury"
.0841459,"Poisonings","Severe chest Injury"
22.76362,"Exposure to mechanical forces","Severe chest Injury"
5.226897,"Assault by sharp object","Severe chest Injury"
7.987477,"Pedestrian road injuries by road vehicle","Severe chest Injury"
9.04988,"Interpersonal violence","Severe chest Injury"
9.943804,"Other transport injuries","Severe chest Injury"
4.31479,"Cyclist road injuries","Severe chest Injury"
1.819449,"Assault by other means","Severe chest Injury"
3.0409,"Non-venomous animal contact","Severe chest Injury"
286.3156,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis"
630.3812,"Road injuries","Internal hemorrhage in abdomen or pelvis"
214.8536,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis"
1.678738,"Pulmonary aspiration and foreign body in airway","Internal hemorrhage in abdomen or pelvis"
29.95188,"Assault by other means","Internal hemorrhage in abdomen or pelvis"
123.8404,"Other transport injuries","Internal hemorrhage in abdomen or pelvis"
3.890308,"Other road injuries","Internal hemorrhage in abdomen or pelvis"
1481.19,"Exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
18.48082,"Foreign body in eyes","Internal hemorrhage in abdomen or pelvis"
200.1105,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis"
177.4346,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis"
8.748902,"Self-harm","Internal hemorrhage in abdomen or pelvis"
34.09216,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis"
29.22542,"Assault by firearm","Internal hemorrhage in abdomen or pelvis"
490.2082,"Fire, heat, and hot substances","Internal hemorrhage in abdomen or pelvis"
271.4507,"Falls","Internal hemorrhage in abdomen or pelvis"
108.3447,"Foreign body in other body part","Internal hemorrhage in abdomen or pelvis"
190.1648,"Animal contact","Internal hemorrhage in abdomen or pelvis"
1371.914,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
28.09345,"Unintentional suffocation","Internal hemorrhage in abdomen or pelvis"
86.67007,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis"
81.18254,"Unintentional firearm injuries","Internal hemorrhage in abdomen or pelvis"
122.1012,"Interpersonal violence","Internal hemorrhage in abdomen or pelvis"
103.4948,"Venomous animal contact","Internal hemorrhage in abdomen or pelvis"
62.92396,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis"
9.816593,"Drowning","Internal hemorrhage in abdomen or pelvis"
4.70284,"Poisonings","Internal hemorrhage in abdomen or pelvis"
174.0029,"Falls","Contusion"
176.057,"Motor vehicle road injuries","Contusion"
63.58106,"Other transport injuries","Contusion"
20.55929,"Motorcyclist road injuries","Contusion"
5.480823,"Assault by sharp object","Contusion"
.416128,"Poisonings","Contusion"
7.282892,"Foreign body in other body part","Contusion"
13.63343,"Venomous animal contact","Contusion"
3.549426,"Drowning","Contusion"
49.68567,"Pedestrian road injuries by road vehicle","Contusion"
9.097915,"Unintentional firearm injuries","Contusion"
26.88474,"Assault by other means","Contusion"
.0921816,"Pulmonary aspiration and foreign body in airway","Contusion"
1342.593,"Other exposure to mechanical forces","Contusion"
114.7041,"Other unintentional injuries","Contusion"
271.9192,"Road injuries","Contusion"
22.7664,"Cyclist road injuries","Contusion"
3.480272,"Assault by firearm","Contusion"
1355.538,"Exposure to mechanical forces","Contusion"
.275405,"Foreign body in eyes","Contusion"
6.972898,"Fire, heat, and hot substances","Contusion"
2.850918,"Other road injuries","Contusion"
35.84583,"Interpersonal violence","Contusion"
1.099266,"Self-harm","Contusion"
3.847283,"Unintentional suffocation","Contusion"
20.69589,"Non-venomous animal contact","Contusion"
34.32932,"Animal contact","Contusion"
1.366032,"Assault by other means","Environmental factors (e.g. temperature, pressure, electricity)"
.3933447,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)"
.8700432,"Unintentional suffocation","Environmental factors (e.g. temperature, pressure, electricity)"
7.503915,"Animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
13.03581,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.3250499,"Pulmonary aspiration and foreign body in airway","Environmental factors (e.g. temperature, pressure, electricity)"
.648757,"Foreign body in other body part","Environmental factors (e.g. temperature, pressure, electricity)"
46.75038,"Fire, heat, and hot substances","Environmental factors (e.g. temperature, pressure, electricity)"
.8389694,"Unintentional firearm injuries","Environmental factors (e.g. temperature, pressure, electricity)"
2.263766,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
2.178737,"Self-harm","Environmental factors (e.g. temperature, pressure, electricity)"
.0455539,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
14.26469,"Falls","Environmental factors (e.g. temperature, pressure, electricity)"
3.11455,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)"
3.626471,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)"
.4119643,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
10.61576,"Road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.1011156,"Foreign body in eyes","Environmental factors (e.g. temperature, pressure, electricity)"
2.946405,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.2509686,"Assault by firearm","Environmental factors (e.g. temperature, pressure, electricity)"
.9380887,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)"
6.759081,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
8.468092,"Exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
2.010345,"Interpersonal violence","Environmental factors (e.g. temperature, pressure, electricity)"
3.585366,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
20.11737,"Drowning","Environmental factors (e.g. temperature, pressure, electricity)"
5.240147,"Venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
164.728,"Exposure to mechanical forces","Complications of medical treatment"
2.699268,"Other road injuries","Complications of medical treatment"
11.36771,"Assault by sharp object","Complications of medical treatment"
27.06282,"Assault by other means","Complications of medical treatment"
143.1823,"Other exposure to mechanical forces","Complications of medical treatment"
17.30041,"Foreign body in eyes","Complications of medical treatment"
427.4385,"Falls","Complications of medical treatment"
137.1922,"Fire, heat, and hot substances","Complications of medical treatment"
16.44561,"Self-harm","Complications of medical treatment"
44.50746,"Interpersonal violence","Complications of medical treatment"
5.975044,"Pulmonary aspiration and foreign body in airway","Complications of medical treatment"
303.9817,"Road injuries","Complications of medical treatment"
27.13433,"Non-venomous animal contact","Complications of medical treatment"
16.79204,"Cyclist road injuries","Complications of medical treatment"
6.076923,"Assault by firearm","Complications of medical treatment"
17.87005,"Foreign body in other body part","Complications of medical treatment"
178.8542,"Pedestrian road injuries by road vehicle","Complications of medical treatment"
68.19836,"Motorcyclist road injuries","Complications of medical treatment"
70.79442,"Venomous animal contact","Complications of medical treatment"
6.460473,"Poisonings","Complications of medical treatment"
97.92875,"Animal contact","Complications of medical treatment"
63.65936,"Drowning","Complications of medical treatment"
20.10952,"Unintentional firearm injuries","Complications of medical treatment"
37.43774,"Motor vehicle road injuries","Complications of medical treatment"
122.7343,"Other transport injuries","Complications of medical treatment"
6376.526,"Adverse effects of medical treatment","Complications of medical treatment"
73.99784,"Other unintentional injuries","Complications of medical treatment"
1.436116,"Unintentional suffocation","Complications of medical treatment"
152.7714,"Assault by other means","Multiple significant injuries"
94.15253,"Other unintentional injuries","Multiple significant injuries"
2.873173,"Poisonings","Multiple significant injuries"
5668.918,"Road injuries","Multiple significant injuries"
116.1458,"Fire, heat, and hot substances","Multiple significant injuries"
266.7623,"Cyclist road injuries","Multiple significant injuries"
253.9998,"Non-venomous animal contact","Multiple significant injuries"
2321.529,"Falls","Multiple significant injuries"
9.915331,"Foreign body in other body part","Multiple significant injuries"
6.970643,"Pulmonary aspiration and foreign body in airway","Multiple significant injuries"
50.06463,"Drowning","Multiple significant injuries"
209.8616,"Interpersonal violence","Multiple significant injuries"
.0005386,"Unintentional suffocation","Multiple significant injuries"
335.7363,"Other transport injuries","Multiple significant injuries"
2175.055,"Motor vehicle road injuries","Multiple significant injuries"
678.6821,"Other exposure to mechanical forces","Multiple significant injuries"
1244.163,"Motorcyclist road injuries","Multiple significant injuries"
370.0538,"Animal contact","Multiple significant injuries"
33.18423,"Assault by sharp object","Multiple significant injuries"
14.75338,"Self-harm","Multiple significant injuries"
23.90606,"Assault by firearm","Multiple significant injuries"
.1358672,"Foreign body in eyes","Multiple significant injuries"
51.95166,"Other road injuries","Multiple significant injuries"
1930.986,"Pedestrian road injuries by road vehicle","Multiple significant injuries"
116.054,"Venomous animal contact","Multiple significant injuries"
736.7811,"Exposure to mechanical forces","Multiple significant injuries"
58.09834,"Unintentional firearm injuries","Multiple significant injuries"
45.72034,"Falls","Burns with <20% total burned surface area"
2.763829,"Self-harm","Burns with <20% total burned surface area"
13.94534,"Animal contact","Burns with <20% total burned surface area"
4.814844,"Non-venomous animal contact","Burns with <20% total burned surface area"
1.364294,"Assault by sharp object","Burns with <20% total burned surface area"
18.65812,"Motor vehicle road injuries","Burns with <20% total burned surface area"
23.16253,"Assault by other means","Burns with <20% total burned surface area"
6.6086,"Poisonings","Burns with <20% total burned surface area"
1.955119,"Cyclist road injuries","Burns with <20% total burned surface area"
.6249797,"Pulmonary aspiration and foreign body in airway","Burns with <20% total burned surface area"
4.536929,"Drowning","Burns with <20% total burned surface area"
1056.576,"Fire, heat, and hot substances","Burns with <20% total burned surface area"
9.130496,"Venomous animal contact","Burns with <20% total burned surface area"
25.1784,"Interpersonal violence","Burns with <20% total burned surface area"
16.38966,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area"
156.9877,"Other exposure to mechanical forces","Burns with <20% total burned surface area"
.2902921,"Foreign body in eyes","Burns with <20% total burned surface area"
.304981,"Unintentional suffocation","Burns with <20% total burned surface area"
53.45803,"Other transport injuries","Burns with <20% total burned surface area"
.6515791,"Assault by firearm","Burns with <20% total burned surface area"
130.3344,"Other unintentional injuries","Burns with <20% total burned surface area"
2.424763,"Foreign body in other body part","Burns with <20% total burned surface area"
62.74078,"Road injuries","Burns with <20% total burned surface area"
161.7232,"Exposure to mechanical forces","Burns with <20% total burned surface area"
25.53628,"Motorcyclist road injuries","Burns with <20% total burned surface area"
4.430583,"Unintentional firearm injuries","Burns with <20% total burned surface area"
.2016014,"Other road injuries","Burns with <20% total burned surface area"
7.724244,"Drowning","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
101.2229,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
16.81693,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
6.644192,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.8233877,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1823.428,"Fire, heat, and hot substances","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
23.09207,"Interpersonal violence","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
48.89858,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
185.8699,"Foreign body in eyes","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
29.22349,"Animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.719749,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.4887127,"Foreign body in other body part","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
113.9984,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
117.377,"Exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.9310642,"Pulmonary aspiration and foreign body in airway","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
21.89401,"Assault by other means","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
9.041238,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
13.55597,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
111.8024,"Road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
22.57931,"Venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
8.259538,"Self-harm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.3746797,"Assault by firearm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.378602,"Unintentional firearm injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.7167026,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
47.11985,"Falls","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
31.81418,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
