value,source,target
115.8553,"Other transport injuries","Moderate to severe traumatic brain injury"
1.290105,"Pulmonary aspiration and foreign body in airway","Moderate to severe traumatic brain injury"
20.32183,"Assault by sharp object","Moderate to severe traumatic brain injury"
4.174524,"Foreign body in eyes","Moderate to severe traumatic brain injury"
47.71315,"Non-venomous animal contact","Moderate to severe traumatic brain injury"
301.8559,"Cyclist road injuries","Moderate to severe traumatic brain injury"
18.92567,"Unintentional suffocation","Moderate to severe traumatic brain injury"
530.0082,"Other exposure to mechanical forces","Moderate to severe traumatic brain injury"
3.188567,"Other transport injuries","Amputation of finger (excluding thumb)"
127.4072,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)"
.3993254,"Non-venomous animal contact","Amputation of finger (excluding thumb)"
.6348621,"Assault by sharp object","Amputation of finger (excluding thumb)"
.1737491,"Cyclist road injuries","Amputation of finger (excluding thumb)"
.5002756,"Foreign body in other body part","Amputation of finger (excluding thumb)"
1.412925,"Road injuries","Amputation of finger (excluding thumb)"
.0932912,"Assault by firearm","Amputation of finger (excluding thumb)"
.0903103,"Self-harm","Amputation of finger (excluding thumb)"
1.251982,"Unintentional firearm injuries","Amputation of finger (excluding thumb)"
.0511,"Drowning","Amputation of finger (excluding thumb)"
.0003034,"Other road injuries","Amputation of finger (excluding thumb)"
.1981342,"Fire, heat, and hot substances","Amputation of finger (excluding thumb)"
.4652064,"Falls","Amputation of finger (excluding thumb)"
.8217307,"Interpersonal violence","Amputation of finger (excluding thumb)"
.6170921,"Unintentional suffocation","Amputation of finger (excluding thumb)"
.0935775,"Assault by other means","Amputation of finger (excluding thumb)"
.9099932,"Motor vehicle road injuries","Amputation of finger (excluding thumb)"
13.46398,"Other unintentional injuries","Amputation of finger (excluding thumb)"
.3993254,"Animal contact","Amputation of finger (excluding thumb)"
.158704,"Motorcyclist road injuries","Amputation of finger (excluding thumb)"
.170175,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)"
129.2763,"Exposure to mechanical forces","Amputation of finger (excluding thumb)"
45.34206,"Other exposure to mechanical forces","Spinal cord lesion at neck level"
4.661763,"Other unintentional injuries","Spinal cord lesion at neck level"
.5341419,"Venomous animal contact","Spinal cord lesion at neck level"
1.894146,"Other road injuries","Spinal cord lesion at neck level"
16.73386,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level"
2.707133,"Other transport injuries","Spinal cord lesion at neck level"
98.65672,"Road injuries","Spinal cord lesion at neck level"
1.464496,"Assault by sharp object","Spinal cord lesion at neck level"
1.350484,"Fire, heat, and hot substances","Spinal cord lesion at neck level"
2.422855,"Assault by firearm","Spinal cord lesion at neck level"
7.294755,"Interpersonal violence","Spinal cord lesion at neck level"
2.113516,"Non-venomous animal contact","Spinal cord lesion at neck level"
7.334156,"Unintentional suffocation","Spinal cord lesion at neck level"
.278646,"Foreign body in other body part","Spinal cord lesion at neck level"
22.12932,"Motorcyclist road injuries","Spinal cord lesion at neck level"
10.39211,"Unintentional firearm injuries","Spinal cord lesion at neck level"
.1718465,"Foreign body in eyes","Spinal cord lesion at neck level"
3.407404,"Assault by other means","Spinal cord lesion at neck level"
.9916432,"Poisonings","Spinal cord lesion at neck level"
.8271548,"Self-harm","Spinal cord lesion at neck level"
2.647658,"Animal contact","Spinal cord lesion at neck level"
9.838621,"Cyclist road injuries","Spinal cord lesion at neck level"
69.70421,"Falls","Spinal cord lesion at neck level"
48.06077,"Motor vehicle road injuries","Spinal cord lesion at neck level"
8.306794,"Drowning","Spinal cord lesion at neck level"
.4777084,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion at neck level"
63.06833,"Exposure to mechanical forces","Spinal cord lesion at neck level"
3586.786,"Falls","Spinal cord lesion below neck level"
433.8827,"Motorcyclist road injuries","Spinal cord lesion below neck level"
1.609181,"Foreign body in eyes","Spinal cord lesion below neck level"
15.98724,"Unintentional suffocation","Spinal cord lesion below neck level"
37.07145,"Other road injuries","Spinal cord lesion below neck level"
9875.959,"Exposure to mechanical forces","Spinal cord lesion below neck level"
680.6929,"Motor vehicle road injuries","Spinal cord lesion below neck level"
508.8666,"Interpersonal violence","Spinal cord lesion below neck level"
363.2621,"Non-venomous animal contact","Spinal cord lesion below neck level"
238.9884,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level"
75.72331,"Cyclist road injuries","Spinal cord lesion below neck level"
9828.557,"Other exposure to mechanical forces","Spinal cord lesion below neck level"
3.715457,"Venomous animal contact","Spinal cord lesion below neck level"
10.2905,"Assault by firearm","Spinal cord lesion below neck level"
.7069576,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion below neck level"
366.9775,"Animal contact","Spinal cord lesion below neck level"
31.41573,"Unintentional firearm injuries","Spinal cord lesion below neck level"
10.59943,"Poisonings","Spinal cord lesion below neck level"
14.91307,"Other transport injuries","Spinal cord lesion below neck level"
105.0912,"Assault by sharp object","Spinal cord lesion below neck level"
14.2468,"Self-harm","Spinal cord lesion below neck level"
952.9699,"Fire, heat, and hot substances","Spinal cord lesion below neck level"
1.652085,"Foreign body in other body part","Spinal cord lesion below neck level"
393.4849,"Assault by other means","Spinal cord lesion below neck level"
23.60158,"Drowning","Spinal cord lesion below neck level"
154.4366,"Other unintentional injuries","Spinal cord lesion below neck level"
1466.359,"Road injuries","Spinal cord lesion below neck level"
.6180543,"Animal contact","Non-fatal submersion"
.3661118,"Pedestrian road injuries by road vehicle","Non-fatal submersion"
.091275,"Poisonings","Non-fatal submersion"
.0065689,"Other road injuries","Non-fatal submersion"
.1499756,"Other exposure to mechanical forces","Non-fatal submersion"
.0571243,"Cyclist road injuries","Non-fatal submersion"
.5782393,"Fire, heat, and hot substances","Non-fatal submersion"
.5940798,"Pulmonary aspiration and foreign body in airway","Non-fatal submersion"
.3418075,"Venomous animal contact","Non-fatal submersion"
.5624332,"Other unintentional injuries","Non-fatal submersion"
.2762468,"Non-venomous animal contact","Non-fatal submersion"
.3475257,"Assault by other means","Non-fatal submersion"
4.912654,"Falls","Non-fatal submersion"
.8834686,"Road injuries","Non-fatal submersion"
.0225366,"Unintentional firearm injuries","Non-fatal submersion"
.0708325,"Assault by sharp object","Non-fatal submersion"
146.4901,"Drowning","Non-fatal submersion"
1.047934,"Other transport injuries","Non-fatal submersion"
.1836112,"Self-harm","Non-fatal submersion"
.0080404,"Assault by firearm","Non-fatal submersion"
.6678998,"Unintentional suffocation","Non-fatal submersion"
.4263985,"Interpersonal violence","Non-fatal submersion"
.0911184,"Foreign body in other body part","Non-fatal submersion"
.4233672,"Motor vehicle road injuries","Non-fatal submersion"
.0302964,"Motorcyclist road injuries","Non-fatal submersion"
.840412,"Exposure to mechanical forces","Non-fatal submersion"
1.436634,"Assault by sharp object","Crush injury"
53.47584,"Pedestrian road injuries by road vehicle","Crush injury"
164.4685,"Road injuries","Crush injury"
71.19543,"Falls","Crush injury"
21.89179,"Other unintentional injuries","Crush injury"
1.247802,"Self-harm","Crush injury"
1.424778,"Drowning","Crush injury"
2.817811,"Foreign body in other body part","Crush injury"
1.312634,"Other road injuries","Crush injury"
32.91606,"Other transport injuries","Crush injury"
3.702779,"Interpersonal violence","Crush injury"
605.5789,"Exposure to mechanical forces","Crush injury"
1.851422,"Unintentional firearm injuries","Crush injury"
12.66508,"Cyclist road injuries","Crush injury"
.1168271,"Poisonings","Crush injury"
3.733893,"Animal contact","Crush injury"
5.964663,"Fire, heat, and hot substances","Crush injury"
.1035196,"Pulmonary aspiration and foreign body in airway","Crush injury"
602.2683,"Other exposure to mechanical forces","Crush injury"
2.771011,"Non-venomous animal contact","Crush injury"
54.33909,"Motorcyclist road injuries","Crush injury"
42.67589,"Motor vehicle road injuries","Crush injury"
2.305396,"Foreign body in eyes","Crush injury"
.3587285,"Assault by firearm","Crush injury"
1.907417,"Assault by other means","Crush injury"
1.459182,"Unintentional suffocation","Crush injury"
.9628803,"Venomous animal contact","Crush injury"
31.09571,"Pedestrian road injuries by road vehicle","Injured nerves"
168.4015,"Falls","Injured nerves"
7.739856,"Foreign body in other body part","Injured nerves"
292.9535,"Other exposure to mechanical forces","Injured nerves"
.2583037,"Poisonings","Injured nerves"
23.33209,"Other unintentional injuries","Injured nerves"
29.12268,"Interpersonal violence","Injured nerves"
6.838383,"Foreign body in eyes","Injured nerves"
15.88809,"Assault by sharp object","Injured nerves"
13.31205,"Drowning","Injured nerves"
1.156713,"Other road injuries","Injured nerves"
14.64435,"Other transport injuries","Injured nerves"
317.2847,"Exposure to mechanical forces","Injured nerves"
44.14543,"Motor vehicle road injuries","Injured nerves"
3.720722,"Assault by firearm","Injured nerves"
23.47892,"Unintentional firearm injuries","Injured nerves"
11.61741,"Animal contact","Injured nerves"
5.832085,"Self-harm","Injured nerves"
9.51388,"Assault by other means","Injured nerves"
30.79327,"Motorcyclist road injuries","Injured nerves"
8.463305,"Non-venomous animal contact","Injured nerves"
11.40381,"Fire, heat, and hot substances","Injured nerves"
.8522293,"Unintentional suffocation","Injured nerves"
3.154108,"Venomous animal contact","Injured nerves"
115.7141,"Road injuries","Injured nerves"
.6220605,"Pulmonary aspiration and foreign body in airway","Injured nerves"
8.522989,"Cyclist road injuries","Injured nerves"
12.65434,"Foreign body in eyes","Injury to eyes (including foreign body eye)"
6.331007,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)"
1.004817,"Venomous animal contact","Injury to eyes (including foreign body eye)"
23.67705,"Non-venomous animal contact","Injury to eyes (including foreign body eye)"
.8748306,"Drowning","Injury to eyes (including foreign body eye)"
19.54408,"Falls","Injury to eyes (including foreign body eye)"
.2500529,"Other road injuries","Injury to eyes (including foreign body eye)"
.1231183,"Pulmonary aspiration and foreign body in airway","Injury to eyes (including foreign body eye)"
123.4981,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)"
42.31099,"Foreign body in other body part","Injury to eyes (including foreign body eye)"
2.980727,"Unintentional firearm injuries","Injury to eyes (including foreign body eye)"
6.345539,"Interpersonal violence","Injury to eyes (including foreign body eye)"
3.639981,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)"
7.443004,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)"
24.68186,"Animal contact","Injury to eyes (including foreign body eye)"
.330257,"Self-harm","Injury to eyes (including foreign body eye)"
.4986011,"Assault by firearm","Injury to eyes (including foreign body eye)"
126.4788,"Exposure to mechanical forces","Injury to eyes (including foreign body eye)"
.728725,"Other transport injuries","Injury to eyes (including foreign body eye)"
1.96913,"Cyclist road injuries","Injury to eyes (including foreign body eye)"
2.44309,"Assault by sharp object","Injury to eyes (including foreign body eye)"
9.839141,"Other unintentional injuries","Injury to eyes (including foreign body eye)"
3.40385,"Assault by other means","Injury to eyes (including foreign body eye)"
19.63318,"Road injuries","Injury to eyes (including foreign body eye)"
8.542153,"Fire, heat, and hot substances","Injury to eyes (including foreign body eye)"
.1280217,"Poisonings","Injury to eyes (including foreign body eye)"
158.7352,"Assault by other means","Open wound"
2301.364,"Non-venomous animal contact","Open wound"
275.9909,"Pedestrian road injuries by road vehicle","Open wound"
25.4306,"Self-harm","Open wound"
2383.952,"Animal contact","Open wound"
5546.728,"Exposure to mechanical forces","Open wound"
80.45647,"Other transport injuries","Open wound"
139.0225,"Assault by sharp object","Open wound"
.9631565,"Pulmonary aspiration and foreign body in airway","Open wound"
2.265561,"Foreign body in eyes","Open wound"
5365.214,"Other exposure to mechanical forces","Open wound"
333.5887,"Interpersonal violence","Open wound"
82.58773,"Venomous animal contact","Open wound"
51.61123,"Unintentional suffocation","Open wound"
320.329,"Cyclist road injuries","Open wound"
1536.254,"Falls","Open wound"
129.9029,"Unintentional firearm injuries","Open wound"
1.035906,"Poisonings","Open wound"
17.06905,"Drowning","Open wound"
9.533584,"Other road injuries","Open wound"
264.8406,"Motorcyclist road injuries","Open wound"
1337.61,"Road injuries","Open wound"
35.83107,"Assault by firearm","Open wound"
462.5371,"Other unintentional injuries","Open wound"
466.9161,"Motor vehicle road injuries","Open wound"
186.3224,"Foreign body in other body part","Open wound"
97.25076,"Fire, heat, and hot substances","Open wound"
4.40059,"Motorcyclist road injuries","Poisoning"
14.57005,"Motor vehicle road injuries","Poisoning"
1908.575,"Venomous animal contact","Poisoning"
95.86558,"Falls","Poisoning"
292.1132,"Fire, heat, and hot substances","Poisoning"
132.5338,"Foreign body in other body part","Poisoning"
86.74371,"Other transport injuries","Poisoning"
76.83716,"Other exposure to mechanical forces","Poisoning"
121.1858,"Non-venomous animal contact","Poisoning"
2029.761,"Animal contact","Poisoning"
27.28046,"Pedestrian road injuries by road vehicle","Poisoning"
1.218022,"Foreign body in eyes","Poisoning"
48.95246,"Road injuries","Poisoning"
20.99277,"Unintentional firearm injuries","Poisoning"
12.63596,"Pulmonary aspiration and foreign body in airway","Poisoning"
155.8644,"Self-harm","Poisoning"
65.69341,"Assault by other means","Poisoning"
4.791247,"Assault by sharp object","Poisoning"
849.5643,"Poisonings","Poisoning"
82.75464,"Interpersonal violence","Poisoning"
24.26954,"Unintentional suffocation","Poisoning"
940.1952,"Other unintentional injuries","Poisoning"
122.0995,"Exposure to mechanical forces","Poisoning"
.3607582,"Other road injuries","Poisoning"
33.13195,"Drowning","Poisoning"
2.340597,"Cyclist road injuries","Poisoning"
12.26998,"Assault by firearm","Poisoning"
11.20702,"Interpersonal violence","Severe chest Injury"
23.72176,"Other exposure to mechanical forces","Severe chest Injury"
.8776886,"Foreign body in other body part","Severe chest Injury"
2.228042,"Fire, heat, and hot substances","Severe chest Injury"
2.285976,"Non-venomous animal contact","Severe chest Injury"
.3681137,"Pulmonary aspiration and foreign body in airway","Severe chest Injury"
40.34128,"Falls","Severe chest Injury"
19.30217,"Other unintentional injuries","Severe chest Injury"
.8902366,"Drowning","Severe chest Injury"
.1111842,"Foreign body in eyes","Severe chest Injury"
2.382658,"Assault by firearm","Severe chest Injury"
55.43476,"Road injuries","Severe chest Injury"
30.87168,"Exposure to mechanical forces","Severe chest Injury"
1.119641,"Venomous animal contact","Severe chest Injury"
.5567498,"Unintentional suffocation","Severe chest Injury"
6.618646,"Assault by sharp object","Severe chest Injury"
3.405616,"Animal contact","Severe chest Injury"
11.42958,"Other transport injuries","Severe chest Injury"
5.662214,"Cyclist road injuries","Severe chest Injury"
10.10686,"Motorcyclist road injuries","Severe chest Injury"
.7566732,"Other road injuries","Severe chest Injury"
6.593159,"Unintentional firearm injuries","Severe chest Injury"
.1053744,"Poisonings","Severe chest Injury"
2.20572,"Assault by other means","Severe chest Injury"
.7919915,"Self-harm","Severe chest Injury"
28.21225,"Motor vehicle road injuries","Severe chest Injury"
10.69677,"Pedestrian road injuries by road vehicle","Severe chest Injury"
288.0851,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis"
1920.181,"Exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
352.5266,"Falls","Internal hemorrhage in abdomen or pelvis"
5.252737,"Poisonings","Internal hemorrhage in abdomen or pelvis"
39.67862,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis"
8.833208,"Self-harm","Internal hemorrhage in abdomen or pelvis"
32.30014,"Assault by firearm","Internal hemorrhage in abdomen or pelvis"
145.4938,"Interpersonal violence","Internal hemorrhage in abdomen or pelvis"
32.52438,"Assault by other means","Internal hemorrhage in abdomen or pelvis"
483.546,"Fire, heat, and hot substances","Internal hemorrhage in abdomen or pelvis"
59.79952,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis"
4.804295,"Other road injuries","Internal hemorrhage in abdomen or pelvis"
232.0345,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis"
340.1072,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis"
132.6366,"Other transport injuries","Internal hemorrhage in abdomen or pelvis"
214.6075,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis"
26.1975,"Foreign body in eyes","Internal hemorrhage in abdomen or pelvis"
132.3394,"Animal contact","Internal hemorrhage in abdomen or pelvis"
72.53989,"Venomous animal contact","Internal hemorrhage in abdomen or pelvis"
12.02854,"Drowning","Internal hemorrhage in abdomen or pelvis"
1.91012,"Pulmonary aspiration and foreign body in airway","Internal hemorrhage in abdomen or pelvis"
80.6693,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis"
105.5057,"Unintentional firearm injuries","Internal hemorrhage in abdomen or pelvis"
37.22445,"Unintentional suffocation","Internal hemorrhage in abdomen or pelvis"
1777.451,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
147.6841,"Foreign body in other body part","Internal hemorrhage in abdomen or pelvis"
779.2099,"Road injuries","Internal hemorrhage in abdomen or pelvis"
.4913663,"Poisonings","Contusion"
25.86592,"Animal contact","Contusion"
28.77598,"Cyclist road injuries","Contusion"
65.11243,"Pedestrian road injuries by road vehicle","Contusion"
1769.317,"Other exposure to mechanical forces","Contusion"
236.7531,"Falls","Contusion"
12.56548,"Unintentional firearm injuries","Contusion"
.1037771,"Pulmonary aspiration and foreign body in airway","Contusion"
7.370926,"Assault by sharp object","Contusion"
1.200191,"Self-harm","Contusion"
9.763234,"Venomous animal contact","Contusion"
140.4458,"Other unintentional injuries","Contusion"
9.99698,"Foreign body in other body part","Contusion"
16.10269,"Non-venomous animal contact","Contusion"
3.306567,"Other road injuries","Contusion"
4.422636,"Assault by firearm","Contusion"
42.86028,"Interpersonal violence","Contusion"
4.231947,"Drowning","Contusion"
24.68167,"Motorcyclist road injuries","Contusion"
.3718738,"Foreign body in eyes","Contusion"
6.840426,"Fire, heat, and hot substances","Contusion"
346.7831,"Road injuries","Contusion"
224.9064,"Motor vehicle road injuries","Contusion"
5.405378,"Unintentional suffocation","Contusion"
31.06671,"Assault by other means","Contusion"
1787.288,"Exposure to mechanical forces","Contusion"
73.01688,"Other transport injuries","Contusion"
2.234935,"Interpersonal violence","Environmental factors (e.g. temperature, pressure, electricity)"
2.364384,"Self-harm","Environmental factors (e.g. temperature, pressure, electricity)"
.8511218,"Foreign body in other body part","Environmental factors (e.g. temperature, pressure, electricity)"
13.53968,"Road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.0548804,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
4.79131,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)"
8.796013,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
.5178348,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.117563,"Unintentional firearm injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.3594351,"Pulmonary aspiration and foreign body in airway","Environmental factors (e.g. temperature, pressure, electricity)"
1.176257,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)"
16.01932,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)"
5.372545,"Animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
46.4149,"Fire, heat, and hot substances","Environmental factors (e.g. temperature, pressure, electricity)"
10.99963,"Exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
.5278112,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)"
3.464547,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.566239,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
1.086049,"Unintentional suffocation","Environmental factors (e.g. temperature, pressure, electricity)"
18.75706,"Falls","Environmental factors (e.g. temperature, pressure, electricity)"
.3033119,"Assault by firearm","Environmental factors (e.g. temperature, pressure, electricity)"
3.806305,"Venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
3.702291,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.1370519,"Foreign body in eyes","Environmental factors (e.g. temperature, pressure, electricity)"
1.403812,"Assault by other means","Environmental factors (e.g. temperature, pressure, electricity)"
4.473358,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
21.44859,"Drowning","Environmental factors (e.g. temperature, pressure, electricity)"
568.3304,"Falls","Complications of medical treatment"
8.31778,"Poisonings","Complications of medical treatment"
6.773152,"Pulmonary aspiration and foreign body in airway","Complications of medical treatment"
8003.199,"Adverse effects of medical treatment","Complications of medical treatment"
1.934784,"Unintentional suffocation","Complications of medical treatment"
7.069264,"Assault by firearm","Complications of medical treatment"
76.97279,"Drowning","Complications of medical treatment"
68.08583,"Animal contact","Complications of medical treatment"
23.71741,"Foreign body in eyes","Complications of medical treatment"
133.049,"Other transport injuries","Complications of medical treatment"
239.1245,"Pedestrian road injuries by road vehicle","Complications of medical treatment"
91.65814,"Motorcyclist road injuries","Complications of medical treatment"
52.15381,"Motor vehicle road injuries","Complications of medical treatment"
220.0148,"Exposure to mechanical forces","Complications of medical treatment"
15.45942,"Self-harm","Complications of medical treatment"
191.2729,"Other exposure to mechanical forces","Complications of medical treatment"
18.21159,"Non-venomous animal contact","Complications of medical treatment"
30.74217,"Assault by other means","Complications of medical treatment"
14.27333,"Assault by sharp object","Complications of medical treatment"
49.87424,"Venomous animal contact","Complications of medical treatment"
3.359165,"Other road injuries","Complications of medical treatment"
23.66644,"Foreign body in other body part","Complications of medical treatment"
52.08477,"Interpersonal violence","Complications of medical treatment"
407.903,"Road injuries","Complications of medical treatment"
26.80709,"Unintentional firearm injuries","Complications of medical treatment"
21.60721,"Cyclist road injuries","Complications of medical treatment"
135.8891,"Fire, heat, and hot substances","Complications of medical treatment"
89.46201,"Other unintentional injuries","Complications of medical treatment"
50.06521,"Other road injuries","Multiple significant injuries"
3.192609,"Poisonings","Multiple significant injuries"
7.015516,"Pulmonary aspiration and foreign body in airway","Multiple significant injuries"
.0007748,"Unintentional suffocation","Multiple significant injuries"
138.642,"Non-venomous animal contact","Multiple significant injuries"
191.58,"Interpersonal violence","Multiple significant injuries"
9.692296,"Self-harm","Multiple significant injuries"
302.2273,"Other transport injuries","Multiple significant injuries"
1084.038,"Motorcyclist road injuries","Multiple significant injuries"
134.7642,"Assault by other means","Multiple significant injuries"
270.7949,"Cyclist road injuries","Multiple significant injuries"
811.299,"Exposure to mechanical forces","Multiple significant injuries"
34.76854,"Assault by sharp object","Multiple significant injuries"
96.1888,"Fire, heat, and hot substances","Multiple significant injuries"
.1378664,"Foreign body in eyes","Multiple significant injuries"
2059.513,"Pedestrian road injuries by road vehicle","Multiple significant injuries"
2441.323,"Falls","Multiple significant injuries"
46.15825,"Drowning","Multiple significant injuries"
11.30552,"Foreign body in other body part","Multiple significant injuries"
2348.958,"Motor vehicle road injuries","Multiple significant injuries"
61.95638,"Unintentional firearm injuries","Multiple significant injuries"
207.8809,"Animal contact","Multiple significant injuries"
69.23895,"Venomous animal contact","Multiple significant injuries"
22.04724,"Assault by firearm","Multiple significant injuries"
5813.37,"Road injuries","Multiple significant injuries"
749.3418,"Other exposure to mechanical forces","Multiple significant injuries"
94.66545,"Other unintentional injuries","Multiple significant injuries"
6.654782,"Venomous animal contact","Burns with <20% total burned surface area"
7.952493,"Poisonings","Burns with <20% total burned surface area"
197.6092,"Other exposure to mechanical forces","Burns with <20% total burned surface area"
58.82857,"Falls","Burns with <20% total burned surface area"
2.482819,"Cyclist road injuries","Burns with <20% total burned surface area"
9.826034,"Animal contact","Burns with <20% total burned surface area"
.611685,"Pulmonary aspiration and foreign body in airway","Burns with <20% total burned surface area"
3.17125,"Non-venomous animal contact","Burns with <20% total burned surface area"
2.712031,"Self-harm","Burns with <20% total burned surface area"
25.27441,"Motor vehicle road injuries","Burns with <20% total burned surface area"
3.271712,"Foreign body in other body part","Burns with <20% total burned surface area"
80.63821,"Road injuries","Burns with <20% total burned surface area"
5.404559,"Unintentional firearm injuries","Burns with <20% total burned surface area"
.377037,"Foreign body in eyes","Burns with <20% total burned surface area"
145.4552,"Other unintentional injuries","Burns with <20% total burned surface area"
203.4019,"Exposure to mechanical forces","Burns with <20% total burned surface area"
30.95577,"Motorcyclist road injuries","Burns with <20% total burned surface area"
25.80502,"Assault by other means","Burns with <20% total burned surface area"
3.907189,"Drowning","Burns with <20% total burned surface area"
21.66396,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area"
1010.578,"Fire, heat, and hot substances","Burns with <20% total burned surface area"
.3881423,"Unintentional suffocation","Burns with <20% total burned surface area"
.6866717,"Assault by firearm","Burns with <20% total burned surface area"
56.13308,"Other transport injuries","Burns with <20% total burned surface area"
1.640966,"Assault by sharp object","Burns with <20% total burned surface area"
.2612488,"Other road injuries","Burns with <20% total burned surface area"
28.13266,"Interpersonal violence","Burns with <20% total burned surface area"
3.871766,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
130.548,"Road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
17.30172,"Animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.5827301,"Foreign body in other body part","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.848554,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
33.65261,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
126.2428,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.7968463,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
6.034484,"Self-harm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
129.9833,"Exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
20.13337,"Interpersonal violence","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
7.248117,"Drowning","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
13.42995,"Venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
16.48131,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1.013524,"Pulmonary aspiration and foreign body in airway","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.3794962,"Assault by firearm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
18.79523,"Assault by other means","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.740498,"Unintentional firearm injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.9586496,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
104.3751,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
59.66891,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
19.9483,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.5754962,"Foreign body in eyes","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
51.77347,"Falls","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1695.151,"Fire, heat, and hot substances","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
7.026755,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
