value,source,target
385.6527,"Pedestrian road injuries by road vehicle","Moderate to severe traumatic brain injury"
13.49491,"Unintentional suffocation","Moderate to severe traumatic brain injury"
24.89389,"Other unintentional injuries","Moderate to severe traumatic brain injury"
3.342565,"Foreign body in eyes","Moderate to severe traumatic brain injury"
.8558873,"Foreign body in other body part","Moderate to severe traumatic brain injury"
235.6487,"Exposure to mechanical forces","Moderate to severe traumatic brain injury"
19.93813,"Other road injuries","Moderate to severe traumatic brain injury"
36.81833,"Fire, heat, and hot substances","Moderate to severe traumatic brain injury"
4.11245,"Assault by firearm","Moderate to severe traumatic brain injury"
26.71613,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)"
.0282467,"Cyclist road injuries","Amputation of finger (excluding thumb)"
.1729154,"Assault by sharp object","Amputation of finger (excluding thumb)"
.2474217,"Interpersonal violence","Amputation of finger (excluding thumb)"
.0616141,"Foreign body in other body part","Amputation of finger (excluding thumb)"
.9928436,"Unintentional firearm injuries","Amputation of finger (excluding thumb)"
.0193167,"Self-harm","Amputation of finger (excluding thumb)"
.0859627,"Non-venomous animal contact","Amputation of finger (excluding thumb)"
.3850732,"Road injuries","Amputation of finger (excluding thumb)"
.0324499,"Assault by other means","Amputation of finger (excluding thumb)"
.0167042,"Motorcyclist road injuries","Amputation of finger (excluding thumb)"
.0321297,"Drowning","Amputation of finger (excluding thumb)"
.3021038,"Motor vehicle road injuries","Amputation of finger (excluding thumb)"
1.047992,"Venomous animal contact","Amputation of finger (excluding thumb)"
.0420564,"Assault by firearm","Amputation of finger (excluding thumb)"
1.554765,"Other unintentional injuries","Amputation of finger (excluding thumb)"
.9330608,"Other transport injuries","Amputation of finger (excluding thumb)"
.6281089,"Unintentional suffocation","Amputation of finger (excluding thumb)"
.973605,"Animal contact","Amputation of finger (excluding thumb)"
.2282895,"Falls","Amputation of finger (excluding thumb)"
.1827018,"Fire, heat, and hot substances","Amputation of finger (excluding thumb)"
28.33709,"Exposure to mechanical forces","Amputation of finger (excluding thumb)"
.0380186,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)"
.9774442,"Assault by firearm","Spinal cord lesion at neck level"
.3386033,"Animal contact","Spinal cord lesion at neck level"
34.43301,"Road injuries","Spinal cord lesion at neck level"
5.438751,"Unintentional firearm injuries","Spinal cord lesion at neck level"
.1498123,"Venomous animal contact","Spinal cord lesion at neck level"
21.48679,"Motor vehicle road injuries","Spinal cord lesion at neck level"
.0750172,"Foreign body in eyes","Spinal cord lesion at neck level"
3.128521,"Motorcyclist road injuries","Spinal cord lesion at neck level"
7.083737,"Other exposure to mechanical forces","Spinal cord lesion at neck level"
1.177899,"Other road injuries","Spinal cord lesion at neck level"
.1672881,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion at neck level"
2.261531,"Cyclist road injuries","Spinal cord lesion at neck level"
1.4175,"Assault by other means","Spinal cord lesion at neck level"
2.936442,"Interpersonal violence","Spinal cord lesion at neck level"
.2665125,"Self-harm","Spinal cord lesion at neck level"
30.28558,"Falls","Spinal cord lesion at neck level"
3.340823,"Unintentional suffocation","Spinal cord lesion at neck level"
.7169518,"Poisonings","Spinal cord lesion at neck level"
.0464948,"Foreign body in other body part","Spinal cord lesion at neck level"
1.410248,"Drowning","Spinal cord lesion at neck level"
15.86331,"Exposure to mechanical forces","Spinal cord lesion at neck level"
6.378256,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level"
.541497,"Assault by sharp object","Spinal cord lesion at neck level"
.1887911,"Non-venomous animal contact","Spinal cord lesion at neck level"
1.103913,"Fire, heat, and hot substances","Spinal cord lesion at neck level"
1.318984,"Other unintentional injuries","Spinal cord lesion at neck level"
.954509,"Other transport injuries","Spinal cord lesion at neck level"
61.31947,"Other unintentional injuries","Spinal cord lesion below neck level"
258.3933,"Non-venomous animal contact","Spinal cord lesion below neck level"
43.16809,"Unintentional suffocation","Spinal cord lesion below neck level"
832.3361,"Road injuries","Spinal cord lesion below neck level"
43.76228,"Unintentional firearm injuries","Spinal cord lesion below neck level"
476.2088,"Motor vehicle road injuries","Spinal cord lesion below neck level"
103.8129,"Motorcyclist road injuries","Spinal cord lesion below neck level"
24.94775,"Assault by sharp object","Spinal cord lesion below neck level"
10.63346,"Drowning","Spinal cord lesion below neck level"
259.0194,"Animal contact","Spinal cord lesion below neck level"
1686.531,"Fire, heat, and hot substances","Spinal cord lesion below neck level"
.6261449,"Venomous animal contact","Spinal cord lesion below neck level"
50.1207,"Cyclist road injuries","Spinal cord lesion below neck level"
3.988068,"Assault by firearm","Spinal cord lesion below neck level"
7.575125,"Poisonings","Spinal cord lesion below neck level"
4342.532,"Exposure to mechanical forces","Spinal cord lesion below neck level"
187.3721,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level"
.0837781,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion below neck level"
217.1298,"Interpersonal violence","Spinal cord lesion below neck level"
11.71432,"Self-harm","Spinal cord lesion below neck level"
2234.764,"Falls","Spinal cord lesion below neck level"
7.831725,"Other transport injuries","Spinal cord lesion below neck level"
2.327124,"Foreign body in eyes","Spinal cord lesion below neck level"
14.82164,"Other road injuries","Spinal cord lesion below neck level"
188.194,"Assault by other means","Spinal cord lesion below neck level"
4255.601,"Other exposure to mechanical forces","Spinal cord lesion below neck level"
.395048,"Foreign body in other body part","Spinal cord lesion below neck level"
.094613,"Non-venomous animal contact","Non-fatal submersion"
.7711189,"Other transport injuries","Non-fatal submersion"
.0381087,"Other exposure to mechanical forces","Non-fatal submersion"
.212199,"Pedestrian road injuries by road vehicle","Non-fatal submersion"
.0159608,"Other road injuries","Non-fatal submersion"
2.489856,"Falls","Non-fatal submersion"
.0149534,"Foreign body in other body part","Non-fatal submersion"
.3539779,"Exposure to mechanical forces","Non-fatal submersion"
.6799029,"Fire, heat, and hot substances","Non-fatal submersion"
.1436483,"Assault by other means","Non-fatal submersion"
.303299,"Unintentional suffocation","Non-fatal submersion"
.0125702,"Unintentional firearm injuries","Non-fatal submersion"
.0208378,"Poisonings","Non-fatal submersion"
.3098392,"Animal contact","Non-fatal submersion"
94.58881,"Drowning","Non-fatal submersion"
.2601554,"Other unintentional injuries","Non-fatal submersion"
.125709,"Self-harm","Non-fatal submersion"
.5838569,"Road injuries","Non-fatal submersion"
.0619076,"Assault by sharp object","Non-fatal submersion"
.2839749,"Motor vehicle road injuries","Non-fatal submersion"
.2085473,"Interpersonal violence","Non-fatal submersion"
.0405696,"Motorcyclist road injuries","Non-fatal submersion"
.0311525,"Cyclist road injuries","Non-fatal submersion"
.0029915,"Assault by firearm","Non-fatal submersion"
.320598,"Pulmonary aspiration and foreign body in airway","Non-fatal submersion"
.2152263,"Venomous animal contact","Non-fatal submersion"
.6873338,"Other road injuries","Crush injury"
26.91247,"Motor vehicle road injuries","Crush injury"
.6917584,"Unintentional suffocation","Crush injury"
188.8972,"Exposure to mechanical forces","Crush injury"
8.196386,"Other transport injuries","Crush injury"
.0300338,"Pulmonary aspiration and foreign body in airway","Crush injury"
10.0382,"Motorcyclist road injuries","Crush injury"
.3470863,"Assault by sharp object","Crush injury"
.2923692,"Self-harm","Crush injury"
37.52328,"Falls","Crush injury"
.7198252,"Assault by other means","Crush injury"
.0388968,"Poisonings","Crush injury"
1.141468,"Interpersonal violence","Crush injury"
1.122279,"Foreign body in eyes","Crush injury"
31.98456,"Pedestrian road injuries by road vehicle","Crush injury"
187.0796,"Other exposure to mechanical forces","Crush injury"
1.812383,"Drowning","Crush injury"
5.24327,"Fire, heat, and hot substances","Crush injury"
76.20569,"Road injuries","Crush injury"
6.583119,"Cyclist road injuries","Crush injury"
1.125895,"Unintentional firearm injuries","Crush injury"
5.448451,"Other unintentional injuries","Crush injury"
.0745562,"Assault by firearm","Crush injury"
2.014587,"Animal contact","Crush injury"
.2825307,"Venomous animal contact","Crush injury"
1.180852,"Foreign body in other body part","Crush injury"
1.732057,"Non-venomous animal contact","Crush injury"
11.06566,"Fire, heat, and hot substances","Injured nerves"
14.22997,"Unintentional firearm injuries","Injured nerves"
94.41901,"Other exposure to mechanical forces","Injured nerves"
17.79717,"Pedestrian road injuries by road vehicle","Injured nerves"
.2390327,"Other road injuries","Injured nerves"
7.256415,"Other transport injuries","Injured nerves"
20.41036,"Motor vehicle road injuries","Injured nerves"
12.29132,"Interpersonal violence","Injured nerves"
3.053708,"Foreign body in other body part","Injured nerves"
1.753768,"Self-harm","Injured nerves"
2.041297,"Venomous animal contact","Injured nerves"
.3140236,"Pulmonary aspiration and foreign body in airway","Injured nerves"
2.413331,"Foreign body in eyes","Injured nerves"
4.731519,"Assault by other means","Injured nerves"
47.75055,"Road injuries","Injured nerves"
12.6412,"Other unintentional injuries","Injured nerves"
115.8,"Falls","Injured nerves"
7.577042,"Animal contact","Injured nerves"
1.202139,"Assault by firearm","Injured nerves"
.742974,"Unintentional suffocation","Injured nerves"
5.647709,"Motorcyclist road injuries","Injured nerves"
.1171145,"Poisonings","Injured nerves"
5.535746,"Non-venomous animal contact","Injured nerves"
10.48884,"Drowning","Injured nerves"
109.392,"Exposure to mechanical forces","Injured nerves"
3.65627,"Cyclist road injuries","Injured nerves"
6.357665,"Assault by sharp object","Injured nerves"
14.6764,"Foreign body in other body part","Injury to eyes (including foreign body eye)"
1.858848,"Unintentional firearm injuries","Injury to eyes (including foreign body eye)"
12.39481,"Animal contact","Injury to eyes (including foreign body eye)"
.4057229,"Drowning","Injury to eyes (including foreign body eye)"
.6865181,"Other transport injuries","Injury to eyes (including foreign body eye)"
.4088296,"Venomous animal contact","Injury to eyes (including foreign body eye)"
12.55403,"Falls","Injury to eyes (including foreign body eye)"
.7585294,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)"
.0353113,"Poisonings","Injury to eyes (including foreign body eye)"
5.027797,"Fire, heat, and hot substances","Injury to eyes (including foreign body eye)"
.6672169,"Cyclist road injuries","Injury to eyes (including foreign body eye)"
3.682818,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)"
11.98598,"Non-venomous animal contact","Injury to eyes (including foreign body eye)"
8.641828,"Road injuries","Injury to eyes (including foreign body eye)"
2.344216,"Other unintentional injuries","Injury to eyes (including foreign body eye)"
8.753161,"Foreign body in eyes","Injury to eyes (including foreign body eye)"
.1447798,"Self-harm","Injury to eyes (including foreign body eye)"
.3802431,"Assault by firearm","Injury to eyes (including foreign body eye)"
1.985765,"Assault by other means","Injury to eyes (including foreign body eye)"
.0884881,"Other road injuries","Injury to eyes (including foreign body eye)"
3.407146,"Interpersonal violence","Injury to eyes (including foreign body eye)"
52.2182,"Exposure to mechanical forces","Injury to eyes (including foreign body eye)"
1.041139,"Assault by sharp object","Injury to eyes (including foreign body eye)"
3.444774,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)"
50.35936,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)"
.1377269,"Pulmonary aspiration and foreign body in airway","Injury to eyes (including foreign body eye)"
124.8112,"Pedestrian road injuries by road vehicle","Open wound"
96.87946,"Foreign body in other body part","Open wound"
.6596483,"Pulmonary aspiration and foreign body in airway","Open wound"
9.750854,"Self-harm","Open wound"
2.459528,"Foreign body in eyes","Open wound"
150.483,"Other unintentional injuries","Open wound"
607.7093,"Road injuries","Open wound"
.6623635,"Poisonings","Open wound"
235.8897,"Motor vehicle road injuries","Open wound"
2059.317,"Other exposure to mechanical forces","Open wound"
1327.744,"Animal contact","Open wound"
51.35168,"Assault by sharp object","Open wound"
85.86752,"Fire, heat, and hot substances","Open wound"
1002.305,"Falls","Open wound"
166.6995,"Interpersonal violence","Open wound"
19.95648,"Assault by firearm","Open wound"
1282.649,"Non-venomous animal contact","Open wound"
75.17129,"Motorcyclist road injuries","Open wound"
71.25869,"Other transport injuries","Open wound"
2182.411,"Exposure to mechanical forces","Open wound"
9.248437,"Drowning","Open wound"
39.16156,"Unintentional suffocation","Open wound"
83.93271,"Unintentional firearm injuries","Open wound"
95.39137,"Assault by other means","Open wound"
45.09489,"Venomous animal contact","Open wound"
2.48185,"Other road injuries","Open wound"
169.3552,"Cyclist road injuries","Open wound"
1.176929,"Motorcyclist road injuries","Poisoning"
18.90869,"Unintentional firearm injuries","Poisoning"
949.4927,"Animal contact","Poisoning"
340.1112,"Other unintentional injuries","Poisoning"
86.8595,"Falls","Poisoning"
87.11427,"Exposure to mechanical forces","Poisoning"
28.85798,"Drowning","Poisoning"
85.61055,"Other transport injuries","Poisoning"
882.6534,"Venomous animal contact","Poisoning"
47.56894,"Other exposure to mechanical forces","Poisoning"
1.344773,"Cyclist road injuries","Poisoning"
18.16117,"Pedestrian road injuries by road vehicle","Poisoning"
12.23581,"Pulmonary aspiration and foreign body in airway","Poisoning"
70.60947,"Assault by other means","Poisoning"
246.4049,"Fire, heat, and hot substances","Poisoning"
13.90983,"Assault by firearm","Poisoning"
1.092223,"Foreign body in eyes","Poisoning"
26.13688,"Road injuries","Poisoning"
90.00765,"Interpersonal violence","Poisoning"
20.63664,"Unintentional suffocation","Poisoning"
564.4451,"Poisonings","Poisoning"
.1582786,"Other road injuries","Poisoning"
66.83941,"Non-venomous animal contact","Poisoning"
5.488348,"Assault by sharp object","Poisoning"
78.13718,"Foreign body in other body part","Poisoning"
5.295731,"Motor vehicle road injuries","Poisoning"
159.1228,"Self-harm","Poisoning"
.7987643,"Assault by other means","Severe chest Injury"
.4899117,"Drowning","Severe chest Injury"
4.81622,"Pedestrian road injuries by road vehicle","Severe chest Injury"
4.17496,"Other transport injuries","Severe chest Injury"
.1490169,"Self-harm","Severe chest Injury"
1.08727,"Cyclist road injuries","Severe chest Injury"
4.899894,"Other exposure to mechanical forces","Severe chest Injury"
7.526344,"Exposure to mechanical forces","Severe chest Injury"
1.94792,"Fire, heat, and hot substances","Severe chest Injury"
.4473226,"Venomous animal contact","Severe chest Injury"
.0595108,"Poisonings","Severe chest Injury"
1.245693,"Animal contact","Severe chest Injury"
.3724541,"Pulmonary aspiration and foreign body in airway","Severe chest Injury"
.0166244,"Foreign body in eyes","Severe chest Injury"
13.56646,"Motor vehicle road injuries","Severe chest Injury"
.7173762,"Assault by firearm","Severe chest Injury"
3.042031,"Interpersonal violence","Severe chest Injury"
21.25405,"Road injuries","Severe chest Injury"
1.503411,"Motorcyclist road injuries","Severe chest Injury"
.2806862,"Other road injuries","Severe chest Injury"
22.0578,"Falls","Severe chest Injury"
2.101266,"Unintentional firearm injuries","Severe chest Injury"
.8874525,"Foreign body in other body part","Severe chest Injury"
.7983701,"Non-venomous animal contact","Severe chest Injury"
1.52589,"Assault by sharp object","Severe chest Injury"
.5251838,"Unintentional suffocation","Severe chest Injury"
12.91174,"Other unintentional injuries","Severe chest Injury"
2.252157,"Other road injuries","Internal hemorrhage in abdomen or pelvis"
545.0361,"Exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
7.801483,"Assault by firearm","Internal hemorrhage in abdomen or pelvis"
57.74957,"Other transport injuries","Internal hemorrhage in abdomen or pelvis"
3.405435,"Poisonings","Internal hemorrhage in abdomen or pelvis"
11.17409,"Foreign body in eyes","Internal hemorrhage in abdomen or pelvis"
40.66306,"Venomous animal contact","Internal hemorrhage in abdomen or pelvis"
63.34369,"Unintentional firearm injuries","Internal hemorrhage in abdomen or pelvis"
87.86923,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis"
121.8805,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis"
148.1936,"Falls","Internal hemorrhage in abdomen or pelvis"
28.35009,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis"
1.33322,"Pulmonary aspiration and foreign body in airway","Internal hemorrhage in abdomen or pelvis"
15.81236,"Assault by other means","Internal hemorrhage in abdomen or pelvis"
41.0945,"Interpersonal violence","Internal hemorrhage in abdomen or pelvis"
68.92773,"Animal contact","Internal hemorrhage in abdomen or pelvis"
8.390846,"Unintentional suffocation","Internal hemorrhage in abdomen or pelvis"
546.0715,"Fire, heat, and hot substances","Internal hemorrhage in abdomen or pelvis"
93.26322,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis"
473.3017,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
28.26468,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis"
17.48065,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis"
13.78497,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis"
259.5309,"Road injuries","Internal hemorrhage in abdomen or pelvis"
11.62848,"Drowning","Internal hemorrhage in abdomen or pelvis"
1.904636,"Self-harm","Internal hemorrhage in abdomen or pelvis"
52.55328,"Foreign body in other body part","Internal hemorrhage in abdomen or pelvis"
.4904974,"Foreign body in eyes","Contusion"
5.431149,"Venomous animal contact","Contusion"
36.66925,"Pedestrian road injuries by road vehicle","Contusion"
1.269505,"Other road injuries","Contusion"
14.07228,"Animal contact","Contusion"
2.189434,"Assault by firearm","Contusion"
180.6689,"Falls","Contusion"
2.472365,"Drowning","Contusion"
8.641134,"Non-venomous animal contact","Contusion"
42.16379,"Other transport injuries","Contusion"
.5959273,"Self-harm","Contusion"
5.519329,"Unintentional suffocation","Contusion"
8.024319,"Motorcyclist road injuries","Contusion"
24.25279,"Interpersonal violence","Contusion"
2.385638,"Assault by sharp object","Contusion"
10.25305,"Unintentional firearm injuries","Contusion"
59.68176,"Other unintentional injuries","Contusion"
7.485371,"Fire, heat, and hot substances","Contusion"
4.626048,"Foreign body in other body part","Contusion"
165.0484,"Road injuries","Contusion"
102.484,"Motor vehicle road injuries","Contusion"
.0803676,"Pulmonary aspiration and foreign body in airway","Contusion"
16.60132,"Cyclist road injuries","Contusion"
19.67771,"Assault by other means","Contusion"
681.4882,"Exposure to mechanical forces","Contusion"
.407403,"Poisonings","Contusion"
665.7159,"Other exposure to mechanical forces","Contusion"
1.796209,"Venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
1.996414,"Interpersonal violence","Environmental factors (e.g. temperature, pressure, electricity)"
.087573,"Foreign body in eyes","Environmental factors (e.g. temperature, pressure, electricity)"
2.460047,"Animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.02511,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
6.324637,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.500801,"Assault by other means","Environmental factors (e.g. temperature, pressure, electricity)"
.3544648,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)"
5.237236,"Road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
13.33265,"Drowning","Environmental factors (e.g. temperature, pressure, electricity)"
.2968582,"Pulmonary aspiration and foreign body in airway","Environmental factors (e.g. temperature, pressure, electricity)"
1.238139,"Self-harm","Environmental factors (e.g. temperature, pressure, electricity)"
.1486346,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
61.93814,"Fire, heat, and hot substances","Environmental factors (e.g. temperature, pressure, electricity)"
1.568321,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.576096,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)"
9.039433,"Falls","Environmental factors (e.g. temperature, pressure, electricity)"
.7109014,"Unintentional suffocation","Environmental factors (e.g. temperature, pressure, electricity)"
.7631986,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)"
.6638391,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.3949452,"Foreign body in other body part","Environmental factors (e.g. temperature, pressure, electricity)"
.141148,"Assault by firearm","Environmental factors (e.g. temperature, pressure, electricity)"
3.22838,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
1.179501,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
4.435512,"Exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
2.315669,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)"
.4962311,"Unintentional firearm injuries","Environmental factors (e.g. temperature, pressure, electricity)"
19.85085,"Foreign body in other body part","Complications of medical treatment"
211.8133,"Road injuries","Complications of medical treatment"
24.29223,"Unintentional firearm injuries","Complications of medical treatment"
3.893417,"Other road injuries","Complications of medical treatment"
46.48716,"Animal contact","Complications of medical treatment"
4.944851,"Poisonings","Complications of medical treatment"
2.989433,"Assault by firearm","Complications of medical treatment"
42.32604,"Foreign body in eyes","Complications of medical treatment"
12.15336,"Assault by sharp object","Complications of medical treatment"
151.4455,"Pedestrian road injuries by road vehicle","Complications of medical treatment"
24.84318,"Motor vehicle road injuries","Complications of medical treatment"
11.21422,"Self-harm","Complications of medical treatment"
25.60283,"Assault by other means","Complications of medical treatment"
139.8468,"Other transport injuries","Complications of medical treatment"
142.65,"Exposure to mechanical forces","Complications of medical treatment"
9.185843,"Cyclist road injuries","Complications of medical treatment"
7992.431,"Adverse effects of medical treatment","Complications of medical treatment"
2.311617,"Unintentional suffocation","Complications of medical treatment"
61.48336,"Other unintentional injuries","Complications of medical treatment"
215.41,"Fire, heat, and hot substances","Complications of medical treatment"
12.27965,"Non-venomous animal contact","Complications of medical treatment"
457.1642,"Falls","Complications of medical treatment"
40.74562,"Interpersonal violence","Complications of medical treatment"
34.2075,"Venomous animal contact","Complications of medical treatment"
22.44532,"Motorcyclist road injuries","Complications of medical treatment"
8.47877,"Pulmonary aspiration and foreign body in airway","Complications of medical treatment"
74.35377,"Drowning","Complications of medical treatment"
116.0462,"Other exposure to mechanical forces","Complications of medical treatment"
1241.616,"Motor vehicle road injuries","Multiple significant injuries"
3.824461,"Pulmonary aspiration and foreign body in airway","Multiple significant injuries"
36.10837,"Venomous animal contact","Multiple significant injuries"
5.548449,"Self-harm","Multiple significant injuries"
.0001391,"Unintentional suffocation","Multiple significant injuries"
1499.849,"Falls","Multiple significant injuries"
7.560671,"Assault by firearm","Multiple significant injuries"
.278245,"Foreign body in eyes","Multiple significant injuries"
85.67275,"Assault by other means","Multiple significant injuries"
1.852477,"Poisonings","Multiple significant injuries"
77.85373,"Animal contact","Multiple significant injuries"
31.42893,"Other unintentional injuries","Multiple significant injuries"
131.1477,"Cyclist road injuries","Multiple significant injuries"
258.2978,"Exposure to mechanical forces","Multiple significant injuries"
86.65942,"Fire, heat, and hot substances","Multiple significant injuries"
227.7767,"Other exposure to mechanical forces","Multiple significant injuries"
3.409149,"Foreign body in other body part","Multiple significant injuries"
14.22387,"Other road injuries","Multiple significant injuries"
1101.824,"Pedestrian road injuries by road vehicle","Multiple significant injuries"
378.5836,"Motorcyclist road injuries","Multiple significant injuries"
2867.396,"Road injuries","Multiple significant injuries"
36.10685,"Drowning","Multiple significant injuries"
107.0999,"Interpersonal violence","Multiple significant injuries"
157.9537,"Other transport injuries","Multiple significant injuries"
30.52097,"Unintentional firearm injuries","Multiple significant injuries"
13.86645,"Assault by sharp object","Multiple significant injuries"
41.74537,"Non-venomous animal contact","Multiple significant injuries"
12.33919,"Motorcyclist road injuries","Burns with <20% total burned surface area"
12.84987,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area"
10.1219,"Unintentional firearm injuries","Burns with <20% total burned surface area"
40.75251,"Other transport injuries","Burns with <20% total burned surface area"
18.46834,"Assault by other means","Burns with <20% total burned surface area"
5.797853,"Venomous animal contact","Burns with <20% total burned surface area"
1.578605,"Cyclist road injuries","Burns with <20% total burned surface area"
.8967164,"Foreign body in other body part","Burns with <20% total burned surface area"
64.13463,"Other exposure to mechanical forces","Burns with <20% total burned surface area"
1053.286,"Fire, heat, and hot substances","Burns with <20% total burned surface area"
38.17419,"Other unintentional injuries","Burns with <20% total burned surface area"
.3407706,"Foreign body in eyes","Burns with <20% total burned surface area"
41.57576,"Falls","Burns with <20% total burned surface area"
.8078595,"Assault by firearm","Burns with <20% total burned surface area"
.4093831,"Unintentional suffocation","Burns with <20% total burned surface area"
5.341114,"Drowning","Burns with <20% total burned surface area"
9.595594,"Motor vehicle road injuries","Burns with <20% total burned surface area"
.3991458,"Pulmonary aspiration and foreign body in airway","Burns with <20% total burned surface area"
2.412512,"Non-venomous animal contact","Burns with <20% total burned surface area"
20.62172,"Interpersonal violence","Burns with <20% total burned surface area"
1.345515,"Assault by sharp object","Burns with <20% total burned surface area"
3.025317,"Poisonings","Burns with <20% total burned surface area"
8.210366,"Animal contact","Burns with <20% total burned surface area"
36.51979,"Road injuries","Burns with <20% total burned surface area"
2.077396,"Self-harm","Burns with <20% total burned surface area"
74.66592,"Exposure to mechanical forces","Burns with <20% total burned surface area"
.1565257,"Other road injuries","Burns with <20% total burned surface area"
.1493505,"Unintentional suffocation","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.8471094,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
16.98125,"Animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
5.891512,"Drowning","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.4781927,"Pulmonary aspiration and foreign body in airway","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
64.72692,"Road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
18.67957,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.529752,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
13.8208,"Venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
19.92591,"Interpersonal violence","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.982856,"Unintentional firearm injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.3219785,"Foreign body in other body part","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1976.697,"Fire, heat, and hot substances","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
73.09645,"Exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
18.95082,"Assault by other means","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
5.235292,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.160453,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.4114561,"Foreign body in eyes","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
14.39667,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
11.12161,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
35.09162,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.58726,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
43.24408,"Falls","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
4.39585,"Self-harm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1.44658,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.1279721,"Assault by firearm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
69.09074,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
