value,source,target
30.54769,"Drowning","Fracture of femur, other than femoral neck"
441.2261,"Other exposure to mechanical forces","Fracture of femur, other than femoral neck"
.3914143,"Foreign body in eyes","Fracture of femur, other than femoral neck"
11.78553,"Unintentional suffocation","Fracture of femur, other than femoral neck"
39.38,"Cyclist road injuries","Fracture of femur, other than femoral neck"
.6742778,"Foreign body in other body part","Fracture of femur, other than femoral neck"
.3878762,"Poisonings","Fracture of femur, other than femoral neck"
5.396615,"Assault by firearm","Fracture of femur, other than femoral neck"
33.76959,"Interpersonal violence","Fracture of femur, other than femoral neck"
1.108733,"Pulmonary aspiration and foreign body in airway","Fracture of femur, other than femoral neck"
21.34194,"Non-venomous animal contact","Fracture of femur, other than femoral neck"
488.4888,"Exposure to mechanical forces","Fracture of femur, other than femoral neck"
28.50691,"Animal contact","Fracture of femur, other than femoral neck"
138.9178,"Motorcyclist road injuries","Fracture of femur, other than femoral neck"
1.398494,"Self-harm","Fracture of femur, other than femoral neck"
49.36072,"Fire, heat, and hot substances","Fracture of femur, other than femoral neck"
2.747795,"Assault by sharp object","Fracture of femur, other than femoral neck"
7.164976,"Venomous animal contact","Fracture of femur, other than femoral neck"
523.2341,"Falls","Fracture of femur, other than femoral neck"
4.083452,"Other road injuries","Fracture of femur, other than femoral neck"
96.88013,"Other unintentional injuries","Fracture of femur, other than femoral neck"
156.5229,"Pedestrian road injuries by road vehicle","Fracture of femur, other than femoral neck"
.3873548,"Self-harm","Minor traumatic brain injury"
72.2526,"Motor vehicle road injuries","Minor traumatic brain injury"
2.504352,"Other road injuries","Minor traumatic brain injury"
.2400267,"Poisonings","Minor traumatic brain injury"
.2060969,"Foreign body in other body part","Minor traumatic brain injury"
9.845242,"Animal contact","Minor traumatic brain injury"
7.819676,"Non-venomous animal contact","Minor traumatic brain injury"
19.48386,"Motorcyclist road injuries","Minor traumatic brain injury"
.1845159,"Pulmonary aspiration and foreign body in airway","Minor traumatic brain injury"
2.380893,"Unintentional suffocation","Minor traumatic brain injury"
19.09192,"Other unintentional injuries","Minor traumatic brain injury"
110.6703,"Falls","Minor traumatic brain injury"
125.2806,"Exposure to mechanical forces","Minor traumatic brain injury"
53.4013,"Other transport injuries","Minor traumatic brain injury"
.2500884,"Foreign body in eyes","Minor traumatic brain injury"
120.8679,"Other exposure to mechanical forces","Minor traumatic brain injury"
4.782626,"Drowning","Minor traumatic brain injury"
1.088752,"Assault by sharp object","Minor traumatic brain injury"
35.23383,"Pedestrian road injuries by road vehicle","Minor traumatic brain injury"
168.0916,"Road injuries","Minor traumatic brain injury"
38.61694,"Cyclist road injuries","Minor traumatic brain injury"
10.4566,"Fire, heat, and hot substances","Minor traumatic brain injury"
24.01797,"Assault by other means","Minor traumatic brain injury"
26.37589,"Interpersonal violence","Minor traumatic brain injury"
2.025567,"Venomous animal contact","Minor traumatic brain injury"
2.031771,"Unintentional firearm injuries","Minor traumatic brain injury"
1.26916,"Assault by firearm","Minor traumatic brain injury"
39.91738,"Interpersonal violence","Moderate to severe traumatic brain injury"
57.42675,"Other transport injuries","Moderate to severe traumatic brain injury"
.5412312,"Pulmonary aspiration and foreign body in airway","Moderate to severe traumatic brain injury"
628.2959,"Falls","Moderate to severe traumatic brain injury"
149.544,"Other exposure to mechanical forces","Moderate to severe traumatic brain injury"
705.3162,"Road injuries","Moderate to severe traumatic brain injury"
8.259858,"Unintentional suffocation","Moderate to severe traumatic brain injury"
5.627728,"Venomous animal contact","Moderate to severe traumatic brain injury"
159.3426,"Motorcyclist road injuries","Moderate to severe traumatic brain injury"
2.833935,"Assault by sharp object","Moderate to severe traumatic brain injury"
190.6562,"Pedestrian road injuries by road vehicle","Moderate to severe traumatic brain injury"
2.0663,"Foreign body in eyes","Moderate to severe traumatic brain injury"
2.000665,"Self-harm","Moderate to severe traumatic brain injury"
34.14738,"Assault by other means","Moderate to severe traumatic brain injury"
165.5565,"Exposure to mechanical forces","Moderate to severe traumatic brain injury"
17.61418,"Non-venomous animal contact","Moderate to severe traumatic brain injury"
20.53758,"Other unintentional injuries","Moderate to severe traumatic brain injury"
13.40513,"Other road injuries","Moderate to severe traumatic brain injury"
.5009767,"Foreign body in other body part","Moderate to severe traumatic brain injury"
23.24191,"Animal contact","Moderate to severe traumatic brain injury"
37.87209,"Fire, heat, and hot substances","Moderate to severe traumatic brain injury"
239.1707,"Motor vehicle road injuries","Moderate to severe traumatic brain injury"
15.05338,"Drowning","Moderate to severe traumatic brain injury"
.5714065,"Poisonings","Moderate to severe traumatic brain injury"
2.93606,"Assault by firearm","Moderate to severe traumatic brain injury"
7.752743,"Unintentional firearm injuries","Moderate to severe traumatic brain injury"
102.7415,"Cyclist road injuries","Moderate to severe traumatic brain injury"
.013183,"Assault by firearm","Amputation of finger (excluding thumb)"
.0164582,"Fire, heat, and hot substances","Amputation of finger (excluding thumb)"
.068294,"Unintentional suffocation","Amputation of finger (excluding thumb)"
.0060588,"Cyclist road injuries","Amputation of finger (excluding thumb)"
.073168,"Unintentional firearm injuries","Amputation of finger (excluding thumb)"
.0445831,"Animal contact","Amputation of finger (excluding thumb)"
4.713458,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)"
.0432721,"Falls","Amputation of finger (excluding thumb)"
.0079092,"Self-harm","Amputation of finger (excluding thumb)"
.1531851,"Other transport injuries","Amputation of finger (excluding thumb)"
.0112554,"Foreign body in other body part","Amputation of finger (excluding thumb)"
.0032881,"Pulmonary aspiration and foreign body in airway","Amputation of finger (excluding thumb)"
.000164,"Poisonings","Amputation of finger (excluding thumb)"
.0269839,"Assault by sharp object","Amputation of finger (excluding thumb)"
.0071538,"Motorcyclist road injuries","Amputation of finger (excluding thumb)"
4.854919,"Exposure to mechanical forces","Amputation of finger (excluding thumb)"
.0015179,"Other road injuries","Amputation of finger (excluding thumb)"
.0001564,"Venomous animal contact","Amputation of finger (excluding thumb)"
.0129251,"Assault by other means","Amputation of finger (excluding thumb)"
.0883522,"Road injuries","Amputation of finger (excluding thumb)"
.393379,"Other unintentional injuries","Amputation of finger (excluding thumb)"
.0700295,"Motor vehicle road injuries","Amputation of finger (excluding thumb)"
.0051552,"Drowning","Amputation of finger (excluding thumb)"
.0530919,"Interpersonal violence","Amputation of finger (excluding thumb)"
.0444591,"Non-venomous animal contact","Amputation of finger (excluding thumb)"
4.61e-06,"Foreign body in eyes","Amputation of finger (excluding thumb)"
.00511,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)"
.8947624,"Other transport injuries","Spinal cord lesion at neck level"
3.638757,"Unintentional firearm injuries","Spinal cord lesion at neck level"
1.002222,"Other unintentional injuries","Spinal cord lesion at neck level"
.1539061,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion at neck level"
.8306053,"Other road injuries","Spinal cord lesion at neck level"
.1716851,"Venomous animal contact","Spinal cord lesion at neck level"
1.692145,"Cyclist road injuries","Spinal cord lesion at neck level"
22.3722,"Road injuries","Spinal cord lesion at neck level"
5.866749,"Other exposure to mechanical forces","Spinal cord lesion at neck level"
2.142233,"Unintentional suffocation","Spinal cord lesion at neck level"
.2627646,"Self-harm","Spinal cord lesion at neck level"
.4708827,"Poisonings","Spinal cord lesion at neck level"
.3425248,"Assault by sharp object","Spinal cord lesion at neck level"
.0371906,"Foreign body in other body part","Spinal cord lesion at neck level"
.0544252,"Foreign body in eyes","Spinal cord lesion at neck level"
19.33544,"Falls","Spinal cord lesion at neck level"
3.038712,"Motorcyclist road injuries","Spinal cord lesion at neck level"
.2154829,"Non-venomous animal contact","Spinal cord lesion at neck level"
1.186083,"Fire, heat, and hot substances","Spinal cord lesion at neck level"
.387168,"Animal contact","Spinal cord lesion at neck level"
13.4322,"Motor vehicle road injuries","Spinal cord lesion at neck level"
11.64774,"Exposure to mechanical forces","Spinal cord lesion at neck level"
1.068461,"Assault by other means","Spinal cord lesion at neck level"
1.357573,"Drowning","Spinal cord lesion at neck level"
3.378536,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level"
.7685798,"Assault by firearm","Spinal cord lesion at neck level"
2.179566,"Interpersonal violence","Spinal cord lesion at neck level"
.1029819,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion below neck level"
3228.305,"Other exposure to mechanical forces","Spinal cord lesion below neck level"
1484.16,"Falls","Spinal cord lesion below neck level"
41.92162,"Cyclist road injuries","Spinal cord lesion below neck level"
1.963089,"Foreign body in eyes","Spinal cord lesion below neck level"
5.652518,"Poisonings","Spinal cord lesion below neck level"
108.585,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level"
11.47395,"Other road injuries","Spinal cord lesion below neck level"
540.1194,"Road injuries","Spinal cord lesion below neck level"
165.9785,"Interpersonal violence","Spinal cord lesion below neck level"
50.37767,"Other unintentional injuries","Spinal cord lesion below neck level"
13.50977,"Self-harm","Spinal cord lesion below neck level"
28.12147,"Unintentional firearm injuries","Spinal cord lesion below neck level"
3286.578,"Exposure to mechanical forces","Spinal cord lesion below neck level"
4.318595,"Assault by firearm","Spinal cord lesion below neck level"
8.200703,"Other transport injuries","Spinal cord lesion below neck level"
110.9208,"Motorcyclist road injuries","Spinal cord lesion below neck level"
267.2181,"Motor vehicle road injuries","Spinal cord lesion below neck level"
144.9858,"Assault by other means","Spinal cord lesion below neck level"
1963.288,"Fire, heat, and hot substances","Spinal cord lesion below neck level"
329.3228,"Non-venomous animal contact","Spinal cord lesion below neck level"
16.67408,"Assault by sharp object","Spinal cord lesion below neck level"
330.0764,"Animal contact","Spinal cord lesion below neck level"
11.3604,"Drowning","Spinal cord lesion below neck level"
30.15251,"Unintentional suffocation","Spinal cord lesion below neck level"
.7536666,"Venomous animal contact","Spinal cord lesion below neck level"
.2900226,"Foreign body in other body part","Spinal cord lesion below neck level"
.0425724,"Motorcyclist road injuries","Non-fatal submersion"
.0140778,"Poisonings","Non-fatal submersion"
.1998097,"Motor vehicle road injuries","Non-fatal submersion"
.0122117,"Other road injuries","Non-fatal submersion"
.0287463,"Cyclist road injuries","Non-fatal submersion"
.2432394,"Exposure to mechanical forces","Non-fatal submersion"
.1466293,"Interpersonal violence","Non-fatal submersion"
.1040188,"Non-venomous animal contact","Non-fatal submersion"
.0387549,"Assault by sharp object","Non-fatal submersion"
.0307637,"Other exposure to mechanical forces","Non-fatal submersion"
.2033858,"Unintentional suffocation","Non-fatal submersion"
.3450147,"Animal contact","Non-fatal submersion"
.6933923,"Fire, heat, and hot substances","Non-fatal submersion"
92.6687,"Drowning","Non-fatal submersion"
.0090899,"Unintentional firearm injuries","Non-fatal submersion"
.2409959,"Venomous animal contact","Non-fatal submersion"
.2181033,"Other unintentional injuries","Non-fatal submersion"
.4145184,"Road injuries","Non-fatal submersion"
.0022258,"Assault by firearm","Non-fatal submersion"
.0093806,"Foreign body in other body part","Non-fatal submersion"
.1137858,"Self-harm","Non-fatal submersion"
.2276359,"Pulmonary aspiration and foreign body in airway","Non-fatal submersion"
.1311783,"Pedestrian road injuries by road vehicle","Non-fatal submersion"
.1056485,"Assault by other means","Non-fatal submersion"
1.691024,"Falls","Non-fatal submersion"
.8277984,"Other transport injuries","Non-fatal submersion"
.0001078,"Pedestrian road injuries by road vehicle","Asphyxiation"
.0021825,"Drowning","Asphyxiation"
.0005305,"Assault by other means","Asphyxiation"
.0000434,"Fire, heat, and hot substances","Asphyxiation"
.0220116,"Unintentional suffocation","Asphyxiation"
.0000244,"Unintentional firearm injuries","Asphyxiation"
.0000597,"Other unintentional injuries","Asphyxiation"
.000112,"Foreign body in other body part","Asphyxiation"
.0001592,"Animal contact","Asphyxiation"
2.31e-08,"Other road injuries","Asphyxiation"
.0001904,"Other exposure to mechanical forces","Asphyxiation"
.0005012,"Other transport injuries","Asphyxiation"
.0000406,"Motor vehicle road injuries","Asphyxiation"
.000072,"Poisonings","Asphyxiation"
.007042,"Pulmonary aspiration and foreign body in airway","Asphyxiation"
.0002322,"Road injuries","Asphyxiation"
.0222264,"Exposure to mechanical forces","Asphyxiation"
.000718,"Self-harm","Asphyxiation"
.0000759,"Venomous animal contact","Asphyxiation"
.0001857,"Falls","Asphyxiation"
2.49e-08,"Cyclist road injuries","Asphyxiation"
.0005476,"Interpersonal violence","Asphyxiation"
.0000839,"Motorcyclist road injuries","Asphyxiation"
.0000833,"Non-venomous animal contact","Asphyxiation"
.0000171,"Assault by sharp object","Asphyxiation"
3.770188,"Other unintentional injuries","Crush injury"
21.34568,"Falls","Crush injury"
.0518747,"Assault by firearm","Crush injury"
.3207644,"Venomous animal contact","Crush injury"
39.64846,"Road injuries","Crush injury"
.2654284,"Self-harm","Crush injury"
4.128653,"Cyclist road injuries","Crush injury"
1.921766,"Non-venomous animal contact","Crush injury"
.3949317,"Unintentional suffocation","Crush injury"
.0200643,"Pulmonary aspiration and foreign body in airway","Crush injury"
129.023,"Other exposure to mechanical forces","Crush injury"
14.60992,"Pedestrian road injuries by road vehicle","Crush injury"
1.298425,"Drowning","Crush injury"
.4815146,"Other road injuries","Crush injury"
.6336324,"Unintentional firearm injuries","Crush injury"
.6608973,"Foreign body in other body part","Crush injury"
7.786581,"Motorcyclist road injuries","Crush injury"
.6458266,"Foreign body in eyes","Crush injury"
12.64178,"Motor vehicle road injuries","Crush injury"
.5809157,"Assault by other means","Crush injury"
6.825815,"Other transport injuries","Crush injury"
.8439386,"Interpersonal violence","Crush injury"
5.103508,"Fire, heat, and hot substances","Crush injury"
.211148,"Assault by sharp object","Crush injury"
.0223758,"Poisonings","Crush injury"
2.242531,"Animal contact","Crush injury"
130.0515,"Exposure to mechanical forces","Crush injury"
12.17562,"Fire, heat, and hot substances","Injured nerves"
6.424625,"Non-venomous animal contact","Injured nerves"
6.316045,"Other transport injuries","Injured nerves"
8.484056,"Other unintentional injuries","Injured nerves"
1.004437,"Assault by firearm","Injured nerves"
.1027881,"Poisonings","Injured nerves"
.1730098,"Other road injuries","Injured nerves"
9.317558,"Pedestrian road injuries by road vehicle","Injured nerves"
8.960531,"Interpersonal violence","Injured nerves"
.5052062,"Unintentional suffocation","Injured nerves"
1.846079,"Foreign body in other body part","Injured nerves"
8.759682,"Unintentional firearm injuries","Injured nerves"
3.682442,"Assault by other means","Injured nerves"
12.09396,"Motor vehicle road injuries","Injured nerves"
8.845017,"Animal contact","Injured nerves"
72.44178,"Falls","Injured nerves"
2.868149,"Cyclist road injuries","Injured nerves"
30.112,"Road injuries","Injured nerves"
1.56085,"Foreign body in eyes","Injured nerves"
1.661851,"Self-harm","Injured nerves"
4.273652,"Assault by sharp object","Injured nerves"
5.659317,"Motorcyclist road injuries","Injured nerves"
79.44543,"Exposure to mechanical forces","Injured nerves"
70.18053,"Other exposure to mechanical forces","Injured nerves"
.237824,"Pulmonary aspiration and foreign body in airway","Injured nerves"
2.420393,"Venomous animal contact","Injured nerves"
9.951963,"Drowning","Injured nerves"
2.188058,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)"
.6815569,"Cyclist road injuries","Injury to eyes (including foreign body eye)"
.3027972,"Assault by firearm","Injury to eyes (including foreign body eye)"
6.177417,"Road injuries","Injury to eyes (including foreign body eye)"
9.769737,"Foreign body in other body part","Injury to eyes (including foreign body eye)"
36.65554,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)"
.7620644,"Other transport injuries","Injury to eyes (including foreign body eye)"
13.81706,"Animal contact","Injury to eyes (including foreign body eye)"
.1111719,"Pulmonary aspiration and foreign body in airway","Injury to eyes (including foreign body eye)"
.9534036,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)"
2.292591,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)"
2.700539,"Interpersonal violence","Injury to eyes (including foreign body eye)"
.7579542,"Assault by sharp object","Injury to eyes (including foreign body eye)"
.0618072,"Other road injuries","Injury to eyes (including foreign body eye)"
1.331355,"Unintentional firearm injuries","Injury to eyes (including foreign body eye)"
.4563047,"Drowning","Injury to eyes (including foreign body eye)"
6.367136,"Foreign body in eyes","Injury to eyes (including foreign body eye)"
.4656819,"Venomous animal contact","Injury to eyes (including foreign body eye)"
37.9869,"Exposure to mechanical forces","Injury to eyes (including foreign body eye)"
1.639787,"Assault by other means","Injury to eyes (including foreign body eye)"
6.025228,"Fire, heat, and hot substances","Injury to eyes (including foreign body eye)"
8.70587,"Falls","Injury to eyes (including foreign body eye)"
13.35138,"Non-venomous animal contact","Injury to eyes (including foreign body eye)"
2.183223,"Other unintentional injuries","Injury to eyes (including foreign body eye)"
.028083,"Poisonings","Injury to eyes (including foreign body eye)"
.0015394,"Unintentional suffocation","Injury to eyes (including foreign body eye)"
.1568818,"Self-harm","Injury to eyes (including foreign body eye)"
.0129342,"Non-venomous animal contact","Amputation of one lower limb"
.0937832,"Drowning","Amputation of one lower limb"
.1560376,"Other transport injuries","Amputation of one lower limb"
.0234925,"Cyclist road injuries","Amputation of one lower limb"
.2249246,"Pedestrian road injuries by road vehicle","Amputation of one lower limb"
.0865368,"Motorcyclist road injuries","Amputation of one lower limb"
.0814313,"Falls","Amputation of one lower limb"
.0212269,"Other unintentional injuries","Amputation of one lower limb"
.004751,"Foreign body in other body part","Amputation of one lower limb"
.061757,"Pulmonary aspiration and foreign body in airway","Amputation of one lower limb"
.0397628,"Motor vehicle road injuries","Amputation of one lower limb"
.0131809,"Self-harm","Amputation of one lower limb"
.0027775,"Venomous animal contact","Amputation of one lower limb"
.0124617,"Unintentional firearm injuries","Amputation of one lower limb"
.002641,"Unintentional suffocation","Amputation of one lower limb"
.0157117,"Animal contact","Amputation of one lower limb"
.0057194,"Assault by firearm","Amputation of one lower limb"
.4084715,"Road injuries","Amputation of one lower limb"
.0934234,"Interpersonal violence","Amputation of one lower limb"
.2701074,"Exposure to mechanical forces","Amputation of one lower limb"
.2550047,"Other exposure to mechanical forces","Amputation of one lower limb"
.0163209,"Assault by sharp object","Amputation of one lower limb"
.0337549,"Other road injuries","Amputation of one lower limb"
.0002052,"Foreign body in eyes","Amputation of one lower limb"
.029931,"Fire, heat, and hot substances","Amputation of one lower limb"
.0713831,"Assault by other means","Amputation of one lower limb"
.0057457,"Poisonings","Amputation of one lower limb"
1641.624,"Exposure to mechanical forces","Open wound"
1.568074,"Other road injuries","Open wound"
36.66553,"Assault by sharp object","Open wound"
7.867234,"Drowning","Open wound"
143.6177,"Other unintentional injuries","Open wound"
1.71498,"Foreign body in eyes","Open wound"
15.76346,"Assault by firearm","Open wound"
30.08977,"Unintentional suffocation","Open wound"
63.89809,"Pedestrian road injuries by road vehicle","Open wound"
1612.935,"Animal contact","Open wound"
99.48427,"Fire, heat, and hot substances","Open wound"
130.5952,"Motor vehicle road injuries","Open wound"
9.107301,"Self-harm","Open wound"
82.57729,"Motorcyclist road injuries","Open wound"
1556.824,"Other exposure to mechanical forces","Open wound"
436.8037,"Road injuries","Open wound"
54.70947,"Unintentional firearm injuries","Open wound"
132.7877,"Interpersonal violence","Open wound"
80.35874,"Assault by other means","Open wound"
.5072743,"Pulmonary aspiration and foreign body in airway","Open wound"
52.53947,"Venomous animal contact","Open wound"
75.50395,"Other transport injuries","Open wound"
.5139395,"Poisonings","Open wound"
1560.395,"Non-venomous animal contact","Open wound"
67.85039,"Foreign body in other body part","Open wound"
687.0096,"Falls","Open wound"
158.1649,"Cyclist road injuries","Open wound"
49.25544,"Foreign body in other body part","Poisoning"
83.86984,"Other transport injuries","Poisoning"
57.73491,"Falls","Poisoning"
3.228853,"Motor vehicle road injuries","Poisoning"
3.839712,"Assault by sharp object","Poisoning"
19.51998,"Road injuries","Poisoning"
9.543345,"Assault by firearm","Poisoning"
10.7402,"Pulmonary aspiration and foreign body in airway","Poisoning"
66.70293,"Interpersonal violence","Poisoning"
155.9153,"Self-harm","Poisoning"
64.41066,"Exposure to mechanical forces","Poisoning"
36.11871,"Other exposure to mechanical forces","Poisoning"
30.92332,"Drowning","Poisoning"
15.0248,"Unintentional suffocation","Poisoning"
278.6918,"Other unintentional injuries","Poisoning"
444.5251,"Poisonings","Poisoning"
.7554391,"Foreign body in eyes","Poisoning"
13.26715,"Unintentional firearm injuries","Poisoning"
78.6924,"Non-venomous animal contact","Poisoning"
1.411665,"Cyclist road injuries","Poisoning"
278.374,"Fire, heat, and hot substances","Poisoning"
53.31987,"Assault by other means","Poisoning"
.1198919,"Other road injuries","Poisoning"
1011.713,"Venomous animal contact","Poisoning"
1090.405,"Animal contact","Poisoning"
13.08278,"Pedestrian road injuries by road vehicle","Poisoning"
1.676783,"Motorcyclist road injuries","Poisoning"
2.261527,"Interpersonal violence","Severe chest Injury"
.7063994,"Cyclist road injuries","Severe chest Injury"
.0115793,"Foreign body in eyes","Severe chest Injury"
.0496718,"Poisonings","Severe chest Injury"
1.302824,"Animal contact","Severe chest Injury"
.5822004,"Foreign body in other body part","Severe chest Injury"
1.136321,"Motorcyclist road injuries","Severe chest Injury"
14.2248,"Falls","Severe chest Injury"
.6397223,"Assault by other means","Severe chest Injury"
7.295648,"Other unintentional injuries","Severe chest Injury"
.5135167,"Venomous animal contact","Severe chest Injury"
.7893075,"Non-venomous animal contact","Severe chest Injury"
.3909809,"Drowning","Severe chest Injury"
3.480781,"Other exposure to mechanical forces","Severe chest Injury"
.2342722,"Pulmonary aspiration and foreign body in airway","Severe chest Injury"
.3345058,"Unintentional suffocation","Severe chest Injury"
2.402403,"Pedestrian road injuries by road vehicle","Severe chest Injury"
.1385021,"Self-harm","Severe chest Injury"
9.068574,"Motor vehicle road injuries","Severe chest Injury"
3.018633,"Other transport injuries","Severe chest Injury"
13.53573,"Road injuries","Severe chest Injury"
.5498825,"Assault by firearm","Severe chest Injury"
1.071921,"Assault by sharp object","Severe chest Injury"
1.399723,"Unintentional firearm injuries","Severe chest Injury"
1.755453,"Fire, heat, and hot substances","Severe chest Injury"
5.215009,"Exposure to mechanical forces","Severe chest Injury"
.2220328,"Other road injuries","Severe chest Injury"
13.19561,"Assault by other means","Internal hemorrhage in abdomen or pelvis"
392.3857,"Exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
69.15243,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis"
94.50197,"Falls","Internal hemorrhage in abdomen or pelvis"
6.886724,"Foreign body in eyes","Internal hemorrhage in abdomen or pelvis"
55.59192,"Other transport injuries","Internal hemorrhage in abdomen or pelvis"
69.72157,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis"
40.27787,"Unintentional firearm injuries","Internal hemorrhage in abdomen or pelvis"
2.95803,"Poisonings","Internal hemorrhage in abdomen or pelvis"
346.6464,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
175.6584,"Road injuries","Internal hemorrhage in abdomen or pelvis"
32.51616,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis"
1.074296,"Pulmonary aspiration and foreign body in airway","Internal hemorrhage in abdomen or pelvis"
617.5353,"Fire, heat, and hot substances","Internal hemorrhage in abdomen or pelvis"
12.22802,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis"
81.47629,"Animal contact","Internal hemorrhage in abdomen or pelvis"
1.612061,"Other road injuries","Internal hemorrhage in abdomen or pelvis"
32.66742,"Foreign body in other body part","Internal hemorrhage in abdomen or pelvis"
32.02142,"Interpersonal violence","Internal hemorrhage in abdomen or pelvis"
27.96487,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis"
6.597794,"Assault by firearm","Internal hemorrhage in abdomen or pelvis"
64.40793,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis"
1.756168,"Self-harm","Internal hemorrhage in abdomen or pelvis"
48.96012,"Venomous animal contact","Internal hemorrhage in abdomen or pelvis"
9.917181,"Drowning","Internal hemorrhage in abdomen or pelvis"
12.52111,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis"
5.461395,"Unintentional suffocation","Internal hemorrhage in abdomen or pelvis"
2.093967,"Drowning","Contusion"
.3357969,"Foreign body in eyes","Contusion"
1.485246,"Assault by firearm","Contusion"
61.68644,"Motor vehicle road injuries","Contusion"
5.99357,"Unintentional firearm injuries","Contusion"
19.42277,"Pedestrian road injuries by road vehicle","Contusion"
.5220121,"Self-harm","Contusion"
16.17496,"Assault by other means","Contusion"
37.47316,"Other transport injuries","Contusion"
102.2417,"Road injuries","Contusion"
7.624801,"Fire, heat, and hot substances","Contusion"
.0646884,"Pulmonary aspiration and foreign body in airway","Contusion"
2.81478,"Foreign body in other body part","Contusion"
.9354584,"Other road injuries","Contusion"
43.47389,"Other unintentional injuries","Contusion"
3.220609,"Unintentional suffocation","Contusion"
7.681726,"Motorcyclist road injuries","Contusion"
110.7073,"Falls","Contusion"
8.719197,"Non-venomous animal contact","Contusion"
1.446099,"Assault by sharp object","Contusion"
12.51532,"Cyclist road injuries","Contusion"
6.21134,"Venomous animal contact","Contusion"
19.10631,"Interpersonal violence","Contusion"
464.423,"Other exposure to mechanical forces","Contusion"
.3054545,"Poisonings","Contusion"
473.6373,"Exposure to mechanical forces","Contusion"
14.93054,"Animal contact","Contusion"
.7503204,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
3.319868,"Exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
2.088049,"Venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
2.83837,"Animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.0168772,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.240564,"Assault by other means","Environmental factors (e.g. temperature, pressure, electricity)"
.9806003,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.2361035,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)"
1.167587,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)"
.2482999,"Pulmonary aspiration and foreign body in airway","Environmental factors (e.g. temperature, pressure, electricity)"
.2473856,"Foreign body in other body part","Environmental factors (e.g. temperature, pressure, electricity)"
5.684179,"Falls","Environmental factors (e.g. temperature, pressure, electricity)"
11.77826,"Drowning","Environmental factors (e.g. temperature, pressure, electricity)"
65.00452,"Fire, heat, and hot substances","Environmental factors (e.g. temperature, pressure, electricity)"
1.581983,"Interpersonal violence","Environmental factors (e.g. temperature, pressure, electricity)"
4.604835,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.1080152,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.105315,"Assault by firearm","Environmental factors (e.g. temperature, pressure, electricity)"
3.157198,"Road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.5524241,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)"
.3444386,"Unintentional firearm injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.060364,"Foreign body in eyes","Environmental factors (e.g. temperature, pressure, electricity)"
1.367939,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.8841183,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.5446461,"Unintentional suffocation","Environmental factors (e.g. temperature, pressure, electricity)"
2.430782,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
1.06975,"Self-harm","Environmental factors (e.g. temperature, pressure, electricity)"
101.5535,"Exposure to mechanical forces","Complications of medical treatment"
41.2471,"Venomous animal contact","Complications of medical treatment"
59.93362,"Drowning","Complications of medical treatment"
12.14625,"Foreign body in other body part","Complications of medical treatment"
43.77175,"Other unintentional injuries","Complications of medical treatment"
130.0108,"Other transport injuries","Complications of medical treatment"
5350.555,"Adverse effects of medical treatment","Complications of medical treatment"
28.26841,"Foreign body in eyes","Complications of medical treatment"
11.03613,"Self-harm","Complications of medical treatment"
2.927257,"Other road injuries","Complications of medical treatment"
271.1964,"Falls","Complications of medical treatment"
7.761937,"Cyclist road injuries","Complications of medical treatment"
