value,source,target
7.406329,"Drowning","Fracture of vertebral column"
163.938,"Pedestrian road injuries by road vehicle","Fracture of vertebral column"
28.53252,"Interpersonal violence","Fracture of vertebral column"
16.17997,"Unintentional suffocation","Fracture of femur, other than femoral neck"
.477717,"Foreign body in eyes","Fracture of femur, other than femoral neck"
693.8835,"Road injuries","Fracture of femur, other than femoral neck"
3.861525,"Assault by sharp object","Fracture of femur, other than femoral neck"
42.05123,"Interpersonal violence","Fracture of femur, other than femoral neck"
30.97555,"Assault by other means","Fracture of femur, other than femoral neck"
1.60565,"Self-harm","Fracture of femur, other than femoral neck"
55.00013,"Fire, heat, and hot substances","Fracture of femur, other than femoral neck"
25.98804,"Animal contact","Fracture of femur, other than femoral neck"
587.6444,"Other exposure to mechanical forces","Fracture of femur, other than femoral neck"
657.0026,"Exposure to mechanical forces","Fracture of femur, other than femoral neck"
.6038097,"Poisonings","Fracture of femur, other than femoral neck"
6.443573,"Venomous animal contact","Fracture of femur, other than femoral neck"
53.17818,"Unintentional firearm injuries","Fracture of femur, other than femoral neck"
19.54446,"Non-venomous animal contact","Fracture of femur, other than femoral neck"
146.7872,"Other transport injuries","Fracture of femur, other than femoral neck"
139.0607,"Motorcyclist road injuries","Fracture of femur, other than femoral neck"
4.147466,"Other road injuries","Fracture of femur, other than femoral neck"
297.9433,"Motor vehicle road injuries","Fracture of femur, other than femoral neck"
113.5402,"Other unintentional injuries","Fracture of femur, other than femoral neck"
35.94202,"Drowning","Fracture of femur, other than femoral neck"
37.82061,"Cyclist road injuries","Fracture of femur, other than femoral neck"
7.214148,"Assault by firearm","Fracture of femur, other than femoral neck"
214.9116,"Pedestrian road injuries by road vehicle","Fracture of femur, other than femoral neck"
1.354557,"Pulmonary aspiration and foreign body in airway","Fracture of femur, other than femoral neck"
661.1242,"Falls","Fracture of femur, other than femoral neck"
.8859871,"Foreign body in other body part","Fracture of femur, other than femoral neck"
5.48016,"Drowning","Minor traumatic brain injury"
11.86988,"Fire, heat, and hot substances","Minor traumatic brain injury"
49.09137,"Pedestrian road injuries by road vehicle","Minor traumatic brain injury"
150.1033,"Other exposure to mechanical forces","Minor traumatic brain injury"
1.701915,"Assault by firearm","Minor traumatic brain injury"
3.48567,"Unintentional suffocation","Minor traumatic brain injury"
.3086728,"Foreign body in eyes","Minor traumatic brain injury"
.4483866,"Self-harm","Minor traumatic brain injury"
90.53344,"Motor vehicle road injuries","Minor traumatic brain injury"
1.823112,"Venomous animal contact","Minor traumatic brain injury"
22.82696,"Other unintentional injuries","Minor traumatic brain injury"
.3680665,"Poisonings","Minor traumatic brain injury"
133.0938,"Falls","Minor traumatic brain injury"
29.48784,"Assault by other means","Minor traumatic brain injury"
1.550674,"Assault by sharp object","Minor traumatic brain injury"
204.5157,"Road injuries","Minor traumatic brain injury"
9.010932,"Animal contact","Minor traumatic brain injury"
3.200586,"Unintentional firearm injuries","Minor traumatic brain injury"
20.0659,"Motorcyclist road injuries","Minor traumatic brain injury"
.2096255,"Pulmonary aspiration and foreign body in airway","Minor traumatic brain injury"
7.187819,"Non-venomous animal contact","Minor traumatic brain injury"
2.57377,"Other road injuries","Minor traumatic brain injury"
59.15189,"Other transport injuries","Minor traumatic brain injury"
.2763983,"Foreign body in other body part","Minor traumatic brain injury"
42.25119,"Cyclist road injuries","Minor traumatic brain injury"
156.7896,"Exposure to mechanical forces","Minor traumatic brain injury"
32.74043,"Interpersonal violence","Minor traumatic brain injury"
803.2314,"Falls","Moderate to severe traumatic brain injury"
5.364141,"Venomous animal contact","Moderate to severe traumatic brain injury"
12.00896,"Unintentional firearm injuries","Moderate to severe traumatic brain injury"
352.0525,"Motor vehicle road injuries","Moderate to severe traumatic brain injury"
53.4935,"Interpersonal violence","Moderate to severe traumatic brain injury"
2.307549,"Self-harm","Moderate to severe traumatic brain injury"
108.1653,"Cyclist road injuries","Moderate to severe traumatic brain injury"
45.06812,"Assault by other means","Moderate to severe traumatic brain injury"
4.07342,"Assault by firearm","Moderate to severe traumatic brain injury"
917.0276,"Road injuries","Moderate to severe traumatic brain injury"
67.43716,"Other transport injuries","Moderate to severe traumatic brain injury"
18.44383,"Drowning","Moderate to severe traumatic brain injury"
21.70306,"Animal contact","Moderate to severe traumatic brain injury"
9.323972,"Foreign body in eyes","Moderate to severe traumatic brain injury"
196.0771,"Other exposure to mechanical forces","Moderate to severe traumatic brain injury"
.6762876,"Pulmonary aspiration and foreign body in airway","Moderate to severe traumatic brain injury"
24.6786,"Other unintentional injuries","Moderate to severe traumatic brain injury"
.6862601,"Foreign body in other body part","Moderate to severe traumatic brain injury"
276.0061,"Pedestrian road injuries by road vehicle","Moderate to severe traumatic brain injury"
219.9345,"Exposure to mechanical forces","Moderate to severe traumatic brain injury"
167.1841,"Motorcyclist road injuries","Moderate to severe traumatic brain injury"
4.351962,"Assault by sharp object","Moderate to severe traumatic brain injury"
.8946439,"Poisonings","Moderate to severe traumatic brain injury"
11.8485,"Unintentional suffocation","Moderate to severe traumatic brain injury"
13.61981,"Other road injuries","Moderate to severe traumatic brain injury"
16.33892,"Non-venomous animal contact","Moderate to severe traumatic brain injury"
42.6926,"Fire, heat, and hot substances","Moderate to severe traumatic brain injury"
2.660678,"Venomous animal contact","Amputation of finger (excluding thumb)"
.0538564,"Foreign body in other body part","Amputation of finger (excluding thumb)"
.0002831,"Poisonings","Amputation of finger (excluding thumb)"
1.649029,"Collective violence and legal intervention","Amputation of finger (excluding thumb)"
.001724,"Other road injuries","Amputation of finger (excluding thumb)"
.0365979,"Drowning","Amputation of finger (excluding thumb)"
.2404251,"Fire, heat, and hot substances","Amputation of finger (excluding thumb)"
.0250278,"Cyclist road injuries","Amputation of finger (excluding thumb)"
1.669772,"Other unintentional injuries","Amputation of finger (excluding thumb)"
.1877667,"Falls","Amputation of finger (excluding thumb)"
.092036,"Non-venomous animal contact","Amputation of finger (excluding thumb)"
.0113003,"Pulmonary aspiration and foreign body in airway","Amputation of finger (excluding thumb)"
28.67527,"Exposure to mechanical forces","Amputation of finger (excluding thumb)"
27.1552,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)"
3.30e-08,"Exposure to forces of nature","Amputation of finger (excluding thumb)"
.9389148,"Unintentional firearm injuries","Amputation of finger (excluding thumb)"
.0228228,"Self-harm","Amputation of finger (excluding thumb)"
.0173837,"Motorcyclist road injuries","Amputation of finger (excluding thumb)"
.1727728,"Assault by sharp object","Amputation of finger (excluding thumb)"
.2577193,"Interpersonal violence","Amputation of finger (excluding thumb)"
2.321556,"Animal contact","Amputation of finger (excluding thumb)"
.2547569,"Motor vehicle road injuries","Amputation of finger (excluding thumb)"
.0371801,"Assault by other means","Amputation of finger (excluding thumb)"
1.099054,"Other transport injuries","Amputation of finger (excluding thumb)"
.0477664,"Assault by firearm","Amputation of finger (excluding thumb)"
.0291265,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)"
.5811602,"Unintentional suffocation","Amputation of finger (excluding thumb)"
.0000436,"Foreign body in eyes","Amputation of finger (excluding thumb)"
.3262961,"Road injuries","Amputation of finger (excluding thumb)"
3.021077,"Unintentional suffocation","Spinal cord lesion at neck level"
28.77431,"Road injuries","Spinal cord lesion at neck level"
.1730487,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion at neck level"
.5095873,"Assault by sharp object","Spinal cord lesion at neck level"
1.39216,"Fire, heat, and hot substances","Spinal cord lesion at neck level"
.9620149,"Assault by firearm","Spinal cord lesion at neck level"
1.019847,"Other transport injuries","Spinal cord lesion at neck level"
.3578647,"Animal contact","Spinal cord lesion at neck level"
7.038127,"Other exposure to mechanical forces","Spinal cord lesion at neck level"
18.09198,"Motor vehicle road injuries","Spinal cord lesion at neck level"
.2040785,"Non-venomous animal contact","Spinal cord lesion at neck level"
1.54263,"Drowning","Spinal cord lesion at neck level"
3.200347,"Motorcyclist road injuries","Spinal cord lesion at neck level"
24.75992,"Falls","Spinal cord lesion at neck level"
4.783018,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level"
1.843866,"Cyclist road injuries","Spinal cord lesion at neck level"
2.909452,"Interpersonal violence","Spinal cord lesion at neck level"
15.23642,"Exposure to mechanical forces","Spinal cord lesion at neck level"
1.275022,"Other unintentional injuries","Spinal cord lesion at neck level"
.1537862,"Venomous animal contact","Spinal cord lesion at neck level"
.8551024,"Other road injuries","Spinal cord lesion at neck level"
.2992285,"Self-harm","Spinal cord lesion at neck level"
.0426682,"Foreign body in other body part","Spinal cord lesion at neck level"
5.177215,"Unintentional firearm injuries","Spinal cord lesion at neck level"
.7735679,"Poisonings","Spinal cord lesion at neck level"
1.43785,"Assault by other means","Spinal cord lesion at neck level"
79.73296,"Foreign body in eyes","Spinal cord lesion at neck level"
12.33484,"Drowning","Spinal cord lesion below neck level"
43.57512,"Cyclist road injuries","Spinal cord lesion below neck level"
713.7009,"Road injuries","Spinal cord lesion below neck level"
35.49204,"Foreign body in eyes","Spinal cord lesion below neck level"
11.40651,"Other road injuries","Spinal cord lesion below neck level"
1886.049,"Falls","Spinal cord lesion below neck level"
60.7269,"Other unintentional injuries","Spinal cord lesion below neck level"
.1116107,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion below neck level"
25.70362,"Assault by sharp object","Spinal cord lesion below neck level"
293.7364,"Non-venomous animal contact","Spinal cord lesion below neck level"
44.64997,"Unintentional firearm injuries","Spinal cord lesion below neck level"
200.9938,"Assault by other means","Spinal cord lesion below neck level"
15.02944,"Self-harm","Spinal cord lesion below neck level"
9.05638,"Other transport injuries","Spinal cord lesion below neck level"
4478.537,"Exposure to mechanical forces","Spinal cord lesion below neck level"
150.6704,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level"
392.2033,"Motor vehicle road injuries","Spinal cord lesion below neck level"
5.082775,"Assault by firearm","Spinal cord lesion below neck level"
2212.595,"Fire, heat, and hot substances","Spinal cord lesion below neck level"
231.7801,"Interpersonal violence","Spinal cord lesion below neck level"
43.24446,"Unintentional suffocation","Spinal cord lesion below neck level"
115.8455,"Motorcyclist road injuries","Spinal cord lesion below neck level"
.6941134,"Venomous animal contact","Spinal cord lesion below neck level"
.3759624,"Foreign body in other body part","Spinal cord lesion below neck level"
9.165358,"Poisonings","Spinal cord lesion below neck level"
4390.644,"Other exposure to mechanical forces","Spinal cord lesion below neck level"
294.4306,"Animal contact","Spinal cord lesion below neck level"
.0208562,"Poisonings","Non-fatal submersion"
.1393164,"Assault by other means","Non-fatal submersion"
.0365434,"Other exposure to mechanical forces","Non-fatal submersion"
.0297561,"Cyclist road injuries","Non-fatal submersion"
.341819,"Exposure to mechanical forces","Non-fatal submersion"
.2926233,"Unintentional suffocation","Non-fatal submersion"
.158994,"Pedestrian road injuries by road vehicle","Non-fatal submersion"
.1299561,"Self-harm","Non-fatal submersion"
.002812,"Assault by firearm","Non-fatal submersion"
103.1549,"Drowning","Non-fatal submersion"
.0125694,"Other road injuries","Non-fatal submersion"
.3085585,"Animal contact","Non-fatal submersion"
.7591895,"Fire, heat, and hot substances","Non-fatal submersion"
.0957962,"Non-venomous animal contact","Non-fatal submersion"
.2430764,"Motor vehicle road injuries","Non-fatal submersion"
.0123425,"Foreign body in other body part","Non-fatal submersion"
.0126525,"Unintentional firearm injuries","Non-fatal submersion"
.2563806,"Other unintentional injuries","Non-fatal submersion"
.9050969,"Other transport injuries","Non-fatal submersion"
.0421419,"Motorcyclist road injuries","Non-fatal submersion"
2.081141,"Falls","Non-fatal submersion"
.2894647,"Pulmonary aspiration and foreign body in airway","Non-fatal submersion"
.0557188,"Assault by sharp object","Non-fatal submersion"
.4865379,"Road injuries","Non-fatal submersion"
.2127621,"Venomous animal contact","Non-fatal submersion"
.1978472,"Interpersonal violence","Non-fatal submersion"
.0005214,"Foreign body in other body part","Asphyxiation"
.0308141,"Drowning","Asphyxiation"
.0008033,"Non-venomous animal contact","Asphyxiation"
.0017766,"Road injuries","Asphyxiation"
.0028808,"Interpersonal violence","Asphyxiation"
.0030444,"Animal contact","Asphyxiation"
2.06e-07,"Cyclist road injuries","Asphyxiation"
.0543011,"Unintentional suffocation","Asphyxiation"
.0007985,"Pedestrian road injuries by road vehicle","Asphyxiation"
2.02e-07,"Other road injuries","Asphyxiation"
.000814,"Other unintentional injuries","Asphyxiation"
.026889,"Pulmonary aspiration and foreign body in airway","Asphyxiation"
7.35e-06,"Unintentional firearm injuries","Asphyxiation"
.0001285,"Poisonings","Asphyxiation"
.0000932,"Assault by sharp object","Asphyxiation"
.0003815,"Motor vehicle road injuries","Asphyxiation"
.0012418,"Fire, heat, and hot substances","Asphyxiation"
.000124,"Other exposure to mechanical forces","Asphyxiation"
.0544325,"Exposure to mechanical forces","Asphyxiation"
.0022411,"Venomous animal contact","Asphyxiation"
.0009854,"Falls","Asphyxiation"
.0044739,"Self-harm","Asphyxiation"
.0005961,"Motorcyclist road injuries","Asphyxiation"
.0050346,"Other transport injuries","Asphyxiation"
.0027876,"Assault by other means","Asphyxiation"
.0260981,"Pulmonary aspiration and foreign body in airway","Crush injury"
.7148514,"Assault by other means","Crush injury"
6.036733,"Fire, heat, and hot substances","Crush injury"
4.845621,"Other unintentional injuries","Crush injury"
.2819932,"Venomous animal contact","Crush injury"
.070485,"Assault by firearm","Crush injury"
.6192995,"Unintentional suffocation","Crush injury"
4.768011,"Cyclist road injuries","Crush injury"
1.995391,"Animal contact","Crush injury"
1.713398,"Non-venomous animal contact","Crush injury"
1.103481,"Interpersonal violence","Crush injury"
.9089713,"Foreign body in eyes","Crush injury"
19.51356,"Motor vehicle road injuries","Crush injury"
8.177319,"Other transport injuries","Crush injury"
.3181442,"Assault by sharp object","Crush injury"
.9201047,"Foreign body in other body part","Crush injury"
56.76683,"Road injuries","Crush injury"
.0366806,"Poisonings","Crush injury"
28.23755,"Falls","Crush injury"
1.542447,"Drowning","Crush injury"
.4934259,"Other road injuries","Crush injury"
.3154182,"Self-harm","Crush injury"
22.88415,"Pedestrian road injuries by road vehicle","Crush injury"
1.02768,"Unintentional firearm injuries","Crush injury"
168.9867,"Exposure to mechanical forces","Crush injury"
9.107688,"Motorcyclist road injuries","Crush injury"
167.3397,"Other exposure to mechanical forces","Crush injury"
11.11244,"Drowning","Injured nerves"
2.44787,"Foreign body in other body part","Injured nerves"
89.2878,"Other exposure to mechanical forces","Injured nerves"
13.66388,"Fire, heat, and hot substances","Injured nerves"
.7280496,"Unintentional suffocation","Injured nerves"
16.32274,"Motor vehicle road injuries","Injured nerves"
2.937503,"Cyclist road injuries","Injured nerves"
.1231149,"Poisonings","Injured nerves"
5.80235,"Motorcyclist road injuries","Injured nerves"
2.027707,"Foreign body in eyes","Injured nerves"
5.699786,"Non-venomous animal contact","Injured nerves"
5.976332,"Assault by sharp object","Injured nerves"
38.35416,"Road injuries","Injured nerves"
13.05091,"Unintentional firearm injuries","Injured nerves"
1.898065,"Self-harm","Injured nerves"
7.336543,"Other transport injuries","Injured nerves"
2.166047,"Venomous animal contact","Injured nerves"
.1724483,"Other road injuries","Injured nerves"
7.865833,"Animal contact","Injured nerves"
13.11912,"Pedestrian road injuries by road vehicle","Injured nerves"
103.0668,"Exposure to mechanical forces","Injured nerves"
91.87201,"Falls","Injured nerves"
11.81528,"Interpersonal violence","Injured nerves"
10.91367,"Other unintentional injuries","Injured nerves"
.2673377,"Pulmonary aspiration and foreign body in airway","Injured nerves"
4.646579,"Assault by other means","Injured nerves"
1.192364,"Assault by firearm","Injured nerves"
2.560961,"Other unintentional injuries","Injury to eyes (including foreign body eye)"
1.09356,"Assault by sharp object","Injury to eyes (including foreign body eye)"
.8108578,"Other transport injuries","Injury to eyes (including foreign body eye)"
7.188629,"Road injuries","Injury to eyes (including foreign body eye)"
2.994224,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)"
.4145861,"Venomous animal contact","Injury to eyes (including foreign body eye)"
3.520631,"Interpersonal violence","Injury to eyes (including foreign body eye)"
51.78535,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)"
.401221,"Assault by firearm","Injury to eyes (including foreign body eye)"
.4727995,"Drowning","Injury to eyes (including foreign body eye)"
12.72504,"Foreign body in other body part","Injury to eyes (including foreign body eye)"
6.458786,"Fire, heat, and hot substances","Injury to eyes (including foreign body eye)"
.6044932,"Cyclist road injuries","Injury to eyes (including foreign body eye)"
.060822,"Other road injuries","Injury to eyes (including foreign body eye)"
7.669258,"Foreign body in eyes","Injury to eyes (including foreign body eye)"
.0369047,"Unintentional suffocation","Injury to eyes (including foreign body eye)"
13.42912,"Non-venomous animal contact","Injury to eyes (including foreign body eye)"
.1689005,"Self-harm","Injury to eyes (including foreign body eye)"
.1290798,"Pulmonary aspiration and foreign body in airway","Injury to eyes (including foreign body eye)"
.0371698,"Poisonings","Injury to eyes (including foreign body eye)"
2.025849,"Assault by other means","Injury to eyes (including foreign body eye)"
2.712781,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)"
.8163058,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)"
1.800912,"Unintentional firearm injuries","Injury to eyes (including foreign body eye)"
53.58628,"Exposure to mechanical forces","Injury to eyes (including foreign body eye)"
10.74099,"Falls","Injury to eyes (including foreign body eye)"
13.8437,"Animal contact","Injury to eyes (including foreign body eye)"
.5034972,"Falls","Amputation of one lower limb"
.1077732,"Assault by sharp object","Amputation of one lower limb"
9.82335,"Collective violence and legal intervention","Amputation of one lower limb"
.0388544,"Other road injuries","Amputation of one lower limb"
.0605998,"Unintentional suffocation","Amputation of one lower limb"
.80167,"Motorcyclist road injuries","Amputation of one lower limb"
3.503187,"Road injuries","Amputation of one lower limb"
.3376191,"Animal contact","Amputation of one lower limb"
.2531191,"Other unintentional injuries","Amputation of one lower limb"
2.023897,"Other exposure to mechanical forces","Amputation of one lower limb"
.0019913,"Foreign body in eyes","Amputation of one lower limb"
2.008092,"Other transport injuries","Amputation of one lower limb"
1.994625,"Pedestrian road injuries by road vehicle","Amputation of one lower limb"
.0146815,"Assault by firearm","Amputation of one lower limb"
.4379199,"Assault by other means","Amputation of one lower limb"
5.86e-07,"Exposure to forces of nature","Amputation of one lower limb"
.011242,"Poisonings","Amputation of one lower limb"
.2296971,"Pulmonary aspiration and foreign body in airway","Amputation of one lower limb"
.0827333,"Self-harm","Amputation of one lower limb"
.5603746,"Interpersonal violence","Amputation of one lower limb"
.1959461,"Cyclist road injuries","Amputation of one lower limb"
.4720917,"Motor vehicle road injuries","Amputation of one lower limb"
.0258661,"Unintentional firearm injuries","Amputation of one lower limb"
.8631367,"Fire, heat, and hot substances","Amputation of one lower limb"
.0236144,"Foreign body in other body part","Amputation of one lower limb"
1.376874,"Drowning","Amputation of one lower limb"
2.110363,"Exposure to mechanical forces","Amputation of one lower limb"
.1495158,"Non-venomous animal contact","Amputation of one lower limb"
.1881033,"Venomous animal contact","Amputation of one lower limb"
.5927057,"Pulmonary aspiration and foreign body in airway","Open wound"
143.0216,"Cyclist road injuries","Open wound"
48.69587,"Venomous animal contact","Open wound"
181.8129,"Motor vehicle road injuries","Open wound"
8.971094,"Drowning","Open wound"
10.50973,"Self-harm","Open wound"
173.6818,"Interpersonal violence","Open wound"
93.98934,"Pedestrian road injuries by road vehicle","Open wound"
1493.942,"Non-venomous animal contact","Open wound"
102.235,"Assault by other means","Open wound"
831.7941,"Falls","Open wound"
51.02048,"Assault by sharp object","Open wound"
2.061592,"Foreign body in eyes","Open wound"
107.9561,"Fire, heat, and hot substances","Open wound"
79.09974,"Unintentional firearm injuries","Open wound"
77.80452,"Motorcyclist road injuries","Open wound"
498.3352,"Road injuries","Open wound"
83.7086,"Foreign body in other body part","Open wound"
1542.638,"Animal contact","Open wound"
81.22896,"Other transport injuries","Open wound"
1.706848,"Other road injuries","Open wound"
2041.498,"Other exposure to mechanical forces","Open wound"
2160.244,"Exposure to mechanical forces","Open wound"
168.3428,"Other unintentional injuries","Open wound"
39.64708,"Unintentional suffocation","Open wound"
20.42633,"Assault by firearm","Open wound"
.6931881,"Poisonings","Open wound"
72.68291,"Falls","Poisoning"
84.28329,"Exposure to mechanical forces","Poisoning"
72.74943,"Non-venomous animal contact","Poisoning"
11.73968,"Pulmonary aspiration and foreign body in airway","Poisoning"
34.29601,"Drowning","Poisoning"
615.4502,"Poisonings","Poisoning"
1011.27,"Animal contact","Poisoning"
23.21727,"Road injuries","Poisoning"
19.55845,"Unintentional suffocation","Poisoning"
13.53919,"Assault by firearm","Poisoning"
.9106422,"Foreign body in eyes","Poisoning"
93.80494,"Other transport injuries","Poisoning"
.1223663,"Other road injuries","Poisoning"
5.698266,"Assault by sharp object","Poisoning"
938.5204,"Venomous animal contact","Poisoning"
45.86183,"Other exposure to mechanical forces","Poisoning"
65.36471,"Foreign body in other body part","Poisoning"
90.87207,"Interpersonal violence","Poisoning"
1.453174,"Motorcyclist road injuries","Poisoning"
329.4209,"Other unintentional injuries","Poisoning"
71.63462,"Assault by other means","Poisoning"
4.284019,"Motor vehicle road injuries","Poisoning"
18.86302,"Unintentional firearm injuries","Poisoning"
302.4591,"Fire, heat, and hot substances","Poisoning"
1.322634,"Cyclist road injuries","Poisoning"
174.6026,"Self-harm","Poisoning"
16.03508,"Pedestrian road injuries by road vehicle","Poisoning"
2.134518,"Fire, heat, and hot substances","Severe chest Injury"
.8718412,"Cyclist road injuries","Severe chest Injury"
.7222428,"Foreign body in other body part","Severe chest Injury"
.4539417,"Drowning","Severe chest Injury"
1.947511,"Unintentional firearm injuries","Severe chest Injury"
1.218946,"Animal contact","Severe chest Injury"
6.535817,"Exposure to mechanical forces","Severe chest Injury"
3.587578,"Pedestrian road injuries by road vehicle","Severe chest Injury"
.0136919,"Foreign body in eyes","Severe chest Injury"
.4515445,"Venomous animal contact","Severe chest Injury"
.1596224,"Self-harm","Severe chest Injury"
.3052611,"Pulmonary aspiration and foreign body in airway","Severe chest Injury"
.6641523,"Assault by firearm","Severe chest Injury"
3.853713,"Other transport injuries","Severe chest Injury"
2.836344,"Interpersonal violence","Severe chest Injury"
.0566452,"Poisonings","Severe chest Injury"
.748224,"Assault by other means","Severe chest Injury"
18.10567,"Falls","Severe chest Injury"
11.46475,"Motor vehicle road injuries","Severe chest Injury"
9.943401,"Other unintentional injuries","Severe chest Injury"
17.48376,"Road injuries","Severe chest Injury"
1.423968,"Assault by sharp object","Severe chest Injury"
1.341238,"Motorcyclist road injuries","Severe chest Injury"
4.144396,"Other exposure to mechanical forces","Severe chest Injury"
.7674016,"Non-venomous animal contact","Severe chest Injury"
.2183554,"Other road injuries","Severe chest Injury"
.4439079,"Unintentional suffocation","Severe chest Injury"
523.1228,"Exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
29.25666,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis"
73.09834,"Animal contact","Internal hemorrhage in abdomen or pelvis"
1.630777,"Other road injuries","Internal hemorrhage in abdomen or pelvis"
40.97305,"Interpersonal violence","Internal hemorrhage in abdomen or pelvis"
29.34471,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis"
9.081559,"Foreign body in eyes","Internal hemorrhage in abdomen or pelvis"
2.040372,"Self-harm","Internal hemorrhage in abdomen or pelvis"
16.24681,"Assault by other means","Internal hemorrhage in abdomen or pelvis"
59.19527,"Unintentional firearm injuries","Internal hemorrhage in abdomen or pelvis"
3.645201,"Poisonings","Internal hemorrhage in abdomen or pelvis"
675.9089,"Fire, heat, and hot substances","Internal hemorrhage in abdomen or pelvis"
1.244423,"Pulmonary aspiration and foreign body in airway","Internal hemorrhage in abdomen or pelvis"
43.77858,"Foreign body in other body part","Internal hemorrhage in abdomen or pelvis"
62.90364,"Other transport injuries","Internal hemorrhage in abdomen or pelvis"
91.95356,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis"
216.2426,"Road injuries","Internal hemorrhage in abdomen or pelvis"
12.4039,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis"
80.90961,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis"
7.74166,"Assault by firearm","Internal hemorrhage in abdomen or pelvis"
119.5204,"Falls","Internal hemorrhage in abdomen or pelvis"
7.332428,"Unintentional suffocation","Internal hemorrhage in abdomen or pelvis"
85.16842,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis"
456.5952,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
16.98458,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis"
11.17599,"Drowning","Internal hemorrhage in abdomen or pelvis"
43.84169,"Venomous animal contact","Internal hemorrhage in abdomen or pelvis"
13.76638,"Animal contact","Contusion"
9.966264,"Unintentional firearm injuries","Contusion"
.4084193,"Foreign body in eyes","Contusion"
82.75227,"Motor vehicle road injuries","Contusion"
603.0262,"Exposure to mechanical forces","Contusion"
2.424124,"Drowning","Contusion"
27.27191,"Pedestrian road injuries by road vehicle","Contusion"
588.2685,"Other exposure to mechanical forces","Contusion"
7.960634,"Motorcyclist road injuries","Contusion"
43.39609,"Other transport injuries","Contusion"
5.358451,"Venomous animal contact","Contusion"
.9263514,"Other road injuries","Contusion"
19.40736,"Assault by other means","Contusion"
132.095,"Road injuries","Contusion"
.0743956,"Pulmonary aspiration and foreign body in airway","Contusion"
23.73283,"Interpersonal violence","Contusion"
4.791566,"Unintentional suffocation","Contusion"
.5982788,"Self-harm","Contusion"
2.219256,"Assault by sharp object","Contusion"
.3990767,"Poisonings","Contusion"
3.776647,"Foreign body in other body part","Contusion"
2.10621,"Assault by firearm","Contusion"
8.671456,"Fire, heat, and hot substances","Contusion"
13.18382,"Cyclist road injuries","Contusion"
53.81471,"Other unintentional injuries","Contusion"
8.407926,"Non-venomous animal contact","Contusion"
142.9489,"Falls","Contusion"
1.878949,"Venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.505698,"Unintentional firearm injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.3434356,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)"
.6671625,"Unintentional suffocation","Environmental factors (e.g. temperature, pressure, electricity)"
71.79636,"Fire, heat, and hot substances","Environmental factors (e.g. temperature, pressure, electricity)"
3.121989,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
1.69287,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)"
.139882,"Assault by firearm","Environmental factors (e.g. temperature, pressure, electricity)"
1.579084,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.099913,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
13.53244,"Drowning","Environmental factors (e.g. temperature, pressure, electricity)"
1.518995,"Assault by other means","Environmental factors (e.g. temperature, pressure, electricity)"
2.002312,"Interpersonal violence","Environmental factors (e.g. temperature, pressure, electricity)"
4.294849,"Exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
.6889743,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.1178095,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
5.875725,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.2847209,"Pulmonary aspiration and foreign body in airway","Environmental factors (e.g. temperature, pressure, electricity)"
.7528259,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)"
.3223612,"Foreign body in other body part","Environmental factors (e.g. temperature, pressure, electricity)"
7.208272,"Falls","Environmental factors (e.g. temperature, pressure, electricity)"
1.243505,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.236378,"Self-harm","Environmental factors (e.g. temperature, pressure, electricity)"
2.567925,"Animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.0167171,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
