value,source,target
54.12476,"Interpersonal violence","Moderate to severe traumatic brain injury"
82.3288,"Foreign body in eyes","Moderate to severe traumatic brain injury"
23.55003,"Other unintentional injuries","Moderate to severe traumatic brain injury"
62.26811,"Other transport injuries","Moderate to severe traumatic brain injury"
45.89403,"Assault by other means","Moderate to severe traumatic brain injury"
18.54995,"Non-venomous animal contact","Moderate to severe traumatic brain injury"
9.171378,"Unintentional suffocation","Moderate to severe traumatic brain injury"
.6111631,"Pulmonary aspiration and foreign body in airway","Moderate to severe traumatic brain injury"
.5875621,"Foreign body in other body part","Moderate to severe traumatic brain injury"
.0139377,"Assault by firearm","Amputation of finger (excluding thumb)"
.0180267,"Fire, heat, and hot substances","Amputation of finger (excluding thumb)"
.0992092,"Road injuries","Amputation of finger (excluding thumb)"
4.930991,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)"
5.083047,"Exposure to mechanical forces","Amputation of finger (excluding thumb)"
.0134261,"Assault by other means","Amputation of finger (excluding thumb)"
.0482517,"Non-venomous animal contact","Amputation of finger (excluding thumb)"
.0793663,"Motor vehicle road injuries","Amputation of finger (excluding thumb)"
.0000526,"Venomous animal contact","Amputation of finger (excluding thumb)"
.0055994,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)"
.4286987,"Other unintentional injuries","Amputation of finger (excluding thumb)"
.0051952,"Drowning","Amputation of finger (excluding thumb)"
.0119073,"Foreign body in other body part","Amputation of finger (excluding thumb)"
.0066679,"Cyclist road injuries","Amputation of finger (excluding thumb)"
.0794353,"Unintentional firearm injuries","Amputation of finger (excluding thumb)"
.0482938,"Animal contact","Amputation of finger (excluding thumb)"
.0472493,"Falls","Amputation of finger (excluding thumb)"
.0081747,"Self-harm","Amputation of finger (excluding thumb)"
.0305167,"Assault by sharp object","Amputation of finger (excluding thumb)"
.0075756,"Motorcyclist road injuries","Amputation of finger (excluding thumb)"
.0578805,"Interpersonal violence","Amputation of finger (excluding thumb)"
.1598726,"Other transport injuries","Amputation of finger (excluding thumb)"
.0726209,"Unintentional suffocation","Amputation of finger (excluding thumb)"
22.1599,"Falls","Spinal cord lesion at neck level"
1.376464,"Fire, heat, and hot substances","Spinal cord lesion at neck level"
.0408375,"Foreign body in other body part","Spinal cord lesion at neck level"
2.956847,"Interpersonal violence","Spinal cord lesion at neck level"
1.18935,"Other unintentional injuries","Spinal cord lesion at neck level"
.1598609,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion at neck level"
.9908664,"Assault by firearm","Spinal cord lesion at neck level"
3.226793,"Motorcyclist road injuries","Spinal cord lesion at neck level"
.4151332,"Animal contact","Spinal cord lesion at neck level"
28.10474,"Foreign body in eyes","Spinal cord lesion at neck level"
5.927255,"Other exposure to mechanical forces","Spinal cord lesion at neck level"
.1821145,"Venomous animal contact","Spinal cord lesion at neck level"
1.476075,"Assault by other means","Spinal cord lesion at neck level"
.852602,"Other road injuries","Spinal cord lesion at neck level"
4.25566,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level"
26.42445,"Road injuries","Spinal cord lesion at neck level"
.343406,"Self-harm","Spinal cord lesion at neck level"
4.024137,"Unintentional firearm injuries","Spinal cord lesion at neck level"
2.450388,"Unintentional suffocation","Spinal cord lesion at neck level"
.6767861,"Poisonings","Spinal cord lesion at neck level"
1.897812,"Cyclist road injuries","Spinal cord lesion at neck level"
.4899052,"Assault by sharp object","Spinal cord lesion at neck level"
1.310824,"Drowning","Spinal cord lesion at neck level"
16.19159,"Motor vehicle road injuries","Spinal cord lesion at neck level"
.9532912,"Other transport injuries","Spinal cord lesion at neck level"
12.40178,"Exposure to mechanical forces","Spinal cord lesion at neck level"
.2330188,"Non-venomous animal contact","Spinal cord lesion at neck level"
8.674556,"Other transport injuries","Spinal cord lesion below neck level"
.1054558,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion below neck level"
117.8149,"Motorcyclist road injuries","Spinal cord lesion below neck level"
238.0695,"Interpersonal violence","Spinal cord lesion below neck level"
337.5824,"Motor vehicle road injuries","Spinal cord lesion below neck level"
3694.846,"Other exposure to mechanical forces","Spinal cord lesion below neck level"
.821539,"Venomous animal contact","Spinal cord lesion below neck level"
59.14036,"Other unintentional injuries","Spinal cord lesion below neck level"
650.1461,"Road injuries","Spinal cord lesion below neck level"
136.9383,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level"
208.2719,"Assault by other means","Spinal cord lesion below neck level"
17.93868,"Self-harm","Spinal cord lesion below neck level"
11.67331,"Drowning","Spinal cord lesion below neck level"
351.3594,"Non-venomous animal contact","Spinal cord lesion below neck level"
33.99939,"Unintentional firearm injuries","Spinal cord lesion below neck level"
352.1811,"Animal contact","Spinal cord lesion below neck level"
.3383656,"Foreign body in other body part","Spinal cord lesion below neck level"
24.70445,"Assault by sharp object","Spinal cord lesion below neck level"
235.7095,"Foreign body in eyes","Spinal cord lesion below neck level"
32.35197,"Unintentional suffocation","Spinal cord lesion below neck level"
2247.089,"Fire, heat, and hot substances","Spinal cord lesion below neck level"
7.826248,"Poisonings","Spinal cord lesion below neck level"
1681.045,"Falls","Spinal cord lesion below neck level"
46.06445,"Cyclist road injuries","Spinal cord lesion below neck level"
11.7462,"Other road injuries","Spinal cord lesion below neck level"
3761.199,"Exposure to mechanical forces","Spinal cord lesion below neck level"
5.093134,"Assault by firearm","Spinal cord lesion below neck level"
.2621145,"Pulmonary aspiration and foreign body in airway","Non-fatal submersion"
.2780678,"Exposure to mechanical forces","Non-fatal submersion"
.780343,"Fire, heat, and hot substances","Non-fatal submersion"
.1431173,"Self-harm","Non-fatal submersion"
.9147385,"Other transport injuries","Non-fatal submersion"
.0110759,"Foreign body in other body part","Non-fatal submersion"
.1131866,"Non-venomous animal contact","Non-fatal submersion"
.033536,"Other exposure to mechanical forces","Non-fatal submersion"
.0101903,"Unintentional firearm injuries","Non-fatal submersion"
.148926,"Pedestrian road injuries by road vehicle","Non-fatal submersion"
.0342851,"Cyclist road injuries","Non-fatal submersion"
.0029149,"Assault by firearm","Non-fatal submersion"
.2231006,"Motor vehicle road injuries","Non-fatal submersion"
.4634242,"Road injuries","Non-fatal submersion"
.2343417,"Unintentional suffocation","Non-fatal submersion"
.0182885,"Poisonings","Non-fatal submersion"
.0443243,"Motorcyclist road injuries","Non-fatal submersion"
.0127883,"Other road injuries","Non-fatal submersion"
.1408376,"Assault by other means","Non-fatal submersion"
.2507723,"Other unintentional injuries","Non-fatal submersion"
1.829281,"Falls","Non-fatal submersion"
.3760583,"Animal contact","Non-fatal submersion"
95.49939,"Drowning","Non-fatal submersion"
.0553879,"Assault by sharp object","Non-fatal submersion"
.1991403,"Interpersonal violence","Non-fatal submersion"
.2628718,"Venomous animal contact","Non-fatal submersion"
.7627741,"Foreign body in eyes","Crush injury"
8.474497,"Motorcyclist road injuries","Crush injury"
16.4452,"Motor vehicle road injuries","Crush injury"
.072028,"Assault by firearm","Crush injury"
2.40775,"Animal contact","Crush injury"
5.951924,"Fire, heat, and hot substances","Crush injury"
.0301221,"Poisonings","Crush injury"
1.393219,"Drowning","Crush injury"
4.46245,"Other unintentional injuries","Crush injury"
.022798,"Pulmonary aspiration and foreign body in airway","Crush injury"
.337447,"Venomous animal contact","Crush injury"
4.781695,"Cyclist road injuries","Crush injury"
49.60629,"Road injuries","Crush injury"
19.40634,"Pedestrian road injuries by road vehicle","Crush injury"
143.6389,"Other exposure to mechanical forces","Crush injury"
2.070303,"Non-venomous animal contact","Crush injury"
144.8536,"Exposure to mechanical forces","Crush injury"
.2947738,"Assault by sharp object","Crush injury"
.4985617,"Other road injuries","Crush injury"
.3548628,"Self-harm","Crush injury"
.7854139,"Foreign body in other body part","Crush injury"
.7385324,"Assault by other means","Crush injury"
.7665917,"Unintentional firearm injuries","Crush injury"
7.38895,"Other transport injuries","Crush injury"
1.105334,"Interpersonal violence","Crush injury"
.4481129,"Unintentional suffocation","Crush injury"
24.45601,"Falls","Crush injury"
2.15659,"Foreign body in other body part","Injured nerves"
14.46838,"Motor vehicle road injuries","Injured nerves"
87.52262,"Exposure to mechanical forces","Injured nerves"
6.718031,"Non-venomous animal contact","Injured nerves"
76.78117,"Other exposure to mechanical forces","Injured nerves"
.5340507,"Unintentional suffocation","Injured nerves"
5.87606,"Motorcyclist road injuries","Injured nerves"
.1181809,"Poisonings","Injured nerves"
35.45305,"Road injuries","Injured nerves"
13.38615,"Fire, heat, and hot substances","Injured nerves"
9.213239,"Animal contact","Injured nerves"
.2541901,"Pulmonary aspiration and foreign body in airway","Injured nerves"
2.132252,"Self-harm","Injured nerves"
82.56657,"Falls","Injured nerves"
11.90267,"Interpersonal violence","Injured nerves"
1.817507,"Foreign body in eyes","Injured nerves"
4.897369,"Assault by other means","Injured nerves"
11.80932,"Pedestrian road injuries by road vehicle","Injured nerves"
10.18395,"Other unintentional injuries","Injured nerves"
10.20738,"Unintentional firearm injuries","Injured nerves"
1.216253,"Assault by firearm","Injured nerves"
.1722464,"Other road injuries","Injured nerves"
10.41669,"Drowning","Injured nerves"
2.495207,"Venomous animal contact","Injured nerves"
5.789052,"Assault by sharp object","Injured nerves"
6.753887,"Other transport injuries","Injured nerves"
3.127051,"Cyclist road injuries","Injured nerves"
9.572422,"Falls","Injury to eyes (including foreign body eye)"
.4272577,"Assault by firearm","Injury to eyes (including foreign body eye)"
6.998333,"Road injuries","Injury to eyes (including foreign body eye)"
.9283509,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)"
.4838607,"Venomous animal contact","Injury to eyes (including foreign body eye)"
1.472215,"Unintentional firearm injuries","Injury to eyes (including foreign body eye)"
.4395668,"Drowning","Injury to eyes (including foreign body eye)"
.0350839,"Poisonings","Injury to eyes (including foreign body eye)"
.0619278,"Other road injuries","Injury to eyes (including foreign body eye)"
6.949334,"Foreign body in eyes","Injury to eyes (including foreign body eye)"
6.664444,"Fire, heat, and hot substances","Injury to eyes (including foreign body eye)"
2.612677,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)"
44.41392,"Exposure to mechanical forces","Injury to eyes (including foreign body eye)"
.8388587,"Other transport injuries","Injury to eyes (including foreign body eye)"
11.47755,"Foreign body in other body part","Injury to eyes (including foreign body eye)"
.7229772,"Cyclist road injuries","Injury to eyes (including foreign body eye)"
14.13097,"Non-venomous animal contact","Injury to eyes (including foreign body eye)"
1.11828,"Assault by sharp object","Injury to eyes (including foreign body eye)"
2.450304,"Other unintentional injuries","Injury to eyes (including foreign body eye)"
2.672399,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)"
2.131311,"Assault by other means","Injury to eyes (including foreign body eye)"
.1182418,"Pulmonary aspiration and foreign body in airway","Injury to eyes (including foreign body eye)"
.2021969,"Self-harm","Injury to eyes (including foreign body eye)"
14.61483,"Animal contact","Injury to eyes (including foreign body eye)"
3.676849,"Interpersonal violence","Injury to eyes (including foreign body eye)"
42.94171,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)"
1.679813,"Other road injuries","Open wound"
.5524916,"Pulmonary aspiration and foreign body in airway","Open wound"
54.42552,"Venomous animal contact","Open wound"
21.20731,"Assault by firearm","Open wound"
8.380622,"Drowning","Open wound"
11.60508,"Self-harm","Open wound"
171.3383,"Cyclist road injuries","Open wound"
62.22603,"Unintentional firearm injuries","Open wound"
183.8759,"Interpersonal violence","Open wound"
77.93216,"Foreign body in other body part","Open wound"
32.96217,"Unintentional suffocation","Open wound"
112.1437,"Assault by other means","Open wound"
84.42311,"Motorcyclist road injuries","Open wound"
1.914159,"Foreign body in eyes","Open wound"
111.4715,"Fire, heat, and hot substances","Open wound"
1562.5,"Non-venomous animal contact","Open wound"
50.52481,"Assault by sharp object","Open wound"
1834.967,"Exposure to mechanical forces","Open wound"
1616.925,"Animal contact","Open wound"
160.2209,"Other unintentional injuries","Open wound"
79.46899,"Other transport injuries","Open wound"
161.6953,"Motor vehicle road injuries","Open wound"
503.0903,"Road injuries","Open wound"
725.9877,"Falls","Open wound"
83.95386,"Pedestrian road injuries by road vehicle","Open wound"
1739.779,"Other exposure to mechanical forces","Open wound"
.6482326,"Poisonings","Open wound"
565.4555,"Poisonings","Poisoning"
1.456939,"Cyclist road injuries","Poisoning"
93.15493,"Interpersonal violence","Poisoning"
13.80157,"Assault by firearm","Poisoning"
64.99214,"Falls","Poisoning"
22.21836,"Road injuries","Poisoning"
15.2419,"Pedestrian road injuries by road vehicle","Poisoning"
5.712471,"Assault by sharp object","Poisoning"
3.807922,"Motor vehicle road injuries","Poisoning"
1.585076,"Motorcyclist road injuries","Poisoning"
40.1658,"Other exposure to mechanical forces","Poisoning"
15.71485,"Unintentional firearm injuries","Poisoning"
16.24989,"Unintentional suffocation","Poisoning"
82.38491,"Non-venomous animal contact","Poisoning"
32.79295,"Drowning","Poisoning"
320.0979,"Other unintentional injuries","Poisoning"
89.43758,"Other transport injuries","Poisoning"
.8396004,"Foreign body in eyes","Poisoning"
309.097,"Fire, heat, and hot substances","Poisoning"
72.13055,"Exposure to mechanical forces","Poisoning"
11.02892,"Pulmonary aspiration and foreign body in airway","Poisoning"
.1265184,"Other road injuries","Poisoning"
200.7519,"Self-harm","Poisoning"
57.89026,"Foreign body in other body part","Poisoning"
73.64088,"Assault by other means","Poisoning"
1069.289,"Venomous animal contact","Poisoning"
1151.674,"Animal contact","Poisoning"
15.8893,"Road injuries","Severe chest Injury"
1.38306,"Assault by sharp object","Severe chest Injury"
.7659379,"Assault by other means","Severe chest Injury"
.1793119,"Self-harm","Severe chest Injury"
1.609641,"Unintentional firearm injuries","Severe chest Injury"
1.414998,"Animal contact","Severe chest Injury"
.4068003,"Drowning","Severe chest Injury"
3.527527,"Other transport injuries","Severe chest Injury"
.2640447,"Pulmonary aspiration and foreign body in airway","Severe chest Injury"
.3729418,"Unintentional suffocation","Severe chest Injury"
9.20002,"Other unintentional injuries","Severe chest Injury"
2.087568,"Fire, heat, and hot substances","Severe chest Injury"
.5565661,"Venomous animal contact","Severe chest Injury"
.219262,"Other road injuries","Severe chest Injury"
3.054775,"Pedestrian road injuries by road vehicle","Severe chest Injury"
3.760197,"Other exposure to mechanical forces","Severe chest Injury"
.8092387,"Cyclist road injuries","Severe chest Injury"
.7030068,"Assault by firearm","Severe chest Injury"
5.742781,"Exposure to mechanical forces","Severe chest Injury"
.0553725,"Poisonings","Severe chest Injury"
2.852005,"Interpersonal violence","Severe chest Injury"
1.242999,"Motorcyclist road injuries","Severe chest Injury"
16.27026,"Falls","Severe chest Injury"
.6591153,"Foreign body in other body part","Severe chest Injury"
10.56303,"Motor vehicle road injuries","Severe chest Injury"
.8584321,"Non-venomous animal contact","Severe chest Injury"
.0128681,"Foreign body in eyes","Severe chest Injury"
1.180653,"Pulmonary aspiration and foreign body in airway","Internal hemorrhage in abdomen or pelvis"
38.51221,"Foreign body in other body part","Internal hemorrhage in abdomen or pelvis"
74.09088,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis"
2.281621,"Self-harm","Internal hemorrhage in abdomen or pelvis"
1.649686,"Other road injuries","Internal hemorrhage in abdomen or pelvis"
10.46114,"Drowning","Internal hemorrhage in abdomen or pelvis"
685.6352,"Fire, heat, and hot substances","Internal hemorrhage in abdomen or pelvis"
59.73935,"Other transport injuries","Internal hemorrhage in abdomen or pelvis"
86.50646,"Animal contact","Internal hemorrhage in abdomen or pelvis"
16.05078,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis"
51.69844,"Venomous animal contact","Internal hemorrhage in abdomen or pelvis"
203.5995,"Road injuries","Internal hemorrhage in abdomen or pelvis"
16.98545,"Assault by other means","Internal hemorrhage in abdomen or pelvis"
7.991466,"Foreign body in eyes","Internal hemorrhage in abdomen or pelvis"
41.28374,"Interpersonal violence","Internal hemorrhage in abdomen or pelvis"
8.247515,"Assault by firearm","Internal hemorrhage in abdomen or pelvis"
29.58653,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis"
390.7471,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
13.36478,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis"
3.433035,"Poisonings","Internal hemorrhage in abdomen or pelvis"
84.90761,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis"
34.80799,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis"
6.052755,"Unintentional suffocation","Internal hemorrhage in abdomen or pelvis"
107.8675,"Falls","Internal hemorrhage in abdomen or pelvis"
444.1274,"Exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
47.32764,"Unintentional firearm injuries","Internal hemorrhage in abdomen or pelvis"
80.01024,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis"
73.88874,"Motor vehicle road injuries","Contusion"
7.217569,"Unintentional firearm injuries","Contusion"
3.253559,"Foreign body in other body part","Contusion"
39.3422,"Other transport injuries","Contusion"
.3647037,"Poisonings","Contusion"
49.73666,"Other unintentional injuries","Contusion"
3.773966,"Unintentional suffocation","Contusion"
121.4995,"Road injuries","Contusion"
506.0794,"Other exposure to mechanical forces","Contusion"
2.095309,"Assault by sharp object","Contusion"
9.435162,"Non-venomous animal contact","Contusion"
2.215622,"Drowning","Contusion"
23.8623,"Interpersonal violence","Contusion"
8.905979,"Fire, heat, and hot substances","Contusion"
16.0503,"Animal contact","Contusion"
517.0711,"Exposure to mechanical forces","Contusion"
.6156905,"Self-harm","Contusion"
.3762563,"Foreign body in eyes","Contusion"
125.7701,"Falls","Contusion"
24.56395,"Pedestrian road injuries by road vehicle","Contusion"
2.130855,"Assault by firearm","Contusion"
.9432982,"Other road injuries","Contusion"
.0681067,"Pulmonary aspiration and foreign body in airway","Contusion"
19.63613,"Assault by other means","Contusion"
6.615134,"Venomous animal contact","Contusion"
13.9983,"Cyclist road injuries","Contusion"
8.105184,"Motorcyclist road injuries","Contusion"
.5852838,"Unintentional suffocation","Environmental factors (e.g. temperature, pressure, electricity)"
3.849055,"Road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.1459556,"Assault by firearm","Environmental factors (e.g. temperature, pressure, electricity)"
.3855668,"Unintentional firearm injuries","Environmental factors (e.g. temperature, pressure, electricity)"
2.052228,"Interpersonal violence","Environmental factors (e.g. temperature, pressure, electricity)"
2.708746,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
1.093459,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
6.481231,"Falls","Environmental factors (e.g. temperature, pressure, electricity)"
12.41299,"Drowning","Environmental factors (e.g. temperature, pressure, electricity)"
1.585379,"Assault by other means","Environmental factors (e.g. temperature, pressure, electricity)"
3.679596,"Exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
1.541097,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)"
75.00063,"Fire, heat, and hot substances","Environmental factors (e.g. temperature, pressure, electricity)"
1.464059,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.8228584,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.68115,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)"
5.320837,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.0171559,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.283866,"Self-harm","Environmental factors (e.g. temperature, pressure, electricity)"
.0667923,"Foreign body in eyes","Environmental factors (e.g. temperature, pressure, electricity)"
3.094078,"Animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.3208936,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)"
1.077158,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.1201858,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.293399,"Foreign body in other body part","Environmental factors (e.g. temperature, pressure, electricity)"
2.271219,"Venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.2606653,"Pulmonary aspiration and foreign body in airway","Environmental factors (e.g. temperature, pressure, electricity)"
3.182193,"Assault by firearm","Complications of medical treatment"
44.17263,"Venomous animal contact","Complications of medical treatment"
114.4416,"Exposure to mechanical forces","Complications of medical treatment"
140.2583,"Other transport injuries","Complications of medical treatment"
14.14013,"Foreign body in other body part","Complications of medical treatment"
95.1017,"Other exposure to mechanical forces","Complications of medical treatment"
151.6119,"Road injuries","Complications of medical treatment"
315.1172,"Falls","Complications of medical treatment"
16.32265,"Motor vehicle road injuries","Complications of medical treatment"
42.14604,"Interpersonal violence","Complications of medical treatment"
268.0859,"Fire, heat, and hot substances","Complications of medical treatment"
22.74187,"Motorcyclist road injuries","Complications of medical treatment"
27.49908,"Assault by other means","Complications of medical treatment"
11.46477,"Assault by sharp object","Complications of medical treatment"
32.41335,"Foreign body in eyes","Complications of medical treatment"
64.681,"Drowning","Complications of medical treatment"
6023.86,"Adverse effects of medical treatment","Complications of medical treatment"
7.145827,"Pulmonary aspiration and foreign body in airway","Complications of medical treatment"
1.692135,"Unintentional suffocation","Complications of medical treatment"
8.348755,"Cyclist road injuries","Complications of medical treatment"
4.664622,"Poisonings","Complications of medical treatment"
2.919243,"Other road injuries","Complications of medical treatment"
15.16766,"Non-venomous animal contact","Complications of medical treatment"
51.90069,"Other unintentional injuries","Complications of medical treatment"
101.2794,"Pedestrian road injuries by road vehicle","Complications of medical treatment"
59.34028,"Animal contact","Complications of medical treatment"
17.64774,"Unintentional firearm injuries","Complications of medical treatment"
14.71848,"Self-harm","Complications of medical treatment"
9.49723,"Self-harm","Multiple significant injuries"
.3099029,"Foreign body in eyes","Multiple significant injuries"
34.96378,"Other unintentional injuries","Multiple significant injuries"
2681.82,"Road injuries","Multiple significant injuries"
25.26819,"Unintentional firearm injuries","Multiple significant injuries"
114.4129,"Animal contact","Multiple significant injuries"
1051.14,"Motor vehicle road injuries","Multiple significant injuries"
134.5762,"Interpersonal violence","Multiple significant injuries"
39.27636,"Drowning","Multiple significant injuries"
1246.637,"Falls","Multiple significant injuries"
524.3828,"Motorcyclist road injuries","Multiple significant injuries"
2.935632,"Foreign body in other body part","Multiple significant injuries"
946.1055,"Pedestrian road injuries by road vehicle","Multiple significant injuries"
119.7241,"Fire, heat, and hot substances","Multiple significant injuries"
9.052162,"Assault by firearm","Multiple significant injuries"
.0001049,"Unintentional suffocation","Multiple significant injuries"
2.044927,"Poisonings","Multiple significant injuries"
3.877929,"Pulmonary aspiration and foreign body in airway","Multiple significant injuries"
54.69479,"Venomous animal contact","Multiple significant injuries"
14.25004,"Assault by sharp object","Multiple significant injuries"
175.8575,"Other transport injuries","Multiple significant injuries"
111.274,"Assault by other means","Multiple significant injuries"
146.4907,"Cyclist road injuries","Multiple significant injuries"
221.872,"Other exposure to mechanical forces","Multiple significant injuries"
247.1402,"Exposure to mechanical forces","Multiple significant injuries"
13.70016,"Other road injuries","Multiple significant injuries"
59.71811,"Non-venomous animal contact","Multiple significant injuries"
2.89397,"Non-venomous animal contact","Burns with <20% total burned surface area"
6.93068,"Venomous animal contact","Burns with <20% total burned surface area"
43.06717,"Other transport injuries","Burns with <20% total burned surface area"
9.82465,"Animal contact","Burns with <20% total burned surface area"
31.30928,"Falls","Burns with <20% total burned surface area"
.0998187,"Other road injuries","Burns with <20% total burned surface area"
1302.201,"Fire, heat, and hot substances","Burns with <20% total burned surface area"
.7049195,"Foreign body in other body part","Burns with <20% total burned surface area"
51.57544,"Other exposure to mechanical forces","Burns with <20% total burned surface area"
8.852067,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area"
2.643505,"Self-harm","Burns with <20% total burned surface area"
.3065538,"Unintentional suffocation","Burns with <20% total burned surface area"
5.933774,"Motor vehicle road injuries","Burns with <20% total burned surface area"
59.5445,"Exposure to mechanical forces","Burns with <20% total burned surface area"
7.662498,"Unintentional firearm injuries","Burns with <20% total burned surface area"
28.22207,"Road injuries","Burns with <20% total burned surface area"
3.100145,"Poisonings","Burns with <20% total burned surface area"
19.55578,"Assault by other means","Burns with <20% total burned surface area"
5.83958,"Drowning","Burns with <20% total burned surface area"
.8681964,"Assault by firearm","Burns with <20% total burned surface area"
37.11329,"Other unintentional injuries","Burns with <20% total burned surface area"
21.81725,"Interpersonal violence","Burns with <20% total burned surface area"
11.96939,"Motorcyclist road injuries","Burns with <20% total burned surface area"
1.367033,"Cyclist road injuries","Burns with <20% total burned surface area"
1.393283,"Assault by sharp object","Burns with <20% total burned surface area"
.3740382,"Pulmonary aspiration and foreign body in airway","Burns with <20% total burned surface area"
.2731996,"Foreign body in eyes","Burns with <20% total burned surface area"
18.42197,"Venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.381581,"Unintentional suffocation","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
24.95673,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
22.59158,"Animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.124822,"Unintentional firearm injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
53.88084,"Road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1.696156,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.4604644,"Pulmonary aspiration and foreign body in airway","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
20.38102,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
7.046325,"Self-harm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.8616609,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
4.169609,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.1482356,"Assault by firearm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
25.09094,"Assault by other means","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
6.622183,"Drowning","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
62.129,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
2656.59,"Fire, heat, and hot substances","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.420786,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
12.71761,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
6.914236,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
65.81917,"Exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.2672365,"Foreign body in other body part","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
2.448725,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
26.10082,"Interpersonal violence","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
13.337,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
35.88853,"Falls","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.4061697,"Foreign body in eyes","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
