value,source,target
21.11138,"Other road injuries","Moderate to severe traumatic brain injury"
25.03117,"Other unintentional injuries","Moderate to severe traumatic brain injury"
165.4843,"Motorcyclist road injuries","Moderate to severe traumatic brain injury"
12.91678,"Unintentional firearm injuries","Moderate to severe traumatic brain injury"
1057.991,"Falls","Moderate to severe traumatic brain injury"
238.648,"Exposure to mechanical forces","Moderate to severe traumatic brain injury"
5.189445,"Venomous animal contact","Moderate to severe traumatic brain injury"
5.533493,"Assault by sharp object","Moderate to severe traumatic brain injury"
4.615231,"Assault by firearm","Moderate to severe traumatic brain injury"
.0157198,"Motorcyclist road injuries","Amputation of finger (excluding thumb)"
.9990416,"Unintentional firearm injuries","Amputation of finger (excluding thumb)"
.0191366,"Self-harm","Amputation of finger (excluding thumb)"
.200113,"Assault by sharp object","Amputation of finger (excluding thumb)"
1.553488,"Other unintentional injuries","Amputation of finger (excluding thumb)"
28.37776,"Exposure to mechanical forces","Amputation of finger (excluding thumb)"
.0668819,"Foreign body in other body part","Amputation of finger (excluding thumb)"
.3939907,"Road injuries","Amputation of finger (excluding thumb)"
.0453288,"Assault by firearm","Amputation of finger (excluding thumb)"
.8848056,"Other transport injuries","Amputation of finger (excluding thumb)"
26.75008,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)"
.173505,"Fire, heat, and hot substances","Amputation of finger (excluding thumb)"
.0307507,"Cyclist road injuries","Amputation of finger (excluding thumb)"
.3046511,"Motor vehicle road injuries","Amputation of finger (excluding thumb)"
.0428692,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)"
.0344003,"Assault by other means","Amputation of finger (excluding thumb)"
.0331381,"Drowning","Amputation of finger (excluding thumb)"
.2263673,"Animal contact","Amputation of finger (excluding thumb)"
.6286384,"Unintentional suffocation","Amputation of finger (excluding thumb)"
.1599321,"Venomous animal contact","Amputation of finger (excluding thumb)"
.0905849,"Non-venomous animal contact","Amputation of finger (excluding thumb)"
.279842,"Interpersonal violence","Amputation of finger (excluding thumb)"
.2551546,"Falls","Amputation of finger (excluding thumb)"
3.585549,"Unintentional suffocation","Spinal cord lesion at neck level"
1.205592,"Other road injuries","Spinal cord lesion at neck level"
.3316461,"Animal contact","Spinal cord lesion at neck level"
.0769155,"Foreign body in eyes","Spinal cord lesion at neck level"
1.392656,"Drowning","Spinal cord lesion at neck level"
.1837557,"Non-venomous animal contact","Spinal cord lesion at neck level"
1.445928,"Assault by other means","Spinal cord lesion at neck level"
6.949592,"Other exposure to mechanical forces","Spinal cord lesion at neck level"
1.331197,"Other unintentional injuries","Spinal cord lesion at neck level"
.8729806,"Other transport injuries","Spinal cord lesion at neck level"
3.12361,"Interpersonal violence","Spinal cord lesion at neck level"
36.18804,"Road injuries","Spinal cord lesion at neck level"
5.577424,"Unintentional firearm injuries","Spinal cord lesion at neck level"
.1707217,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion at neck level"
.0477473,"Foreign body in other body part","Spinal cord lesion at neck level"
.6654422,"Poisonings","Spinal cord lesion at neck level"
32.51184,"Falls","Spinal cord lesion at neck level"
1.075943,"Assault by firearm","Spinal cord lesion at neck level"
2.243363,"Cyclist road injuries","Spinal cord lesion at neck level"
16.11257,"Exposure to mechanical forces","Spinal cord lesion at neck level"
22.9789,"Motor vehicle road injuries","Spinal cord lesion at neck level"
.1478904,"Venomous animal contact","Spinal cord lesion at neck level"
6.700283,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level"
1.051356,"Fire, heat, and hot substances","Spinal cord lesion at neck level"
.6017385,"Assault by sharp object","Spinal cord lesion at neck level"
3.059891,"Motorcyclist road injuries","Spinal cord lesion at neck level"
.2591628,"Self-harm","Spinal cord lesion at neck level"
41.77605,"Unintentional suffocation","Spinal cord lesion below neck level"
4174.685,"Other exposure to mechanical forces","Spinal cord lesion below neck level"
.079594,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion below neck level"
.5657884,"Venomous animal contact","Spinal cord lesion below neck level"
1540.416,"Fire, heat, and hot substances","Spinal cord lesion below neck level"
60.26848,"Other unintentional injuries","Spinal cord lesion below neck level"
2284.556,"Falls","Spinal cord lesion below neck level"
48.89526,"Cyclist road injuries","Spinal cord lesion below neck level"
4258.853,"Exposure to mechanical forces","Spinal cord lesion below neck level"
225.2853,"Interpersonal violence","Spinal cord lesion below neck level"
42.39178,"Unintentional firearm injuries","Spinal cord lesion below neck level"
196.9028,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level"
2.265309,"Foreign body in eyes","Spinal cord lesion below neck level"
.4089468,"Foreign body in other body part","Spinal cord lesion below neck level"
15.31052,"Other road injuries","Spinal cord lesion below neck level"
248.4917,"Non-venomous animal contact","Spinal cord lesion below neck level"
99.09882,"Motorcyclist road injuries","Spinal cord lesion below neck level"
482.2412,"Motor vehicle road injuries","Spinal cord lesion below neck level"
10.74297,"Self-harm","Spinal cord lesion below neck level"
27.77536,"Assault by sharp object","Spinal cord lesion below neck level"
6.795485,"Other transport injuries","Spinal cord lesion below neck level"
193.3995,"Assault by other means","Spinal cord lesion below neck level"
6.979055,"Poisonings","Spinal cord lesion below neck level"
10.16287,"Drowning","Spinal cord lesion below neck level"
842.4484,"Road injuries","Spinal cord lesion below neck level"
4.110327,"Assault by firearm","Spinal cord lesion below neck level"
249.0575,"Animal contact","Spinal cord lesion below neck level"
.3404331,"Pulmonary aspiration and foreign body in airway","Non-fatal submersion"
.707177,"Other transport injuries","Non-fatal submersion"
.0350754,"Cyclist road injuries","Non-fatal submersion"
.22044,"Venomous animal contact","Non-fatal submersion"
.0164742,"Foreign body in other body part","Non-fatal submersion"
.0387592,"Motorcyclist road injuries","Non-fatal submersion"
93.83597,"Drowning","Non-fatal submersion"
.2259195,"Pedestrian road injuries by road vehicle","Non-fatal submersion"
.2541967,"Other unintentional injuries","Non-fatal submersion"
.0202016,"Poisonings","Non-fatal submersion"
.1226084,"Self-harm","Non-fatal submersion"
.1493193,"Assault by other means","Non-fatal submersion"
.3814194,"Exposure to mechanical forces","Non-fatal submersion"
.0403504,"Other exposure to mechanical forces","Non-fatal submersion"
.0129382,"Unintentional firearm injuries","Non-fatal submersion"
.0161803,"Other road injuries","Non-fatal submersion"
.2174883,"Interpersonal violence","Non-fatal submersion"
.064812,"Assault by sharp object","Non-fatal submersion"
.3166157,"Animal contact","Non-fatal submersion"
.0033571,"Assault by firearm","Non-fatal submersion"
.0961757,"Non-venomous animal contact","Non-fatal submersion"
.5967562,"Road injuries","Non-fatal submersion"
.3281308,"Unintentional suffocation","Non-fatal submersion"
.6003384,"Fire, heat, and hot substances","Non-fatal submersion"
2.667361,"Falls","Non-fatal submersion"
.2808217,"Motor vehicle road injuries","Non-fatal submersion"
2.127027,"Animal contact","Crush injury"
.7598225,"Assault by other means","Crush injury"
.3865019,"Assault by sharp object","Crush injury"
1.241438,"Foreign body in eyes","Crush injury"
80.74344,"Road injuries","Crush injury"
5.627371,"Other unintentional injuries","Crush injury"
4.815073,"Fire, heat, and hot substances","Crush injury"
1.150417,"Unintentional firearm injuries","Crush injury"
29.00155,"Motor vehicle road injuries","Crush injury"
1.904296,"Drowning","Crush injury"
.6958047,"Other road injuries","Crush injury"
.7378521,"Unintentional suffocation","Crush injury"
.2828554,"Venomous animal contact","Crush injury"
10.17157,"Motorcyclist road injuries","Crush injury"
1.278372,"Foreign body in other body part","Crush injury"
6.751668,"Cyclist road injuries","Crush injury"
.0369941,"Poisonings","Crush injury"
203.4092,"Other exposure to mechanical forces","Crush injury"
.0882835,"Assault by firearm","Crush injury"
.288897,"Self-harm","Crush injury"
41.36357,"Falls","Crush injury"
34.12284,"Pedestrian road injuries by road vehicle","Crush injury"
1.844172,"Non-venomous animal contact","Crush injury"
1.234608,"Interpersonal violence","Crush injury"
205.2974,"Exposure to mechanical forces","Crush injury"
.0339945,"Pulmonary aspiration and foreign body in airway","Crush injury"
7.905473,"Other transport injuries","Crush injury"
1.704495,"Self-harm","Injured nerves"
1.327467,"Assault by firearm","Injured nerves"
4.784171,"Assault by other means","Injured nerves"
3.606038,"Cyclist road injuries","Injured nerves"
22.06627,"Motor vehicle road injuries","Injured nerves"
18.63218,"Pedestrian road injuries by road vehicle","Injured nerves"
50.08495,"Road injuries","Injured nerves"
6.8709,"Assault by sharp object","Injured nerves"
14.26887,"Unintentional firearm injuries","Injured nerves"
.7854934,"Unintentional suffocation","Injured nerves"
5.571753,"Non-venomous animal contact","Injured nerves"
.3297177,"Pulmonary aspiration and foreign body in airway","Injured nerves"
97.0246,"Other exposure to mechanical forces","Injured nerves"
122.8952,"Falls","Injured nerves"
.2508132,"Other road injuries","Injured nerves"
2.027184,"Venomous animal contact","Injured nerves"
12.98254,"Interpersonal violence","Injured nerves"
10.13307,"Drowning","Injured nerves"
2.682496,"Foreign body in eyes","Injured nerves"
5.529636,"Motorcyclist road injuries","Injured nerves"
112.079,"Exposure to mechanical forces","Injured nerves"
10.15211,"Fire, heat, and hot substances","Injured nerves"
7.598935,"Animal contact","Injured nerves"
3.327506,"Foreign body in other body part","Injured nerves"
.1156635,"Poisonings","Injured nerves"
7.125003,"Other transport injuries","Injured nerves"
12.73311,"Other unintentional injuries","Injured nerves"
3.990128,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)"
8.901157,"Foreign body in eyes","Injury to eyes (including foreign body eye)"
.6470441,"Other transport injuries","Injury to eyes (including foreign body eye)"
3.817825,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)"
.6744866,"Cyclist road injuries","Injury to eyes (including foreign body eye)"
.3941366,"Drowning","Injury to eyes (including foreign body eye)"
4.841043,"Fire, heat, and hot substances","Injury to eyes (including foreign body eye)"
12.81949,"Animal contact","Injury to eyes (including foreign body eye)"
2.287979,"Other unintentional injuries","Injury to eyes (including foreign body eye)"
9.291525,"Road injuries","Injury to eyes (including foreign body eye)"
.0957269,"Other road injuries","Injury to eyes (including foreign body eye)"
1.171027,"Assault by sharp object","Injury to eyes (including foreign body eye)"
3.650854,"Interpersonal violence","Injury to eyes (including foreign body eye)"
.4031973,"Venomous animal contact","Injury to eyes (including foreign body eye)"
.1477827,"Pulmonary aspiration and foreign body in airway","Injury to eyes (including foreign body eye)"
.7133572,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)"
13.35578,"Falls","Injury to eyes (including foreign body eye)"
50.35352,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)"
.1413956,"Self-harm","Injury to eyes (including foreign body eye)"
.0342417,"Poisonings","Injury to eyes (including foreign body eye)"
52.23638,"Exposure to mechanical forces","Injury to eyes (including foreign body eye)"
.4105513,"Assault by firearm","Injury to eyes (including foreign body eye)"
15.81969,"Foreign body in other body part","Injury to eyes (including foreign body eye)"
12.4163,"Non-venomous animal contact","Injury to eyes (including foreign body eye)"
1.882874,"Unintentional firearm injuries","Injury to eyes (including foreign body eye)"
2.069275,"Assault by other means","Injury to eyes (including foreign body eye)"
105.1155,"Assault by other means","Open wound"
136.8157,"Pedestrian road injuries by road vehicle","Open wound"
82.7252,"Unintentional firearm injuries","Open wound"
9.491232,"Self-harm","Open wound"
184.651,"Interpersonal violence","Open wound"
74.27917,"Motorcyclist road injuries","Open wound"
2050.323,"Other exposure to mechanical forces","Open wound"
1018.137,"Falls","Open wound"
102.1537,"Foreign body in other body part","Open wound"
2.658008,"Other road injuries","Open wound"
43.61713,"Venomous animal contact","Open wound"
.6607582,"Poisonings","Open wound"
2173.041,"Exposure to mechanical forces","Open wound"
1243.827,"Non-venomous animal contact","Open wound"
251.2889,"Motor vehicle road injuries","Open wound"
21.14007,"Assault by firearm","Open wound"
39.99319,"Unintentional suffocation","Open wound"
9.185069,"Drowning","Open wound"
1287.444,"Animal contact","Open wound"
2.586784,"Foreign body in eyes","Open wound"
144.0094,"Other unintentional injuries","Open wound"
166.2492,"Cyclist road injuries","Open wound"
83.30618,"Fire, heat, and hot substances","Open wound"
.7137997,"Pulmonary aspiration and foreign body in airway","Open wound"
58.39536,"Assault by sharp object","Open wound"
64.18859,"Other transport injuries","Open wound"
631.291,"Road injuries","Open wound"
1.111555,"Foreign body in eyes","Poisoning"
551.5306,"Poisonings","Poisoning"
15.89276,"Assault by firearm","Poisoning"
18.97712,"Unintentional firearm injuries","Poisoning"
68.55264,"Non-venomous animal contact","Poisoning"
5.729912,"Motor vehicle road injuries","Poisoning"
27.31262,"Drowning","Poisoning"
1.091701,"Motorcyclist road injuries","Poisoning"
1.385311,"Cyclist road injuries","Poisoning"
882.7653,"Venomous animal contact","Poisoning"
340.416,"Other unintentional injuries","Poisoning"
89.79247,"Falls","Poisoning"
13.31353,"Pulmonary aspiration and foreign body in airway","Poisoning"
75.16523,"Assault by other means","Poisoning"
19.80621,"Pedestrian road injuries by road vehicle","Poisoning"
21.34807,"Unintentional suffocation","Poisoning"
82.64425,"Foreign body in other body part","Poisoning"
951.318,"Animal contact","Poisoning"
47.65324,"Other exposure to mechanical forces","Poisoning"
234.4413,"Fire, heat, and hot substances","Poisoning"
6.141848,"Assault by sharp object","Poisoning"
28.18506,"Road injuries","Poisoning"
.1719318,"Other road injuries","Poisoning"
87.97844,"Exposure to mechanical forces","Poisoning"
80.85645,"Other transport injuries","Poisoning"
154.789,"Self-harm","Poisoning"
97.19985,"Interpersonal violence","Poisoning"
2.194005,"Unintentional firearm injuries","Severe chest Injury"
.9269152,"Foreign body in other body part","Severe chest Injury"
1.688834,"Assault by sharp object","Severe chest Injury"
.7956111,"Assault by firearm","Severe chest Injury"
.1452906,"Self-harm","Severe chest Injury"
4.270416,"Other transport injuries","Severe chest Injury"
.2892402,"Other road injuries","Severe chest Injury"
1.515074,"Motorcyclist road injuries","Severe chest Injury"
.4653048,"Venomous animal contact","Severe chest Injury"
5.319171,"Other exposure to mechanical forces","Severe chest Injury"
5.111835,"Pedestrian road injuries by road vehicle","Severe chest Injury"
.0168986,"Foreign body in eyes","Severe chest Injury"
22.158,"Road injuries","Severe chest Injury"
1.111301,"Cyclist road injuries","Severe chest Injury"
14.13054,"Motor vehicle road injuries","Severe chest Injury"
.5072011,"Drowning","Severe chest Injury"
1.835849,"Fire, heat, and hot substances","Severe chest Injury"
.565913,"Unintentional suffocation","Severe chest Injury"
8.079088,"Exposure to mechanical forces","Severe chest Injury"
1.283604,"Animal contact","Severe chest Injury"
23.81491,"Falls","Severe chest Injury"
.4123899,"Pulmonary aspiration and foreign body in airway","Severe chest Injury"
.8182991,"Non-venomous animal contact","Severe chest Injury"
.0616091,"Poisonings","Severe chest Injury"
.8287348,"Assault by other means","Severe chest Injury"
12.73854,"Other unintentional injuries","Severe chest Injury"
3.313178,"Interpersonal violence","Severe chest Injury"
557.4957,"Exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
13.8753,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis"
29.26314,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis"
27.90455,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis"
99.24231,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis"
486.0732,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
131.9209,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis"
40.99237,"Venomous animal contact","Internal hemorrhage in abdomen or pelvis"
70.25553,"Animal contact","Internal hemorrhage in abdomen or pelvis"
1.425492,"Pulmonary aspiration and foreign body in airway","Internal hemorrhage in abdomen or pelvis"
54.9176,"Other transport injuries","Internal hemorrhage in abdomen or pelvis"
88.09901,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis"
16.45627,"Assault by other means","Internal hemorrhage in abdomen or pelvis"
11.75395,"Foreign body in eyes","Internal hemorrhage in abdomen or pelvis"
43.92491,"Interpersonal violence","Internal hemorrhage in abdomen or pelvis"
11.44378,"Drowning","Internal hemorrhage in abdomen or pelvis"
63.05042,"Unintentional firearm injuries","Internal hemorrhage in abdomen or pelvis"
275.2626,"Road injuries","Internal hemorrhage in abdomen or pelvis"
55.25651,"Foreign body in other body part","Internal hemorrhage in abdomen or pelvis"
524.2875,"Fire, heat, and hot substances","Internal hemorrhage in abdomen or pelvis"
19.16937,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis"
8.372119,"Unintentional suffocation","Internal hemorrhage in abdomen or pelvis"
1.849269,"Self-harm","Internal hemorrhage in abdomen or pelvis"
8.299269,"Assault by firearm","Internal hemorrhage in abdomen or pelvis"
159.0152,"Falls","Internal hemorrhage in abdomen or pelvis"
2.319409,"Other road injuries","Internal hemorrhage in abdomen or pelvis"
3.262011,"Poisonings","Internal hemorrhage in abdomen or pelvis"
7.849048,"Motorcyclist road injuries","Contusion"
5.930455,"Unintentional suffocation","Contusion"
40.5247,"Other transport injuries","Contusion"
.4125863,"Poisonings","Contusion"
4.877887,"Foreign body in other body part","Contusion"
7.159535,"Fire, heat, and hot substances","Contusion"
.513335,"Foreign body in eyes","Contusion"
20.85569,"Assault by other means","Contusion"
1.308532,"Other road injuries","Contusion"
2.707578,"Assault by sharp object","Contusion"
.5919603,"Self-harm","Contusion"
14.52005,"Animal contact","Contusion"
5.552951,"Venomous animal contact","Contusion"
195.7528,"Falls","Contusion"
8.967093,"Non-venomous animal contact","Contusion"
60.34515,"Other unintentional injuries","Contusion"
16.61493,"Cyclist road injuries","Contusion"
110.0896,"Motor vehicle road injuries","Contusion"
175.0454,"Road injuries","Contusion"
676.2553,"Other exposure to mechanical forces","Contusion"
692.7695,"Exposure to mechanical forces","Contusion"
39.18329,"Pedestrian road injuries by road vehicle","Contusion"
.0841889,"Pulmonary aspiration and foreign body in airway","Contusion"
10.58367,"Unintentional firearm injuries","Contusion"
2.452061,"Assault by firearm","Contusion"
2.54872,"Drowning","Contusion"
26.01533,"Interpersonal violence","Contusion"
.3296818,"Pulmonary aspiration and foreign body in airway","Environmental factors (e.g. temperature, pressure, electricity)"
6.265213,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.78729,"Venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
2.48695,"Animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
9.985003,"Falls","Environmental factors (e.g. temperature, pressure, electricity)"
57.31515,"Fire, heat, and hot substances","Environmental factors (e.g. temperature, pressure, electricity)"
.3880662,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)"
.6996605,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
1.636381,"Assault by other means","Environmental factors (e.g. temperature, pressure, electricity)"
.0271989,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.152099,"Assault by firearm","Environmental factors (e.g. temperature, pressure, electricity)"
5.573686,"Road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
4.532738,"Exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
.0908173,"Foreign body in eyes","Environmental factors (e.g. temperature, pressure, electricity)"
.7170836,"Unintentional suffocation","Environmental factors (e.g. temperature, pressure, electricity)"
.1531567,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.208104,"Self-harm","Environmental factors (e.g. temperature, pressure, electricity)"
1.519078,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)"
2.518122,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)"
13.54911,"Drowning","Environmental factors (e.g. temperature, pressure, electricity)"
.5203923,"Unintentional firearm injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.66554,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
2.176547,"Interpersonal violence","Environmental factors (e.g. temperature, pressure, electricity)"
3.295261,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
.4289369,"Foreign body in other body part","Environmental factors (e.g. temperature, pressure, electricity)"
.7563006,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)"
1.209668,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
44.40808,"Foreign body in eyes","Complications of medical treatment"
21.07063,"Foreign body in other body part","Complications of medical treatment"
201.7597,"Fire, heat, and hot substances","Complications of medical treatment"
27.65546,"Assault by other means","Complications of medical treatment"
2.197224,"Unintentional suffocation","Complications of medical treatment"
4.116238,"Other road injuries","Complications of medical treatment"
44.2552,"Interpersonal violence","Complications of medical treatment"
8.773648,"Pulmonary aspiration and foreign body in airway","Complications of medical treatment"
34.28045,"Venomous animal contact","Complications of medical treatment"
24.46409,"Unintentional firearm injuries","Complications of medical treatment"
22.59368,"Motorcyclist road injuries","Complications of medical treatment"
121.4521,"Other exposure to mechanical forces","Complications of medical treatment"
12.72535,"Non-venomous animal contact","Complications of medical treatment"
4.949937,"Poisonings","Complications of medical treatment"
10.94417,"Self-harm","Complications of medical treatment"
3.299432,"Assault by firearm","Complications of medical treatment"
162.569,"Pedestrian road injuries by road vehicle","Complications of medical treatment"
47.00579,"Animal contact","Complications of medical treatment"
8044.395,"Adverse effects of medical treatment","Complications of medical treatment"
494.9407,"Falls","Complications of medical treatment"
133.6267,"Other transport injuries","Complications of medical treatment"
13.30032,"Assault by sharp object","Complications of medical treatment"
225.6486,"Road injuries","Complications of medical treatment"
61.94761,"Other unintentional injuries","Complications of medical treatment"
26.95725,"Motor vehicle road injuries","Complications of medical treatment"
75.14685,"Drowning","Complications of medical treatment"
9.412435,"Cyclist road injuries","Complications of medical treatment"
148.1134,"Exposure to mechanical forces","Complications of medical treatment"
329.0918,"Motorcyclist road injuries","Multiple significant injuries"
137.9193,"Other transport injuries","Multiple significant injuries"
2810.562,"Road injuries","Multiple significant injuries"
14.19607,"Assault by sharp object","Multiple significant injuries"
33.36121,"Venomous animal contact","Multiple significant injuries"
1461.074,"Falls","Multiple significant injuries"
1.604569,"Poisonings","Multiple significant injuries"
72.63837,"Animal contact","Multiple significant injuries"
85.19124,"Assault by other means","Multiple significant injuries"
240.2776,"Exposure to mechanical forces","Multiple significant injuries"
27.96058,"Unintentional firearm injuries","Multiple significant injuries"
8.404153,"Assault by firearm","Multiple significant injuries"
1098.418,"Pedestrian road injuries by road vehicle","Multiple significant injuries"
4.814282,"Self-harm","Multiple significant injuries"
119.7584,"Cyclist road injuries","Multiple significant injuries"
212.3169,"Other exposure to mechanical forces","Multiple significant injuries"
33.67095,"Drowning","Multiple significant injuries"
3.630833,"Pulmonary aspiration and foreign body in airway","Multiple significant injuries"
13.11364,"Other road injuries","Multiple significant injuries"
28.83946,"Other unintentional injuries","Multiple significant injuries"
107.7915,"Interpersonal violence","Multiple significant injuries"
1250.18,"Motor vehicle road injuries","Multiple significant injuries"
.0001057,"Unintentional suffocation","Multiple significant injuries"
.2605431,"Foreign body in eyes","Multiple significant injuries"
3.310381,"Foreign body in other body part","Multiple significant injuries"
39.27716,"Non-venomous animal contact","Multiple significant injuries"
72.90823,"Fire, heat, and hot substances","Multiple significant injuries"
38.72356,"Road injuries","Burns with <20% total burned surface area"
6.048565,"Venomous animal contact","Burns with <20% total burned surface area"
1007.156,"Fire, heat, and hot substances","Burns with <20% total burned surface area"
.8492842,"Assault by firearm","Burns with <20% total burned surface area"
1.501268,"Assault by sharp object","Burns with <20% total burned surface area"
12.34874,"Motorcyclist road injuries","Burns with <20% total burned surface area"
8.576471,"Animal contact","Burns with <20% total burned surface area"
.9700401,"Foreign body in other body part","Burns with <20% total burned surface area"
5.26002,"Drowning","Burns with <20% total burned surface area"
73.55842,"Exposure to mechanical forces","Burns with <20% total burned surface area"
9.871772,"Unintentional firearm injuries","Burns with <20% total burned surface area"
19.81243,"Assault by other means","Burns with <20% total burned surface area"
45.89382,"Falls","Burns with <20% total burned surface area"
1.591233,"Cyclist road injuries","Burns with <20% total burned surface area"
3.015294,"Poisonings","Burns with <20% total burned surface area"
10.7316,"Motor vehicle road injuries","Burns with <20% total burned surface area"
37.8404,"Other transport injuries","Burns with <20% total burned surface area"
22.16299,"Interpersonal violence","Burns with <20% total burned surface area"
.173315,"Other road injuries","Burns with <20% total burned surface area"
.3590982,"Foreign body in eyes","Burns with <20% total burned surface area"
36.85875,"Other unintentional injuries","Burns with <20% total burned surface area"
63.27185,"Other exposure to mechanical forces","Burns with <20% total burned surface area"
.4692408,"Pulmonary aspiration and foreign body in airway","Burns with <20% total burned surface area"
2.527905,"Non-venomous animal contact","Burns with <20% total burned surface area"
13.87868,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area"
.4147904,"Unintentional suffocation","Burns with <20% total burned surface area"
1.994591,"Self-harm","Burns with <20% total burned surface area"
3.004258,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.4874783,"Pulmonary aspiration and foreign body in airway","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
19.7573,"Assault by other means","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
64.24967,"Road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.1214918,"Assault by firearm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
17.04786,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
16.18571,"Animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
66.94827,"Exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
10.61586,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
43.30243,"Falls","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.702912,"Unintentional firearm injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
13.18145,"Venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.947477,"Self-harm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1721.047,"Fire, heat, and hot substances","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.3201565,"Foreign body in other body part","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.826396,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1.231197,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
5.626209,"Drowning","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
35.50571,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.9214442,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.5660161,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
63.22845,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.4013286,"Foreign body in eyes","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
13.7357,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.1120095,"Unintentional suffocation","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
20.80024,"Interpersonal violence","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
4.678144,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
