value,source,target
578.9882,"Motorcyclist road injuries","Moderate to severe traumatic brain injury"
30.67627,"Drowning","Moderate to severe traumatic brain injury"
16.24342,"Assault by sharp object","Moderate to severe traumatic brain injury"
16.06953,"Unintentional suffocation","Moderate to severe traumatic brain injury"
42.6826,"Fire, heat, and hot substances","Moderate to severe traumatic brain injury"
19.35469,"Venomous animal contact","Moderate to severe traumatic brain injury"
79.00381,"Other unintentional injuries","Moderate to severe traumatic brain injury"
128.1879,"Other transport injuries","Moderate to severe traumatic brain injury"
2.743044,"Foreign body in other body part","Moderate to severe traumatic brain injury"
.1327453,"Pedestrian road injuries by road vehicle","Amputation of finger (excluding thumb)"
3.90478,"Other transport injuries","Amputation of finger (excluding thumb)"
.0002386,"Other road injuries","Amputation of finger (excluding thumb)"
.7930057,"Interpersonal violence","Amputation of finger (excluding thumb)"
1.277639,"Unintentional firearm injuries","Amputation of finger (excluding thumb)"
115.4796,"Other exposure to mechanical forces","Amputation of finger (excluding thumb)"
.0517397,"Drowning","Amputation of finger (excluding thumb)"
.7733294,"Motor vehicle road injuries","Amputation of finger (excluding thumb)"
.096526,"Assault by firearm","Amputation of finger (excluding thumb)"
1.207713,"Road injuries","Amputation of finger (excluding thumb)"
.6015092,"Assault by sharp object","Amputation of finger (excluding thumb)"
.1580145,"Cyclist road injuries","Amputation of finger (excluding thumb)"
.0949704,"Assault by other means","Amputation of finger (excluding thumb)"
.143385,"Motorcyclist road injuries","Amputation of finger (excluding thumb)"
117.3633,"Exposure to mechanical forces","Amputation of finger (excluding thumb)"
.2224508,"Fire, heat, and hot substances","Amputation of finger (excluding thumb)"
.3918666,"Falls","Amputation of finger (excluding thumb)"
.4411036,"Foreign body in other body part","Amputation of finger (excluding thumb)"
12.92756,"Other unintentional injuries","Amputation of finger (excluding thumb)"
.0959824,"Self-harm","Amputation of finger (excluding thumb)"
.4670846,"Animal contact","Amputation of finger (excluding thumb)"
.6060719,"Unintentional suffocation","Amputation of finger (excluding thumb)"
.4670846,"Non-venomous animal contact","Amputation of finger (excluding thumb)"
350.3025,"Foreign body in eyes","Spinal cord lesion at neck level"
19.97299,"Motorcyclist road injuries","Spinal cord lesion at neck level"
6.547799,"Unintentional suffocation","Spinal cord lesion at neck level"
10.49864,"Unintentional firearm injuries","Spinal cord lesion at neck level"
61.17766,"Falls","Spinal cord lesion at neck level"
.674931,"Venomous animal contact","Spinal cord lesion at neck level"
4.235078,"Other unintentional injuries","Spinal cord lesion at neck level"
57.81724,"Exposure to mechanical forces","Spinal cord lesion at neck level"
1.27733,"Assault by sharp object","Spinal cord lesion at neck level"
1.383273,"Fire, heat, and hot substances","Spinal cord lesion at neck level"
40.77079,"Other exposure to mechanical forces","Spinal cord lesion at neck level"
2.322594,"Assault by firearm","Spinal cord lesion at neck level"
14.09776,"Pedestrian road injuries by road vehicle","Spinal cord lesion at neck level"
8.015792,"Drowning","Spinal cord lesion at neck level"
.2525674,"Foreign body in other body part","Spinal cord lesion at neck level"
6.678653,"Interpersonal violence","Spinal cord lesion at neck level"
.9513162,"Poisonings","Spinal cord lesion at neck level"
3.062467,"Other transport injuries","Spinal cord lesion at neck level"
8.644906,"Cyclist road injuries","Spinal cord lesion at neck level"
3.078729,"Assault by other means","Spinal cord lesion at neck level"
3.436333,"Animal contact","Spinal cord lesion at neck level"
.8815918,"Self-harm","Spinal cord lesion at neck level"
1.626373,"Other road injuries","Spinal cord lesion at neck level"
88.28372,"Road injuries","Spinal cord lesion at neck level"
.5105864,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion at neck level"
43.94171,"Motor vehicle road injuries","Spinal cord lesion at neck level"
2.761403,"Non-venomous animal contact","Spinal cord lesion at neck level"
15.62198,"Unintentional suffocation","Spinal cord lesion below neck level"
10.08753,"Poisonings","Spinal cord lesion below neck level"
1058.593,"Fire, heat, and hot substances","Spinal cord lesion below neck level"
390.7122,"Assault by other means","Spinal cord lesion below neck level"
415.4259,"Motorcyclist road injuries","Spinal cord lesion below neck level"
149.1912,"Other unintentional injuries","Spinal cord lesion below neck level"
32.99996,"Other road injuries","Spinal cord lesion below neck level"
9811.815,"Exposure to mechanical forces","Spinal cord lesion below neck level"
4.895977,"Venomous animal contact","Spinal cord lesion below neck level"
25.75624,"Drowning","Spinal cord lesion below neck level"
17.26442,"Self-harm","Spinal cord lesion below neck level"
70.1268,"Cyclist road injuries","Spinal cord lesion below neck level"
.9243507,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion below neck level"
494.9978,"Animal contact","Spinal cord lesion below neck level"
19.13159,"Other transport injuries","Spinal cord lesion below neck level"
294.6812,"Foreign body in eyes","Spinal cord lesion below neck level"
9761.196,"Other exposure to mechanical forces","Spinal cord lesion below neck level"
97.11773,"Assault by sharp object","Spinal cord lesion below neck level"
490.1017,"Non-venomous animal contact","Spinal cord lesion below neck level"
632.78,"Motor vehicle road injuries","Spinal cord lesion below neck level"
211.8734,"Pedestrian road injuries by road vehicle","Spinal cord lesion below neck level"
12.10126,"Assault by firearm","Spinal cord lesion below neck level"
1363.206,"Road injuries","Spinal cord lesion below neck level"
1.59559,"Foreign body in other body part","Spinal cord lesion below neck level"
3334.338,"Falls","Spinal cord lesion below neck level"
34.99655,"Unintentional firearm injuries","Spinal cord lesion below neck level"
499.9313,"Interpersonal violence","Spinal cord lesion below neck level"
.0056954,"Other road injuries","Non-fatal submersion"
.1751995,"Self-harm","Non-fatal submersion"
.6131175,"Unintentional suffocation","Non-fatal submersion"
.0740434,"Foreign body in other body part","Non-fatal submersion"
158.621,"Drowning","Non-fatal submersion"
.5277783,"Other unintentional injuries","Non-fatal submersion"
.0578387,"Assault by sharp object","Non-fatal submersion"
.5395864,"Pulmonary aspiration and foreign body in airway","Non-fatal submersion"
.0213785,"Unintentional firearm injuries","Non-fatal submersion"
.7664964,"Exposure to mechanical forces","Non-fatal submersion"
.3192583,"Pedestrian road injuries by road vehicle","Non-fatal submersion"
.0275537,"Motorcyclist road injuries","Non-fatal submersion"
.356883,"Motor vehicle road injuries","Non-fatal submersion"
.3068521,"Assault by other means","Non-fatal submersion"
.5822604,"Fire, heat, and hot substances","Non-fatal submersion"
.0528887,"Cyclist road injuries","Non-fatal submersion"
4.279995,"Falls","Non-fatal submersion"
1.312267,"Other transport injuries","Non-fatal submersion"
.4055794,"Venomous animal contact","Non-fatal submersion"
.371655,"Interpersonal violence","Non-fatal submersion"
.7369457,"Animal contact","Non-fatal submersion"
.0808217,"Poisonings","Non-fatal submersion"
.3313665,"Non-venomous animal contact","Non-fatal submersion"
.1320005,"Other exposure to mechanical forces","Non-fatal submersion"
.0069642,"Assault by firearm","Non-fatal submersion"
.7622792,"Road injuries","Non-fatal submersion"
34.30265,"Other transport injuries","Crush injury"
18.3636,"Other unintentional injuries","Crush injury"
4.18386,"Animal contact","Crush injury"
5.942228,"Fire, heat, and hot substances","Crush injury"
1.79249,"Foreign body in eyes","Crush injury"
516.2092,"Other exposure to mechanical forces","Crush injury"
10.32572,"Cyclist road injuries","Crush injury"
133.0052,"Road injuries","Crush injury"
1.12275,"Venomous animal contact","Crush injury"
1.242928,"Self-harm","Crush injury"
.091032,"Pulmonary aspiration and foreign body in airway","Crush injury"
1.158443,"Assault by sharp object","Crush injury"
1.217145,"Unintentional suffocation","Crush injury"
1.084044,"Other road injuries","Crush injury"
2.278993,"Foreign body in other body part","Crush injury"
44.24736,"Motorcyclist road injuries","Crush injury"
519.1482,"Exposure to mechanical forces","Crush injury"
34.42178,"Motor vehicle road injuries","Crush injury"
.0985162,"Poisonings","Crush injury"
1.200271,"Drowning","Crush injury"
1.7218,"Unintentional firearm injuries","Crush injury"
3.084244,"Interpersonal violence","Crush injury"
1.625232,"Assault by other means","Crush injury"
3.061111,"Non-venomous animal contact","Crush injury"
.3005674,"Assault by firearm","Crush injury"
42.92633,"Pedestrian road injuries by road vehicle","Crush injury"
56.64903,"Falls","Crush injury"
5.851221,"Self-harm","Injured nerves"
14.18576,"Animal contact","Injured nerves"
11.59207,"Fire, heat, and hot substances","Injured nerves"
37.52158,"Motor vehicle road injuries","Injured nerves"
15.6688,"Other transport injuries","Injured nerves"
141.2551,"Falls","Injured nerves"
261.2687,"Other exposure to mechanical forces","Injured nerves"
.765747,"Unintentional suffocation","Injured nerves"
13.81482,"Drowning","Injured nerves"
26.09438,"Motorcyclist road injuries","Injured nerves"
7.358592,"Cyclist road injuries","Injured nerves"
3.407441,"Assault by firearm","Injured nerves"
5.570869,"Foreign body in eyes","Injured nerves"
.9420769,"Other road injuries","Injured nerves"
96.99883,"Road injuries","Injured nerves"
23.44916,"Unintentional firearm injuries","Injured nerves"
25.0822,"Pedestrian road injuries by road vehicle","Injured nerves"
8.505528,"Assault by other means","Injured nerves"
13.55659,"Assault by sharp object","Injured nerves"
285.4837,"Exposure to mechanical forces","Injured nerves"
25.46956,"Interpersonal violence","Injured nerves"
.5960105,"Pulmonary aspiration and foreign body in airway","Injured nerves"
6.512421,"Foreign body in other body part","Injured nerves"
10.25745,"Non-venomous animal contact","Injured nerves"
.2375247,"Poisonings","Injured nerves"
3.928303,"Venomous animal contact","Injured nerves"
20.00364,"Other unintentional injuries","Injured nerves"
16.45228,"Road injuries","Injury to eyes (including foreign body eye)"
6.04468,"Interpersonal violence","Injury to eyes (including foreign body eye)"
3.03934,"Unintentional firearm injuries","Injury to eyes (including foreign body eye)"
29.18801,"Non-venomous animal contact","Injury to eyes (including foreign body eye)"
1.789785,"Cyclist road injuries","Injury to eyes (including foreign body eye)"
35.63309,"Foreign body in other body part","Injury to eyes (including foreign body eye)"
.116456,"Poisonings","Injury to eyes (including foreign body eye)"
6.177426,"Motor vehicle road injuries","Injury to eyes (including foreign body eye)"
.3380865,"Self-harm","Injury to eyes (including foreign body eye)"
2.251693,"Assault by sharp object","Injury to eyes (including foreign body eye)"
8.976459,"Fire, heat, and hot substances","Injury to eyes (including foreign body eye)"
.2105427,"Other road injuries","Injury to eyes (including foreign body eye)"
30.36917,"Animal contact","Injury to eyes (including foreign body eye)"
.9874684,"Drowning","Injury to eyes (including foreign body eye)"
9.533718,"Other unintentional injuries","Injury to eyes (including foreign body eye)"
3.18835,"Motorcyclist road injuries","Injury to eyes (including foreign body eye)"
3.288943,"Assault by other means","Injury to eyes (including foreign body eye)"
125.4551,"Other exposure to mechanical forces","Injury to eyes (including foreign body eye)"
5.086178,"Pedestrian road injuries by road vehicle","Injury to eyes (including foreign body eye)"
1.181154,"Venomous animal contact","Injury to eyes (including foreign body eye)"
.5040458,"Assault by firearm","Injury to eyes (including foreign body eye)"
.1260879,"Pulmonary aspiration and foreign body in airway","Injury to eyes (including foreign body eye)"
10.75503,"Foreign body in eyes","Injury to eyes (including foreign body eye)"
128.4945,"Exposure to mechanical forces","Injury to eyes (including foreign body eye)"
17.8693,"Falls","Injury to eyes (including foreign body eye)"
.9240808,"Other transport injuries","Injury to eyes (including foreign body eye)"
2806.866,"Non-venomous animal contact","Open wound"
48.78384,"Unintentional suffocation","Open wound"
238.6859,"Motorcyclist road injuries","Open wound"
1.895564,"Foreign body in eyes","Open wound"
34.61242,"Assault by firearm","Open wound"
308.6821,"Cyclist road injuries","Open wound"
1162.136,"Road injuries","Open wound"
25.15304,"Self-harm","Open wound"
.8878344,"Pulmonary aspiration and foreign body in airway","Open wound"
1362.345,"Falls","Open wound"
310.6918,"Interpersonal violence","Open wound"
100.3405,"Venomous animal contact","Open wound"
158.5253,"Assault by other means","Open wound"
117.5542,"Assault by sharp object","Open wound"
161.1402,"Foreign body in other body part","Open wound"
108.1843,"Fire, heat, and hot substances","Open wound"
.9085767,"Poisonings","Open wound"
5336.393,"Exposure to mechanical forces","Open wound"
130.648,"Unintentional firearm injuries","Open wound"
466.6864,"Other unintentional injuries","Open wound"
7.782845,"Other road injuries","Open wound"
5156.959,"Other exposure to mechanical forces","Open wound"
2907.208,"Animal contact","Open wound"
225.6134,"Pedestrian road injuries by road vehicle","Open wound"
15.76243,"Drowning","Open wound"
381.3719,"Motor vehicle road injuries","Open wound"
97.5231,"Other transport injuries","Open wound"
2.182733,"Cyclist road injuries","Poisoning"
98.16487,"Other transport injuries","Poisoning"
.3001584,"Other road injuries","Poisoning"
147.8954,"Non-venomous animal contact","Poisoning"
83.12358,"Falls","Poisoning"
24.2832,"Pedestrian road injuries by road vehicle","Poisoning"
112.636,"Exposure to mechanical forces","Poisoning"
20.55562,"Unintentional firearm injuries","Poisoning"
12.54844,"Motor vehicle road injuries","Poisoning"
74.4169,"Interpersonal violence","Poisoning"
1.021167,"Foreign body in eyes","Poisoning"
39.68213,"Drowning","Poisoning"
769.6199,"Poisonings","Poisoning"
43.33176,"Road injuries","Poisoning"
853.6323,"Other unintentional injuries","Poisoning"
304.6924,"Fire, heat, and hot substances","Poisoning"
71.02152,"Other exposure to mechanical forces","Poisoning"
156.8184,"Self-harm","Poisoning"
4.01723,"Motorcyclist road injuries","Poisoning"
2315.362,"Venomous animal contact","Poisoning"
11.35459,"Assault by firearm","Poisoning"
58.98219,"Assault by other means","Poisoning"
4.080136,"Assault by sharp object","Poisoning"
2463.258,"Animal contact","Poisoning"
21.05885,"Unintentional suffocation","Poisoning"
13.17419,"Pulmonary aspiration and foreign body in airway","Poisoning"
111.4166,"Foreign body in other body part","Poisoning"
32.55217,"Falls","Severe chest Injury"
8.488561,"Pedestrian road injuries by road vehicle","Severe chest Injury"
.6395456,"Other road injuries","Severe chest Injury"
.4472884,"Unintentional suffocation","Severe chest Injury"
24.95345,"Motor vehicle road injuries","Severe chest Injury"
2.222674,"Fire, heat, and hot substances","Severe chest Injury"
.8187466,"Drowning","Severe chest Injury"
.2968821,"Pulmonary aspiration and foreign body in airway","Severe chest Injury"
1.289151,"Venomous animal contact","Severe chest Injury"
6.175414,"Unintentional firearm injuries","Severe chest Injury"
2.079383,"Assault by firearm","Severe chest Injury"
26.35158,"Exposure to mechanical forces","Severe chest Injury"
.7833155,"Self-harm","Severe chest Injury"
.0899624,"Poisonings","Severe chest Injury"
15.73102,"Other unintentional injuries","Severe chest Injury"
4.655934,"Cyclist road injuries","Severe chest Injury"
19.72888,"Other exposure to mechanical forces","Severe chest Injury"
47.36483,"Road injuries","Severe chest Injury"
2.618951,"Non-venomous animal contact","Severe chest Injury"
.095273,"Foreign body in eyes","Severe chest Injury"
3.908103,"Animal contact","Severe chest Injury"
1.926503,"Assault by other means","Severe chest Injury"
11.29758,"Other transport injuries","Severe chest Injury"
5.584287,"Assault by sharp object","Severe chest Injury"
9.590174,"Interpersonal violence","Severe chest Injury"
.7291719,"Foreign body in other body part","Severe chest Injury"
8.627329,"Motorcyclist road injuries","Severe chest Injury"
8.735353,"Self-harm","Internal hemorrhage in abdomen or pelvis"
1754.094,"Exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
1.742223,"Pulmonary aspiration and foreign body in airway","Internal hemorrhage in abdomen or pelvis"
231.9397,"Pedestrian road injuries by road vehicle","Internal hemorrhage in abdomen or pelvis"
511.2413,"Fire, heat, and hot substances","Internal hemorrhage in abdomen or pelvis"
30.6473,"Assault by firearm","Internal hemorrhage in abdomen or pelvis"
29.81792,"Assault by other means","Internal hemorrhage in abdomen or pelvis"
102.8601,"Unintentional firearm injuries","Internal hemorrhage in abdomen or pelvis"
21.26285,"Foreign body in eyes","Internal hemorrhage in abdomen or pelvis"
129.7657,"Interpersonal violence","Internal hemorrhage in abdomen or pelvis"
73.85148,"Non-venomous animal contact","Internal hemorrhage in abdomen or pelvis"
309.3842,"Other unintentional injuries","Internal hemorrhage in abdomen or pelvis"
35.47158,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis"
88.08894,"Venomous animal contact","Internal hemorrhage in abdomen or pelvis"
33.09402,"Unintentional suffocation","Internal hemorrhage in abdomen or pelvis"
296.357,"Falls","Internal hemorrhage in abdomen or pelvis"
3.998868,"Other road injuries","Internal hemorrhage in abdomen or pelvis"
123.2976,"Foreign body in other body part","Internal hemorrhage in abdomen or pelvis"
186.903,"Motorcyclist road injuries","Internal hemorrhage in abdomen or pelvis"
69.30046,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis"
161.9404,"Animal contact","Internal hemorrhage in abdomen or pelvis"
1618.139,"Other exposure to mechanical forces","Internal hemorrhage in abdomen or pelvis"
210.139,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis"
668.4522,"Road injuries","Internal hemorrhage in abdomen or pelvis"
4.868571,"Poisonings","Internal hemorrhage in abdomen or pelvis"
10.75367,"Drowning","Internal hemorrhage in abdomen or pelvis"
149.7222,"Other transport injuries","Internal hemorrhage in abdomen or pelvis"
37.90701,"Interpersonal violence","Contusion"
29.92983,"Animal contact","Contusion"
6.033527,"Assault by sharp object","Contusion"
.3126412,"Foreign body in eyes","Contusion"
27.98281,"Assault by other means","Contusion"
8.081364,"Foreign body in other body part","Contusion"
1581.565,"Other exposure to mechanical forces","Contusion"
6.885609,"Fire, heat, and hot substances","Contusion"
4.607564,"Unintentional suffocation","Contusion"
18.34093,"Non-venomous animal contact","Contusion"
124.3084,"Other unintentional injuries","Contusion"
11.5889,"Venomous animal contact","Contusion"
2.81376,"Other road injuries","Contusion"
.0969893,"Pulmonary aspiration and foreign body in airway","Contusion"
3.890668,"Assault by firearm","Contusion"
192.5432,"Falls","Contusion"
78.29568,"Other transport injuries","Contusion"
289.375,"Road injuries","Contusion"
.4239637,"Poisonings","Contusion"
187.5063,"Motor vehicle road injuries","Contusion"
24.47625,"Cyclist road injuries","Contusion"
52.58306,"Pedestrian road injuries by road vehicle","Contusion"
1.149501,"Self-harm","Contusion"
3.969305,"Drowning","Contusion"
12.22164,"Unintentional firearm injuries","Contusion"
1598.394,"Exposure to mechanical forces","Contusion"
21.99559,"Motorcyclist road injuries","Contusion"
1.025448,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)"
.4350581,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)"
1.066066,"Unintentional firearm injuries","Environmental factors (e.g. temperature, pressure, electricity)"
1.303387,"Assault by other means","Environmental factors (e.g. temperature, pressure, electricity)"
.9931055,"Unintentional suffocation","Environmental factors (e.g. temperature, pressure, electricity)"
.0450867,"Other road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
47.77697,"Fire, heat, and hot substances","Environmental factors (e.g. temperature, pressure, electricity)"
.1146526,"Foreign body in eyes","Environmental factors (e.g. temperature, pressure, electricity)"
11.54524,"Road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
20.94099,"Drowning","Environmental factors (e.g. temperature, pressure, electricity)"
15.46136,"Falls","Environmental factors (e.g. temperature, pressure, electricity)"
3.271395,"Motor vehicle road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
7.672432,"Other exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
4.565992,"Venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
2.249951,"Self-harm","Environmental factors (e.g. temperature, pressure, electricity)"
3.96421,"Pedestrian road injuries by road vehicle","Environmental factors (e.g. temperature, pressure, electricity)"
2.008353,"Interpersonal violence","Environmental factors (e.g. temperature, pressure, electricity)"
9.731603,"Exposure to mechanical forces","Environmental factors (e.g. temperature, pressure, electricity)"
.7087736,"Foreign body in other body part","Environmental factors (e.g. temperature, pressure, electricity)"
.4351806,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
3.678392,"Other transport injuries","Environmental factors (e.g. temperature, pressure, electricity)"
.34021,"Pulmonary aspiration and foreign body in airway","Environmental factors (e.g. temperature, pressure, electricity)"
3.829364,"Motorcyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)"
6.445108,"Animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
1.879115,"Non-venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)"
.2699081,"Assault by firearm","Environmental factors (e.g. temperature, pressure, electricity)"
14.25578,"Other unintentional injuries","Environmental factors (e.g. temperature, pressure, electricity)"
75.85358,"Motorcyclist road injuries","Complications of medical treatment"
83.93615,"Animal contact","Complications of medical treatment"
169.4693,"Other exposure to mechanical forces","Complications of medical treatment"
145.7414,"Other transport injuries","Complications of medical treatment"
19.52628,"Foreign body in eyes","Complications of medical treatment"
46.3159,"Interpersonal violence","Complications of medical treatment"
15.88298,"Self-harm","Complications of medical treatment"
194.9771,"Pedestrian road injuries by road vehicle","Complications of medical treatment"
197.2872,"Exposure to mechanical forces","Complications of medical treatment"
1.760123,"Unintentional suffocation","Complications of medical treatment"
70.32991,"Drowning","Complications of medical treatment"
7.142251,"Poisonings","Complications of medical treatment"
6750.039,"Adverse effects of medical treatment","Complications of medical treatment"
27.71448,"Assault by other means","Complications of medical treatment"
139.2859,"Fire, heat, and hot substances","Complications of medical treatment"
6.25947,"Pulmonary aspiration and foreign body in airway","Complications of medical treatment"
335.2183,"Road injuries","Complications of medical treatment"
76.24652,"Other unintentional injuries","Complications of medical treatment"
12.11907,"Assault by sharp object","Complications of medical treatment"
22.35307,"Non-venomous animal contact","Complications of medical treatment"
472.7369,"Falls","Complications of medical treatment"
61.58307,"Venomous animal contact","Complications of medical treatment"
18.0963,"Cyclist road injuries","Complications of medical treatment"
20.12743,"Foreign body in other body part","Complications of medical treatment"
43.51633,"Motor vehicle road injuries","Complications of medical treatment"
6.482356,"Assault by firearm","Complications of medical treatment"
2.775068,"Other road injuries","Complications of medical treatment"
26.05775,"Unintentional firearm injuries","Complications of medical treatment"
3.241551,"Poisonings","Multiple significant injuries"
219.3669,"Interpersonal violence","Multiple significant injuries"
51.47892,"Other road injuries","Multiple significant injuries"
74.63654,"Unintentional firearm injuries","Multiple significant injuries"
2593.566,"Falls","Multiple significant injuries"
415.887,"Other transport injuries","Multiple significant injuries"
52.7157,"Drowning","Multiple significant injuries"
101.6867,"Other unintentional injuries","Multiple significant injuries"
103.1171,"Venomous animal contact","Multiple significant injuries"
25.67988,"Assault by firearm","Multiple significant injuries"
2054.155,"Pedestrian road injuries by road vehicle","Multiple significant injuries"
2382.691,"Motor vehicle road injuries","Multiple significant injuries"
1230.895,"Motorcyclist road injuries","Multiple significant injuries"
.0005819,"Unintentional suffocation","Multiple significant injuries"
157.8583,"Assault by other means","Multiple significant injuries"
7.603966,"Pulmonary aspiration and foreign body in airway","Multiple significant injuries"
117.7284,"Fire, heat, and hot substances","Multiple significant injuries"
6000.88,"Road injuries","Multiple significant injuries"
13.89974,"Self-harm","Multiple significant injuries"
206.7928,"Non-venomous animal contact","Multiple significant injuries"
35.82874,"Assault by sharp object","Multiple significant injuries"
11.23878,"Foreign body in other body part","Multiple significant injuries"
309.9099,"Animal contact","Multiple significant injuries"
.1533895,"Foreign body in eyes","Multiple significant injuries"
281.6615,"Cyclist road injuries","Multiple significant injuries"
892.1777,"Exposure to mechanical forces","Multiple significant injuries"
817.5404,"Other exposure to mechanical forces","Multiple significant injuries"
11.60408,"Animal contact","Burns with <20% total burned surface area"
25.98587,"Interpersonal violence","Burns with <20% total burned surface area"
64.71526,"Other transport injuries","Burns with <20% total burned surface area"
7.677695,"Venomous animal contact","Burns with <20% total burned surface area"
3.926391,"Non-venomous animal contact","Burns with <20% total burned surface area"
.2096803,"Other road injuries","Burns with <20% total burned surface area"
68.86401,"Road injuries","Burns with <20% total burned surface area"
5.748094,"Unintentional firearm injuries","Burns with <20% total burned surface area"
188.6359,"Other exposure to mechanical forces","Burns with <20% total burned surface area"
1077.021,"Fire, heat, and hot substances","Burns with <20% total burned surface area"
2.726942,"Self-harm","Burns with <20% total burned surface area"
7.407432,"Poisonings","Burns with <20% total burned surface area"
.3169653,"Foreign body in eyes","Burns with <20% total burned surface area"
194.7394,"Exposure to mechanical forces","Burns with <20% total burned surface area"
.6808048,"Assault by firearm","Burns with <20% total burned surface area"
4.471305,"Drowning","Burns with <20% total burned surface area"
136.9137,"Other unintentional injuries","Burns with <20% total burned surface area"
23.85268,"Assault by other means","Burns with <20% total burned surface area"
27.58429,"Motorcyclist road injuries","Burns with <20% total burned surface area"
49.67651,"Falls","Burns with <20% total burned surface area"
1.452386,"Assault by sharp object","Burns with <20% total burned surface area"
18.07204,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area"
2.799563,"Foreign body in other body part","Burns with <20% total burned surface area"
20.85616,"Motor vehicle road injuries","Burns with <20% total burned surface area"
.5966727,"Pulmonary aspiration and foreign body in airway","Burns with <20% total burned surface area"
.3554129,"Unintentional suffocation","Burns with <20% total burned surface area"
2.141838,"Cyclist road injuries","Burns with <20% total burned surface area"
10.23263,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
50.41803,"Falls","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
21.40994,"Assault by other means","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
4.175759,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
19.03664,"Venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
107.6885,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
139.2743,"Exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
202.1661,"Foreign body in eyes","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
22.72113,"Interpersonal violence","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1.001554,"Pulmonary aspiration and foreign body in airway","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
134.9454,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
15.99926,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
8.163123,"Drowning","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
32.83726,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.4007713,"Assault by firearm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
4.328842,"Unintentional firearm injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
18.83715,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.7138084,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.5468574,"Foreign body in other body part","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
54.38978,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1951.91,"Fire, heat, and hot substances","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
24.4374,"Animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.9104193,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
7.815257,"Self-harm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
5.40077,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
122.7773,"Road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
